DateTime;UpDn;Depth;SPMax
2021-03-03 12:50:51.202;Dn;0.000;442.13
2021-03-03 12:50:53.648;Dn;0.000;442.73
2021-03-03 12:50:54.323;Dn;0.013;437.3
2021-03-03 12:50:54.420;Dn;0.018;435.6
2021-03-03 12:50:54.514;Dn;0.022;434.07
2021-03-03 12:50:54.609;Dn;0.030;430.9
2021-03-03 12:50:54.756;Dn;0.038;427.83
2021-03-03 12:50:54.884;Dn;0.047;424.73
2021-03-03 12:50:55.012;Dn;0.055;421.63
2021-03-03 12:50:55.172;Dn;0.063;418.5
2021-03-03 12:50:55.250;Dn;0.065;417.7
2021-03-03 12:50:55.329;Dn;0.072;415.3
2021-03-03 12:50:55.462;Dn;0.080;412.2
2021-03-03 12:50:55.620;Dn;0.088;409.03
2021-03-03 12:50:55.777;Dn;0.097;405.83
2021-03-03 12:50:55.862;Dn;0.106;402.63
2021-03-03 12:50:56.099;Dn;0.112;400.03
2021-03-03 12:50:56.123;Dn;0.114;399.43
2021-03-03 12:50:56.228;Dn;0.122;396.33
2021-03-03 12:50:56.354;Dn;0.131;393.03
2021-03-03 12:50:56.532;Dn;0.139;390
2021-03-03 12:50:56.694;Dn;0.148;386.8
2021-03-03 12:50:56.910;Dn;0.155;384.23
2021-03-03 12:50:56.927;Dn;0.158;383
2021-03-03 12:50:57.009;Dn;0.166;379.9
2021-03-03 12:50:57.170;Dn;0.174;376.8
2021-03-03 12:50:57.332;Dn;0.183;373.67
2021-03-03 12:50:57.512;Dn;0.191;370.47
2021-03-03 12:50:57.714;Dn;0.198;368.13
2021-03-03 12:50:57.730;Dn;0.199;367.43
2021-03-03 12:50:57.993;Dn;0.208;364.4
2021-03-03 12:50:58.225;Dn;0.216;361.37
2021-03-03 12:50:58.484;Dn;0.222;359.1
2021-03-03 12:50:58.531;Dn;0.224;358.13
2021-03-03 12:50:58.932;Dn;0.232;355.07
2021-03-03 12:50:59.317;Dn;0.238;353
2021-03-03 12:51:00.018;Dn;0.265;342.93
2021-03-03 12:51:00.157;Dn;0.267;342.07
2021-03-03 12:51:00.209;Dn;0.273;339.83
2021-03-03 12:51:00.519;Dn;0.281;336.73
2021-03-03 12:51:00.858;Dn;0.290;333.53
2021-03-03 12:51:00.923;Dn;0.293;332.5
2021-03-03 12:51:01.174;Dn;0.298;330.43
2021-03-03 12:51:01.340;Dn;0.306;327.4
2021-03-03 12:51:01.777;Dn;0.315;324.47
2021-03-03 12:51:01.938;Dn;0.323;321.2
2021-03-03 12:51:02.389;Dn;0.332;317.9
2021-03-03 12:51:02.577;Dn;0.332;317.87
2021-03-03 12:51:02.841;Dn;0.340;314.8
2021-03-03 12:51:03.387;Dn;0.347;311.97
2021-03-03 12:51:03.401;Dn;0.348;311.67
2021-03-03 12:51:03.689;Dn;0.357;308.53
2021-03-03 12:51:04.100;Dn;0.365;305.47
2021-03-03 12:51:04.187;Dn;0.365;305.27
2021-03-03 12:51:04.529;Dn;0.373;302.3
2021-03-03 12:51:04.837;Dn;0.382;299.13
2021-03-03 12:51:05.026;Dn;0.385;298
2021-03-03 12:51:05.154;Dn;0.390;295.97
2021-03-03 12:51:05.414;Dn;0.399;292.63
2021-03-03 12:51:05.669;Dn;0.407;289.57
2021-03-03 12:51:05.825;Dn;0.411;288.3
2021-03-03 12:51:05.907;Dn;0.415;286.5
2021-03-03 12:51:06.178;Dn;0.424;283.33
2021-03-03 12:51:06.433;Dn;0.433;280
2021-03-03 12:51:06.657;Dn;0.436;278.73
2021-03-03 12:51:06.708;Dn;0.442;276.63
2021-03-03 12:51:06.907;Dn;0.450;273.5
2021-03-03 12:51:07.262;Dn;0.459;270.13
2021-03-03 12:51:07.475;Dn;0.462;269
2021-03-03 12:51:08.116;Dn;0.483;261.2
2021-03-03 12:51:08.227;Dn;0.486;260.13
2021-03-03 12:51:08.369;Dn;0.491;258
2021-03-03 12:51:08.693;Dn;0.501;254.4
2021-03-03 12:51:08.949;Dn;0.510;251.07
2021-03-03 12:51:09.075;Dn;0.510;251
2021-03-03 12:51:09.188;Dn;0.518;248.03
2021-03-03 12:51:09.431;Dn;0.526;244.97
