DateTime;UpDn;Depth;SPMax
2021-02-24 13:23:59.913;Dn;0.001;420.67
2021-02-24 13:24:00.729;Dn;0.001;420.9
2021-02-24 13:24:04.786;Dn;0.001;420.93
2021-02-24 13:24:05.354;Dn;0.005;419.03
2021-02-24 13:24:05.593;Dn;0.009;417.4
2021-02-24 13:24:05.802;Dn;0.013;416
2021-02-24 13:24:06.073;Dn;0.021;412.97
2021-02-24 13:24:06.362;Dn;0.029;409.87
2021-02-24 13:24:06.411;Dn;0.030;409.47
2021-02-24 13:24:06.666;Dn;0.037;406.83
2021-02-24 13:24:06.904;Dn;0.046;403.8
2021-02-24 13:24:07.235;Dn;0.054;400.67
2021-02-24 13:24:07.400;Dn;0.062;397.47
2021-02-24 13:24:07.693;Dn;0.071;394.4
2021-02-24 13:24:07.945;Dn;0.079;391.33
2021-02-24 13:24:08.059;Dn;0.080;390.93
2021-02-24 13:24:08.233;Dn;0.087;388.27
2021-02-24 13:24:08.504;Dn;0.095;385.2
2021-02-24 13:24:08.792;Dn;0.103;382.1
2021-02-24 13:24:08.893;Dn;0.104;381.9
2021-02-24 13:24:09.017;Dn;0.112;378.97
2021-02-24 13:24:09.288;Dn;0.120;375.93
2021-02-24 13:24:09.561;Dn;0.128;372.83
2021-02-24 13:24:09.693;Dn;0.130;372
2021-02-24 13:24:10.395;Dn;0.154;363.2
2021-02-24 13:24:10.472;Dn;0.156;362.27
2021-02-24 13:24:10.568;Dn;0.162;360.17
2021-02-24 13:24:10.794;Dn;0.170;357.13
2021-02-24 13:24:11.065;Dn;0.178;354
2021-02-24 13:24:11.289;Dn;0.182;352.7
2021-02-24 13:24:11.433;Dn;0.186;350.97
2021-02-24 13:24:11.705;Dn;0.195;347.87
2021-02-24 13:24:12.010;Dn;0.203;344.73
2021-02-24 13:24:12.120;Dn;0.205;344
2021-02-24 13:24:12.361;Dn;0.211;341.7
2021-02-24 13:24:12.794;Dn;0.219;338.6
2021-02-24 13:24:12.937;Dn;0.221;338.07
2021-02-24 13:24:13.657;Dn;0.228;335.53
2021-02-24 13:24:13.738;Dn;0.228;335.33
2021-02-24 13:24:13.994;Dn;0.237;332.1
2021-02-24 13:24:14.394;Dn;0.245;328.97
2021-02-24 13:24:14.588;Dn;0.248;328.03
2021-02-24 13:24:14.778;Dn;0.253;325.9
2021-02-24 13:24:14.889;Dn;0.270;319.63
2021-02-24 13:24:15.049;Dn;0.280;316
2021-02-24 13:24:15.354;Dn;0.296;309.9
2021-02-24 13:24:15.422;Dn;0.299;308.63
2021-02-24 13:24:15.658;Dn;0.308;305.43
2021-02-24 13:24:15.946;Dn;0.317;302.03
2021-02-24 13:24:16.169;Dn;0.320;300.97
2021-02-24 13:24:16.265;Dn;0.326;298.63
2021-02-24 13:24:16.586;Dn;0.335;295.2
2021-02-24 13:24:16.890;Dn;0.344;292
2021-02-24 13:24:17.012;Dn;0.347;290.73
2021-02-24 13:24:17.210;Dn;0.353;288.53
2021-02-24 13:24:17.529;Dn;0.362;285
2021-02-24 13:24:17.814;Dn;0.365;283.93
2021-02-24 13:24:18.505;Dn;0.372;281.5
2021-02-24 13:24:18.633;Dn;0.392;274
2021-02-24 13:24:19.049;Dn;0.402;270.23
2021-02-24 13:24:19.353;Dn;0.410;267.17
2021-02-24 13:24:19.416;Dn;0.413;265.93
2021-02-24 13:24:19.673;Dn;0.419;263.9
2021-02-24 13:24:19.976;Dn;0.427;260.73
2021-02-24 13:24:20.234;Dn;0.428;260.57
2021-02-24 13:24:20.425;Dn;0.435;257.7
2021-02-24 13:24:20.841;Dn;0.445;254.13
2021-02-24 13:24:21.072;Dn;0.450;252
2021-02-24 13:24:21.144;Dn;0.454;250.7
2021-02-24 13:24:21.432;Dn;0.463;247.23
2021-02-24 13:24:21.865;Dn;0.472;243.87
2021-02-24 13:24:22.232;Dn;0.481;240.43
2021-02-24 13:24:22.521;Dn;0.490;237.17
2021-02-24 13:24:22.714;Dn;0.493;235.93
2021-02-24 13:24:22.793;Dn;0.498;234
2021-02-24 13:24:23.098;Dn;0.507;230.97
2021-02-24 13:24:23.512;Dn;0.515;227.93
2021-02-24 13:24:23.864;Dn;0.523;224.83
2021-02-24 13:24:24.152;Dn;0.531;221.67
2021-02-24 13:24:24.339;Dn;0.534;220.67
2021-02-24 13:24:24.472;Dn;0.540;218.53
2021-02-24 13:24:25.000;Dn;0.549;215.23
2021-02-24 13:24:25.146;Dn;0.550;214.53
2021-02-24 13:24:25.306;Dn;0.557;212.2
2021-02-24 13:24:25.897;Dn;0.565;209.1
2021-02-24 13:24:25.961;Dn;0.565;209.07
2021-02-24 13:24:26.634;Dn;0.579;203.8
2021-02-24 13:24:26.744;Dn;0.579;203.73
2021-02-24 13:24:27.161;Dn;0.589;200.23
2021-02-24 13:24:27.593;Dn;0.597;197.33
2021-02-24 13:24:28.057;Dn;0.605;194.1
2021-02-24 13:24:28.379;Dn;0.610;192.13
2021-02-24 13:24:28.441;Dn;0.614;190.57
2021-02-24 13:24:28.905;Dn;0.623;187.2
2021-02-24 13:24:29.224;Dn;0.627;185.67
2021-02-24 13:24:29.226;Dn;0.632;184.03
