DateTime;UpDn;Depth;RE3Max
2021-02-24 14:34:18.200;Dn;0.000;531.5
2021-02-24 14:34:19.833;Dn;0.000;531.5
2021-02-24 14:34:23.082;Dn;0.000;660
2021-02-24 14:34:24.762;Dn;0.014;534.6
2021-02-24 14:34:26.346;Dn;0.072;174.4
2021-02-24 14:34:27.961;Dn;0.113;177.2
2021-02-24 14:34:29.579;Dn;0.188;329.6
2021-02-24 14:34:31.225;Dn;0.246;434.2
2021-02-24 14:34:32.842;Dn;0.296;442.4
2021-02-24 14:34:34.497;Dn;0.355;484.2
2021-02-24 14:34:36.103;Dn;0.435;479.8
2021-02-24 14:34:37.722;Dn;0.477;446.7
2021-02-24 14:34:39.353;Dn;0.509;443.1
2021-02-24 14:34:41.000;Dn;0.551;456.3
2021-02-24 14:34:42.615;Dn;0.601;462.4
2021-02-24 14:34:44.247;Dn;0.642;462.7
2021-02-24 14:34:45.879;Dn;0.697;450.9
2021-02-24 14:34:47.496;Dn;0.721;415.5
2021-02-24 14:35:44.362;Dn;0.722;361.9
2021-02-24 14:35:45.976;Dn;0.763;488.3
2021-02-24 14:35:47.609;Dn;0.838;422.9
2021-02-24 14:35:49.240;Dn;0.922;432
2021-02-24 14:35:50.872;Dn;1.005;398.3
2021-02-24 14:35:52.529;Dn;1.090;402.9
2021-02-24 14:35:54.121;Dn;1.157;367.9
2021-02-24 14:35:55.768;Dn;1.241;256.2
2021-02-24 14:35:57.379;Dn;1.299;155.3
2021-02-24 14:35:59.000;Dn;1.394;70.3
2021-02-24 14:36:00.633;Dn;1.455;0.1
2021-02-24 14:36:02.233;Dn;1.514;-48.6
2021-02-24 14:36:03.865;Dn;1.575;-94.1
2021-02-24 14:36:05.485;Dn;1.623;-127.5
2021-02-24 14:36:07.117;Dn;1.683;-169.4
2021-02-24 14:36:08.731;Dn;1.735;-184.7
2021-02-24 14:36:10.380;Dn;1.796;-195.8
2021-02-24 14:36:12.010;Dn;1.855;-234.9
2021-02-24 14:36:13.592;Dn;1.895;-260.8
2021-02-24 14:36:15.226;Dn;1.954;-289.6
2021-02-24 14:36:57.447;Dn;1.996;-212
2021-02-24 14:36:59.052;Dn;2.000;-236
2021-02-24 14:37:00.681;Dn;2.037;-295.6
2021-02-24 14:37:02.296;Dn;2.081;-357.2
2021-02-24 14:37:03.930;Dn;2.125;-344.2
2021-02-24 14:37:05.560;Dn;2.177;-336.7
2021-02-24 14:37:07.177;Dn;2.229;-331
2021-02-24 14:37:08.794;Dn;2.273;-325.7
2021-02-24 14:37:10.424;Dn;2.320;-327.6
2021-02-24 14:37:12.042;Dn;2.372;-340.6
2021-02-24 14:37:13.674;Dn;2.422;-347.8
2021-02-24 14:37:15.296;Dn;2.477;-320.6
2021-02-24 14:37:16.921;Dn;2.494;-334.9
2021-02-24 14:37:18.542;Dn;2.533;-328.2
2021-02-24 14:37:20.154;Dn;2.601;-339.3
2021-02-24 14:37:21.786;Dn;2.652;-342.7
2021-02-24 14:37:23.401;Dn;2.695;-317.9
2021-02-24 14:37:25.032;Dn;2.747;-331.4
2021-02-24 14:37:26.649;Dn;2.798;-298.1
2021-02-24 14:37:28.282;Dn;2.843;-291.4
2021-02-24 14:37:29.898;Dn;2.905;-318.9
2021-02-24 14:37:31.538;Dn;2.966;-330.6
2021-02-24 14:37:33.144;Dn;3.027;-353.1
2021-02-24 14:37:34.792;Dn;3.071;-367
2021-02-24 14:37:36.394;Dn;3.141;-352.4
2021-02-24 14:38:20.235;Dn;3.188;-266.6
2021-02-24 14:38:21.854;Dn;3.194;-279.4
2021-02-24 14:38:23.496;Dn;3.220;-291.2
2021-02-24 14:38:25.096;Dn;3.288;-316.4
2021-02-24 14:38:26.745;Dn;3.357;-321.2
2021-02-24 14:38:28.344;Dn;3.410;-322
2021-02-24 14:38:29.972;Dn;3.479;-301.8
