DateTime;UpDn;Depth;RE3Max
2021-03-03 11:18:42.025;Dn;0.003;329.6
2021-03-03 11:18:42.025;Dn;0.003;329.6
2021-03-03 11:18:46.892;Dn;0.003;318.8
2021-03-03 11:18:51.756;Dn;0.003;314.3
2021-03-03 11:18:53.401;Dn;0.009;384
2021-03-03 11:18:55.002;Dn;0.039;278.3
2021-03-03 11:18:56.672;Dn;0.122;237.7
2021-03-03 11:18:58.265;Dn;0.18;276.1
2021-03-03 11:18:59.898;Dn;0.216;285.1
2021-03-03 11:19:01.540;Dn;0.26;171.8
2021-03-03 11:19:03.145;Dn;0.285;194.1
2021-03-03 11:19:04.772;Dn;0.327;165.1
2021-03-03 11:19:06.393;Dn;0.36;150.9
2021-03-03 11:19:08.011;Dn;0.385;121.6
2021-03-03 11:19:09.628;Dn;0.402;99.1
2021-03-03 11:19:11.273;Dn;0.418;115.4
2021-03-03 11:19:12.905;Dn;0.477;54.9
2021-03-03 11:19:14.546;Dn;0.529;63.5
2021-03-03 11:19:16.153;Dn;0.564;114.4
2021-03-03 11:19:17.755;Dn;0.627;148.9
2021-03-03 11:19:19.400;Dn;0.67;162.4
2021-03-03 11:20:16.169;Dn;0.674;244.7
2021-03-03 11:20:17.771;Dn;0.683;222.1
2021-03-03 11:20:19.417;Dn;0.69;227.1
2021-03-03 11:20:21.029;Dn;0.72;225.7
2021-03-03 11:20:22.652;Dn;0.746;199.4
2021-03-03 11:20:24.266;Dn;0.773;221.9
2021-03-03 11:20:25.899;Dn;0.806;214.4
2021-03-03 11:20:27.529;Dn;0.832;197.6
2021-03-03 11:20:29.161;Dn;0.865;179.6
2021-03-03 11:20:30.763;Dn;0.89;170.3
2021-03-03 11:20:32.409;Dn;0.926;140.2
2021-03-03 11:20:34.013;Dn;0.971;70.8
2021-03-03 11:20:35.650;Dn;1.005;30.8
2021-03-03 11:20:37.274;Dn;1.034;-6.6
2021-03-03 11:20:38.882;Dn;1.078;-24.9
2021-03-03 11:20:40.492;Dn;1.13;-36
2021-03-03 11:20:42.139;Dn;1.164;-37.7
2021-03-03 11:20:43.805;Dn;1.223;-16.9
2021-03-03 11:20:45.370;Dn;1.272;4.8
2021-03-03 11:20:46.988;Dn;1.328;32.5
2021-03-03 11:20:48.619;Dn;1.37;-33.3
2021-03-03 11:20:50.234;Dn;1.44;-93.8
2021-03-03 11:20:51.853;Dn;1.491;-117.8
2021-03-03 11:20:53.469;Dn;1.538;-152.3
2021-03-03 11:20:55.106;Dn;1.599;-123.2
2021-03-03 11:20:56.766;Dn;1.677;-103.6
2021-03-03 11:20:58.358;Dn;1.737;-90.6
2021-03-03 11:20:59.978;Dn;1.8;-77.4
2021-03-03 11:21:01.593;Dn;1.863;35.6
2021-03-03 11:21:53.549;Dn;1.876;-129.5
2021-03-03 11:21:55.213;Dn;1.931;18.3
2021-03-03 11:21:56.827;Dn;2.014;-60.3
2021-03-03 11:21:58.426;Dn;2.093;79.9
2021-03-03 11:22:00.092;Dn;2.194;208.2
2021-03-03 11:22:01.665;Dn;2.269;275.6
2021-03-03 11:22:03.306;Dn;2.353;300.1
2021-03-03 11:22:04.948;Dn;2.446;286.9
2021-03-03 11:22:06.541;Dn;2.512;295.4
2021-03-03 11:22:08.194;Dn;2.602;295.6
2021-03-03 11:22:09.789;Dn;2.678;294
2021-03-03 11:22:11.454;Dn;2.761;281
2021-03-03 11:22:13.050;Dn;2.836;268.9
2021-03-03 11:22:14.666;Dn;2.898;259.5
2021-03-03 11:22:16.304;Dn;3.008;242.1
2021-03-03 11:23:01.695;Dn;3.083;210.1
2021-03-03 11:23:03.307;Dn;3.083;-16
2021-03-03 11:23:04.973;Dn;3.174;9.1
2021-03-03 11:23:06.647;Dn;3.266;-47.3
2021-03-03 11:23:08.224;Dn;3.358;-67.3
2021-03-03 11:23:09.818;Dn;3.441;-48.4
2021-03-03 11:23:11.421;Dn;3.491;-35.1
2021-03-03 11:23:13.038;Dn;3.593;-16.5
2021-03-03 11:23:14.670;Dn;3.668;28.8
2021-03-03 11:23:16.284;Dn;3.743;71
2021-03-03 11:23:17.965;Dn;3.817;109.5
2021-03-03 11:23:19.564;Dn;3.871;139.6
2021-03-03 11:23:21.166;Dn;3.952;187.1
2021-03-03 11:23:22.797;Dn;4.019;209.5
2021-03-03 11:23:24.429;Dn;4.094;234.4
2021-03-03 11:23:26.045;Dn;4.161;254.9
2021-03-03 11:23:27.662;Dn;4.211;267.7
2021-03-03 11:23:29.308;Dn;4.3;276
2021-03-03 11:24:18.043;Dn;4.317;260.8
2021-03-03 11:24:19.659;Dn;4.356;225.4
2021-03-03 11:24:21.278;Dn;4.431;229.9
2021-03-03 11:24:22.907;Dn;4.507;270.3
2021-03-03 11:24:24.538;Dn;4.582;265.7
2021-03-03 11:24:26.157;Dn;4.658;275.3
2021-03-03 11:24:27.774;Dn;4.734;270.1
2021-03-03 11:24:29.419;Dn;4.809;264.5
2021-03-03 11:24:31.021;Dn;4.875;267.4
2021-03-03 11:24:32.638;Dn;4.933;266.7
2021-03-03 11:24:34.269;Dn;5.023;263.9
2021-03-03 11:24:35.910;Dn;5.089;263.4
2021-03-03 11:24:37.542;Dn;5.164;270.3
2021-03-03 11:24:39.176;Dn;5.23;264.2
2021-03-03 11:24:40.766;Dn;5.296;259.8
2021-03-03 11:24:42.398;Dn;5.364;253.1
2021-03-03 11:24:44.052;Dn;5.439;226.2
2021-03-03 11:24:45.683;Dn;5.505;212.7
2021-03-03 11:25:36.012;Dn;5.514;219
2021-03-03 11:25:37.645;Dn;5.53;172.6
