DateTime;UpDn;Depth;TempMax
2021-03-03 14:53:46.627;Dn;0.001;5.32
2021-03-03 14:53:53.940;Dn;0.001;5.32
2021-03-03 14:53:54.213;Dn;0.003;5.32
2021-03-03 14:53:54.395;Dn;0.011;5.32
2021-03-03 14:53:54.660;Dn;0.020;5.32
2021-03-03 14:53:54.772;Dn;0.022;5.32
2021-03-03 14:53:54.870;Dn;0.028;5.32
2021-03-03 14:53:55.125;Dn;0.036;5.32
2021-03-03 14:53:55.302;Dn;0.045;5.32
2021-03-03 14:53:55.574;Dn;0.052;5.32
2021-03-03 14:53:55.606;Dn;0.054;5.32
2021-03-03 14:53:55.793;Dn;0.062;5.32
2021-03-03 14:53:56.018;Dn;0.071;5.32
2021-03-03 14:53:56.227;Dn;0.079;5.32
2021-03-03 14:53:56.372;Dn;0.084;5.32
2021-03-03 14:53:56.419;Dn;0.087;5.32
2021-03-03 14:53:56.676;Dn;0.096;5.32
2021-03-03 14:53:56.900;Dn;0.104;5.32
2021-03-03 14:53:57.124;Dn;0.112;5.32
2021-03-03 14:53:57.205;Dn;0.113;5.32
2021-03-03 14:53:57.346;Dn;0.120;5.32
2021-03-03 14:53:57.578;Dn;0.128;5.32
2021-03-03 14:53:57.766;Dn;0.137;5.32
2021-03-03 14:53:57.971;Dn;0.145;5.32
2021-03-03 14:53:58.024;Dn;0.145;5.32
2021-03-03 14:53:58.191;Dn;0.153;5.32
2021-03-03 14:53:58.340;Dn;0.161;5.32
2021-03-03 14:53:58.470;Dn;0.169;5.32
2021-03-03 14:53:58.730;Dn;0.178;5.32
2021-03-03 14:53:58.822;Dn;0.180;5.32
2021-03-03 14:53:58.944;Dn;0.186;5.32
2021-03-03 14:53:59.141;Dn;0.194;5.32
2021-03-03 14:53:59.315;Dn;0.202;5.32
2021-03-03 14:53:59.556;Dn;0.211;5.32
2021-03-03 14:54:00.296;Dn;0.213;5.32
2021-03-03 14:54:00.343;Dn;0.238;5.32
2021-03-03 14:54:00.469;Dn;0.244;5.32
2021-03-03 14:54:00.488;Dn;0.246;5.32
2021-03-03 14:54:00.740;Dn;0.254;5.32
2021-03-03 14:54:01.038;Dn;0.262;5.32
2021-03-03 14:54:01.275;Dn;0.270;5.32
2021-03-03 14:54:01.284;Dn;0.270;5.32
2021-03-03 14:54:01.508;Dn;0.279;5.32
2021-03-03 14:54:01.799;Dn;0.287;5.32
2021-03-03 14:54:02.116;Dn;0.294;5.32
2021-03-03 14:54:02.143;Dn;0.296;5.32
2021-03-03 14:54:02.388;Dn;0.305;5.32
2021-03-03 14:54:02.612;Dn;0.313;5.32
2021-03-03 14:54:02.728;Dn;0.330;5.32
2021-03-03 14:54:02.887;Dn;0.339;5.32
2021-03-03 14:54:03.028;Dn;0.347;5.32
2021-03-03 14:54:03.157;Dn;0.355;5.32
2021-03-03 14:54:03.370;Dn;0.365;5.32
2021-03-03 14:54:03.589;Dn;0.374;5.32
2021-03-03 14:54:03.686;Dn;0.376;5.32
2021-03-03 14:54:03.876;Dn;0.383;5.32
2021-03-03 14:54:04.101;Dn;0.392;5.32
2021-03-03 14:54:04.294;Dn;0.402;5.32
2021-03-03 14:54:04.531;Dn;0.403;5.32
2021-03-03 14:54:04.533;Dn;0.410;5.32
2021-03-03 14:54:04.710;Dn;0.419;5.32
2021-03-03 14:54:04.831;Dn;0.427;5.32
2021-03-03 14:54:05.051;Dn;0.436;5.32
2021-03-03 14:54:05.334;Dn;0.442;5.32
2021-03-03 14:54:05.369;Dn;0.444;5.32
2021-03-03 14:54:05.524;Dn;0.452;5.32
2021-03-03 14:54:05.700;Dn;0.462;5.32
2021-03-03 14:54:05.894;Dn;0.470;5.32
2021-03-03 14:54:06.133;Dn;0.475;5.32
2021-03-03 14:54:06.182;Dn;0.478;5.32
2021-03-03 14:54:06.533;Dn;0.488;5.32
2021-03-03 14:54:06.949;Dn;0.496;5.32
2021-03-03 14:54:07.143;Dn;0.504;5.32
2021-03-03 14:54:07.365;Dn;0.513;5.32
2021-03-03 14:54:08.422;Dn;0.519;5.32
2021-03-03 14:54:08.452;Dn;0.543;5.32
2021-03-03 14:54:08.564;Dn;0.543;5.32
2021-03-03 14:54:08.805;Dn;0.551;5.32
2021-03-03 14:54:09.014;Dn;0.560;5.32
2021-03-03 14:54:09.414;Dn;0.569;5.32
2021-03-03 14:54:09.700;Dn;0.577;5.32
2021-03-03 14:54:09.910;Dn;0.586;5.32
2021-03-03 14:54:10.214;Dn;0.594;5.32
2021-03-03 14:54:10.468;Dn;0.602;5.32
2021-03-03 14:54:10.678;Dn;0.611;5.32
2021-03-03 14:54:11.012;Dn;0.617;5.32
2021-03-03 14:54:11.078;Dn;0.619;5.32
2021-03-03 14:54:11.492;Dn;0.628;5.32
2021-03-03 14:54:11.761;Dn;0.636;5.32
2021-03-03 14:54:11.812;Dn;0.638;5.32
2021-03-03 14:54:12.181;Dn;0.645;5.32
2021-03-03 14:54:12.404;Dn;0.654;5.32
2021-03-03 14:54:12.648;Dn;0.657;5.32
2021-03-03 14:54:12.836;Dn;0.664;5.32
2021-03-03 14:54:13.276;Dn;0.672;5.32
2021-03-03 14:54:13.444;Dn;0.674;5.32
2021-03-03 14:54:13.509;Dn;0.681;5.32
2021-03-03 14:54:13.908;Dn;0.689;5.32
2021-03-03 14:54:14.292;Dn;0.694;5.32
2021-03-03 14:58:04.838;Dn;0.697;5.32
2021-03-03 14:58:04.949;Dn;0.705;5.32
2021-03-03 14:58:05.508;Dn;0.709;5.32
2021-03-03 14:58:05.796;Dn;0.713;5.32
2021-03-03 14:58:06.212;Dn;0.721;5.32
2021-03-03 14:58:06.357;Dn;0.723;5.32
2021-03-03 14:58:06.581;Dn;0.729;5.32
2021-03-03 14:58:06.853;Dn;0.747;5.32
2021-03-03 14:58:07.164;Dn;0.764;5.32
2021-03-03 14:58:07.478;Dn;0.772;5.32
2021-03-03 14:58:07.716;Dn;0.782;5.32
2021-03-03 14:58:07.974;Dn;0.783;5.32
2021-03-03 14:58:07.998;Dn;0.791;5.32
2021-03-03 14:58:08.438;Dn;0.799;5.32
2021-03-03 14:58:08.681;Dn;0.807;5.32
2021-03-03 14:58:08.813;Dn;0.810;5.32
2021-03-03 14:58:08.944;Dn;0.815;5.32
2021-03-03 14:58:09.189;Dn;0.824;5.32
2021-03-03 14:58:09.459;Dn;0.832;5.32
2021-03-03 14:58:09.607;Dn;0.834;5.32
2021-03-03 14:58:09.765;Dn;0.840;5.32
2021-03-03 14:58:10.021;Dn;0.848;5.32
2021-03-03 14:58:10.276;Dn;0.856;5.32
2021-03-03 14:58:10.420;Dn;0.858;5.32
2021-03-03 14:58:10.550;Dn;0.865;5.32
2021-03-03 14:58:10.838;Dn;0.874;5.32
2021-03-03 14:58:11.108;Dn;0.883;5.32
2021-03-03 14:58:11.867;Dn;0.887;5.32
2021-03-03 14:58:11.909;Dn;0.902;5.32
2021-03-03 14:58:12.052;Dn;0.902;5.32
2021-03-03 14:58:12.091;Dn;0.910;5.32
2021-03-03 14:58:12.628;Dn;0.919;5.32
2021-03-03 14:58:12.839;Dn;0.923;5.32
2021-03-03 14:58:12.996;Dn;0.928;5.32
2021-03-03 14:58:13.295;Dn;0.936;5.32
2021-03-03 14:58:13.588;Dn;0.945;5.32
2021-03-03 14:58:13.639;Dn;0.945;5.32
2021-03-03 14:58:13.926;Dn;0.953;5.32
2021-03-03 14:58:14.244;Dn;0.961;5.32
2021-03-03 14:58:14.472;Dn;0.962;5.32
2021-03-03 14:58:14.581;Dn;0.969;5.32
2021-03-03 14:58:14.916;Dn;0.978;5.32
2021-03-03 14:58:15.322;Dn;0.986;5.32
2021-03-03 14:58:15.540;Dn;0.994;5.32
2021-03-03 14:58:15.861;Dn;1.002;5.32
2021-03-03 14:58:16.115;Dn;1.005;5.32
2021-03-03 14:58:16.278;Dn;1.010;5.32
2021-03-03 14:58:16.923;Dn;1.018;5.32
2021-03-03 14:58:17.221;Dn;1.027;5.32
2021-03-03 14:58:17.405;Dn;1.035;5.32
2021-03-03 14:58:17.721;Dn;1.042;5.32
2021-03-03 14:58:17.910;Dn;1.043;5.32
2021-03-03 14:58:18.278;Dn;1.054;5.32
2021-03-03 14:58:18.533;Dn;1.056;5.32
2021-03-03 14:58:18.629;Dn;1.063;5.32
2021-03-03 14:58:18.950;Dn;1.072;5.32
2021-03-03 14:58:20.012;Dn;1.079;5.26
2021-03-03 14:58:20.037;Dn;1.083;5.26
2021-03-03 14:58:20.182;Dn;1.092;5.26
2021-03-03 14:58:20.676;Dn;1.102;5.26
2021-03-03 14:58:20.969;Dn;1.107;5.26
2021-03-03 14:58:21.059;Dn;1.110;5.26
2021-03-03 14:58:21.396;Dn;1.119;5.26
2021-03-03 14:58:21.782;Dn;1.124;5.26
2021-03-03 14:58:21.797;Dn;1.127;5.26
2021-03-03 14:58:22.131;Dn;1.135;5.26
2021-03-03 14:58:22.597;Dn;1.141;5.26
2021-03-03 14:58:22.789;Dn;1.143;5.26
2021-03-03 14:58:23.163;Dn;1.151;5.26
2021-03-03 14:58:23.463;Dn;1.155;5.26
2021-03-03 14:58:23.493;Dn;1.160;5.26
2021-03-03 14:58:23.844;Dn;1.169;5.26
2021-03-03 14:58:24.212;Dn;1.172;5.26
2021-03-03 14:58:24.262;Dn;1.178;5.26
2021-03-03 14:58:24.549;Dn;1.186;5.26
2021-03-03 14:58:24.885;Dn;1.195;5.26
2021-03-03 14:58:25.060;Dn;1.196;5.26
2021-03-03 14:58:25.227;Dn;1.203;5.26
2021-03-03 14:58:25.606;Dn;1.212;5.26
2021-03-03 14:58:25.860;Dn;1.213;5.26
2021-03-03 14:58:25.929;Dn;1.220;5.26
2021-03-03 14:58:26.260;Dn;1.229;5.26
2021-03-03 14:58:26.660;Dn;1.237;5.26
2021-03-03 14:58:26.725;Dn;1.237;5.26
