DateTime;UpDn;Depth;RE3Max
2021-03-03 12:50:52.001;Dn;0;282.3
2021-03-03 12:50:53.617;Dn;0;282.3
2021-03-03 12:50:55.250;Dn;0.063;232.9
2021-03-03 12:50:56.852;Dn;0.148;265.8
2021-03-03 12:50:58.484;Dn;0.216;147.1
2021-03-03 12:51:00.113;Dn;0.265;151
2021-03-03 12:51:01.723;Dn;0.315;201.3
2021-03-03 12:51:03.347;Dn;0.34;204.6
2021-03-03 12:51:04.963;Dn;0.382;183.9
2021-03-03 12:51:06.607;Dn;0.433;167
2021-03-03 12:51:08.227;Dn;0.483;128.4
2021-03-03 12:51:09.856;Dn;0.534;53.1
2021-03-03 12:51:11.473;Dn;0.594;65.9
2021-03-03 12:51:13.094;Dn;0.645;60.5
2021-03-03 12:52:09.828;Dn;0.687;41.4
2021-03-03 12:52:11.474;Dn;0.697;-262.3
2021-03-03 12:52:13.080;Dn;0.717;-245.9
2021-03-03 12:52:14.690;Dn;0.783;-233
2021-03-03 12:52:16.340;Dn;0.849;-198.4
2021-03-03 12:52:17.954;Dn;0.916;-131.3
2021-03-03 12:52:19.611;Dn;0.99;-171.3
2021-03-03 12:52:21.194;Dn;1.038;-104.8
2021-03-03 12:52:22.804;Dn;1.136;-140.2
2021-03-03 12:52:24.474;Dn;1.219;-201.9
2021-03-03 12:52:26.077;Dn;1.294;-188.7
2021-03-03 12:52:27.681;Dn;1.36;-245.3
2021-03-03 12:52:29.308;Dn;1.429;-274.6
2021-03-03 12:52:30.918;Dn;1.514;-273.7
2021-03-03 12:52:32.549;Dn;1.581;-252.5
2021-03-03 12:52:34.217;Dn;1.657;-231.1
2021-03-03 12:52:35.780;Dn;1.707;-170.7
2021-03-03 12:52:37.425;Dn;1.758;-149
2021-03-03 12:52:39.026;Dn;1.825;-64.5
2021-03-03 12:52:40.657;Dn;1.883;-28.9
2021-03-03 12:53:35.870;Dn;1.892;266.6
2021-03-03 12:53:37.491;Dn;1.916;267.8
2021-03-03 12:53:39.090;Dn;1.983;226.8
2021-03-03 12:53:40.723;Dn;2.049;223.7
2021-03-03 12:53:42.348;Dn;2.133;229.3
2021-03-03 12:53:43.995;Dn;2.217;261.4
2021-03-03 12:53:45.587;Dn;2.291;283.3
2021-03-03 12:53:47.244;Dn;2.375;306.7
2021-03-03 12:53:48.853;Dn;2.449;325.1
2021-03-03 12:53:50.479;Dn;2.513;328.1
2021-03-03 12:53:52.083;Dn;2.599;328.8
2021-03-03 12:53:53.721;Dn;2.683;280.8
2021-03-03 12:53:55.347;Dn;2.758;253.1
2021-03-03 12:53:56.983;Dn;2.841;267.5
2021-03-03 12:53:58.609;Dn;2.922;243.2
2021-03-03 12:54:00.213;Dn;3.014;232.8
2021-03-03 12:54:01.846;Dn;3.09;210.2
2021-03-03 12:54:45.718;Dn;3.092;200
2021-03-03 12:54:47.335;Dn;3.107;135.7
2021-03-03 12:54:48.948;Dn;3.181;35
2021-03-03 12:54:50.593;Dn;3.265;-19.9
2021-03-03 12:54:52.194;Dn;3.359;-48
2021-03-03 12:54:53.811;Dn;3.451;-18.1
2021-03-03 12:54:55.441;Dn;3.534;14.6
2021-03-03 12:54:57.073;Dn;3.618;58.9
2021-03-03 12:54:58.689;Dn;3.693;102.6
2021-03-03 12:55:00.354;Dn;3.786;123.6
2021-03-03 12:55:01.937;Dn;3.86;158.4
2021-03-03 12:55:03.554;Dn;3.923;177.2
2021-03-03 12:55:05.232;Dn;4.02;205.9
2021-03-03 12:55:06.850;Dn;4.096;228
2021-03-03 12:55:08.419;Dn;4.171;254.1
2021-03-03 12:55:10.065;Dn;4.254;271
2021-03-03 12:55:11.667;Dn;4.282;295.1
2021-03-03 12:55:52.306;Dn;4.309;304.6
2021-03-03 12:55:53.926;Dn;4.312;231.5
2021-03-03 12:55:55.602;Dn;4.354;226.9
2021-03-03 12:55:57.192;Dn;4.445;211.8
2021-03-03 12:55:58.879;Dn;4.536;255.1
2021-03-03 12:56:00.418;Dn;4.621;268
2021-03-03 12:56:02.076;Dn;4.715;274.7
2021-03-03 12:56:03.668;Dn;4.798;265.8
2021-03-03 12:56:05.322;Dn;4.89;255.3
2021-03-03 12:56:06.916;Dn;4.965;269
2021-03-03 12:56:08.546;Dn;5.035;267.1
2021-03-03 12:56:10.168;Dn;5.133;265.4
2021-03-03 12:56:11.810;Dn;5.215;258
2021-03-03 12:56:13.431;Dn;5.291;257.8
2021-03-03 12:56:15.029;Dn;5.332;248.9
2021-03-03 12:56:16.673;Dn;5.429;175.6
2021-03-03 12:56:18.276;Dn;5.497;115.1
2021-03-03 12:57:10.195;Dn;5.538;36.3
2021-03-03 12:57:11.812;Dn;5.543;-84.7
2021-03-03 12:57:13.448;Dn;5.548;-94.3
2021-03-03 12:57:15.060;Dn;5.585;-112.2
2021-03-03 12:57:16.692;Dn;5.603;-156.7
2021-03-03 12:57:19.940;Dn;5.608;-171.7
