DateTime;UpDn;Depth;SPMax
2021-02-24 12:42:56.658;Dn;0.006;454.33
2021-02-24 12:42:56.658;Dn;0.006;454.33
2021-02-24 12:42:56.775;Dn;0.014;451.27
2021-02-24 12:42:56.855;Dn;0.016;450.63
2021-02-24 12:42:56.935;Dn;0.023;448.13
2021-02-24 12:42:57.112;Dn;0.031;445.03
2021-02-24 12:42:57.283;Dn;0.039;442
2021-02-24 12:42:57.400;Dn;0.047;438.9
2021-02-24 12:42:57.558;Dn;0.056;435.53
2021-02-24 12:42:57.691;Dn;0.059;434.47
2021-02-24 12:42:57.734;Dn;0.065;432.37
2021-02-24 12:42:57.930;Dn;0.073;429.1
2021-02-24 12:42:58.072;Dn;0.082;426.07
2021-02-24 12:42:58.235;Dn;0.090;422.93
2021-02-24 12:42:58.412;Dn;0.098;419.8
2021-02-24 12:42:58.491;Dn;0.099;419.37
2021-02-24 12:42:58.597;Dn;0.106;416.77
2021-02-24 12:42:58.728;Dn;0.115;413.57
2021-02-24 12:42:58.887;Dn;0.123;410.47
2021-02-24 12:42:59.047;Dn;0.131;407.43
2021-02-24 12:42:59.191;Dn;0.140;404.33
2021-02-24 12:42:59.274;Dn;0.142;403.43
2021-02-24 12:42:59.365;Dn;0.148;401.23
2021-02-24 12:42:59.512;Dn;0.156;398.17
2021-02-24 12:42:59.672;Dn;0.164;395
2021-02-24 12:42:59.822;Dn;0.173;391.93
2021-02-24 12:42:59.991;Dn;0.181;388.77
2021-02-24 12:43:00.119;Dn;0.185;387.43
2021-02-24 12:43:00.168;Dn;0.189;385.63
2021-02-24 12:43:00.311;Dn;0.197;382.6
2021-02-24 12:43:00.448;Dn;0.206;379.43
2021-02-24 12:43:00.613;Dn;0.214;376.33
2021-02-24 12:43:00.753;Dn;0.223;373.13
2021-02-24 12:43:00.935;Dn;0.228;371.07
2021-02-24 12:43:00.943;Dn;0.231;369.97
2021-02-24 12:43:01.068;Dn;0.239;366.93
2021-02-24 12:43:01.240;Dn;0.247;363.87
2021-02-24 12:43:01.401;Dn;0.256;360.8
2021-02-24 12:43:01.588;Dn;0.264;357.53
2021-02-24 12:43:01.768;Dn;0.269;355.93
2021-02-24 12:43:01.768;Dn;0.272;354.5
2021-02-24 12:43:02.572;Dn;0.279;352.2
2021-02-24 12:43:03.256;Dn;0.289;348.27
2021-02-24 12:43:03.344;Dn;0.319;336.97
2021-02-24 12:43:03.420;Dn;0.323;335.7
2021-02-24 12:43:03.490;Dn;0.349;325.8
2021-02-24 12:43:04.168;Dn;0.374;317.07
2021-02-24 12:43:04.559;Dn;0.382;313.4
2021-02-24 12:43:04.795;Dn;0.390;310.27
2021-02-24 12:43:05.009;Dn;0.396;308.1
2021-02-24 12:43:05.016;Dn;0.398;307.23
2021-02-24 12:43:05.191;Dn;0.407;304.17
2021-02-24 12:43:05.384;Dn;0.415;301.1
2021-02-24 12:43:05.581;Dn;0.423;298.03
2021-02-24 12:43:05.800;Dn;0.429;295.87
2021-02-24 12:43:05.824;Dn;0.431;294.87
2021-02-24 12:43:05.991;Dn;0.440;291.8
2021-02-24 12:43:06.231;Dn;0.448;288.6
2021-02-24 12:43:06.424;Dn;0.456;285.53
2021-02-24 12:43:06.616;Dn;0.460;284.07
2021-02-24 12:43:06.684;Dn;0.465;282.43
2021-02-24 12:43:06.885;Dn;0.473;279.37
2021-02-24 12:43:07.095;Dn;0.481;276.27
2021-02-24 12:43:07.301;Dn;0.489;273.17
2021-02-24 12:43:07.401;Dn;0.492;272.1
2021-02-24 12:43:07.487;Dn;0.497;270.13
2021-02-24 12:43:07.671;Dn;0.506;267.07
2021-02-24 12:43:07.896;Dn;0.514;263.93
2021-02-24 12:43:08.087;Dn;0.523;260.7
2021-02-24 12:43:08.261;Dn;0.527;258.97
2021-02-24 12:43:08.287;Dn;0.531;257.67
2021-02-24 12:43:08.472;Dn;0.539;254.57
2021-02-24 12:43:08.650;Dn;0.547;251.47
2021-02-24 12:43:08.837;Dn;0.555;248.43
2021-02-24 12:43:08.998;Dn;0.564;245.3
2021-02-24 12:43:09.096;Dn;0.564;245.07
2021-02-24 12:43:09.173;Dn;0.572;242.23
2021-02-24 12:43:09.321;Dn;0.580;239.13
2021-02-24 12:43:09.511;Dn;0.589;235.9
2021-02-24 12:43:09.703;Dn;0.597;232.8
2021-02-24 12:43:09.879;Dn;0.602;230.93
2021-02-24 12:43:09.927;Dn;0.605;229.63
2021-02-24 12:43:10.072;Dn;0.614;226.57
2021-02-24 12:43:10.231;Dn;0.622;223.5
2021-02-24 12:43:10.436;Dn;0.631;220.23
2021-02-24 12:43:10.678;Dn;0.638;217.33
2021-02-24 12:43:11.394;Dn;0.645;214.67
2021-02-24 12:43:11.511;Dn;0.672;204.63
2021-02-24 12:43:11.558;Dn;0.677;202.7
2021-02-24 12:43:11.736;Dn;0.686;199.63
2021-02-24 12:43:11.989;Dn;0.694;196.27
2021-02-24 12:43:12.119;Dn;0.703;193.2
