DateTime;UpDn;Depth;SPMax
2021-02-25 11:08:57.517;Dn;0.001;445.77
2021-02-25 11:08:58.363;Dn;0.001;446
2021-02-25 11:08:58.875;Dn;0.004;444.47
2021-02-25 11:08:59.067;Dn;0.012;441.37
2021-02-25 11:08:59.179;Dn;0.016;440.07
2021-02-25 11:08:59.208;Dn;0.021;438.3
2021-02-25 11:08:59.355;Dn;0.029;435.17
2021-02-25 11:08:59.483;Dn;0.037;432.07
2021-02-25 11:08:59.629;Dn;0.045;429
2021-02-25 11:08:59.762;Dn;0.054;425.93
2021-02-25 11:08:59.897;Dn;0.062;422.9
2021-02-25 11:08:59.978;Dn;0.066;421.47
2021-02-25 11:09:00.030;Dn;0.070;419.8
2021-02-25 11:09:00.108;Dn;0.078;416.7
2021-02-25 11:09:00.251;Dn;0.086;413.63
2021-02-25 11:09:00.424;Dn;0.096;410.1
2021-02-25 11:09:00.542;Dn;0.104;406.97
2021-02-25 11:09:00.682;Dn;0.113;403.83
2021-02-25 11:09:00.796;Dn;0.117;402.27
2021-02-25 11:09:00.843;Dn;0.121;400.8
2021-02-25 11:09:01.041;Dn;0.137;394.6
2021-02-25 11:09:01.195;Dn;0.145;391.57
2021-02-25 11:09:01.386;Dn;0.154;388.33
2021-02-25 11:09:01.512;Dn;0.162;385.2
2021-02-25 11:09:01.643;Dn;0.165;384.17
2021-02-25 11:09:01.660;Dn;0.171;382.03
2021-02-25 11:09:01.786;Dn;0.179;379
2021-02-25 11:09:01.914;Dn;0.187;375.93
2021-02-25 11:09:02.091;Dn;0.195;372.83
2021-02-25 11:09:02.244;Dn;0.204;369.7
2021-02-25 11:09:02.394;Dn;0.209;367.53
2021-02-25 11:09:03.113;Dn;0.225;361.7
2021-02-25 11:09:03.247;Dn;0.235;357.9
2021-02-25 11:09:03.321;Dn;0.242;355.17
2021-02-25 11:09:03.617;Dn;0.251;352.1
2021-02-25 11:09:03.867;Dn;0.259;349.03
2021-02-25 11:09:04.057;Dn;0.262;347.87
2021-02-25 11:09:04.155;Dn;0.267;345.97
2021-02-25 11:09:04.394;Dn;0.275;342.93
2021-02-25 11:09:04.636;Dn;0.283;339.8
2021-02-25 11:09:04.874;Dn;0.290;337.47
2021-02-25 11:09:04.878;Dn;0.292;336.7
2021-02-25 11:09:05.001;Dn;0.301;333.1
2021-02-25 11:09:05.187;Dn;0.318;326.77
2021-02-25 11:09:05.370;Dn;0.327;323.47
2021-02-25 11:09:05.692;Dn;0.336;319.97
2021-02-25 11:09:06.008;Dn;0.344;316.9
2021-02-25 11:09:06.403;Dn;0.362;310.43
2021-02-25 11:09:06.507;Dn;0.369;307.53
2021-02-25 11:09:06.826;Dn;0.380;303.57
2021-02-25 11:09:07.274;Dn;0.396;297.5
2021-02-25 11:09:07.354;Dn;0.397;297.27
2021-02-25 11:09:07.401;Dn;0.405;294.07
2021-02-25 11:09:07.827;Dn;0.413;291.03
2021-02-25 11:09:08.112;Dn;0.417;289.73
2021-02-25 11:09:08.216;Dn;0.422;287.9
2021-02-25 11:09:08.587;Dn;0.430;284.87
2021-02-25 11:09:08.944;Dn;0.432;283.93
2021-02-25 11:09:08.997;Dn;0.438;281.77
2021-02-25 11:09:09.477;Dn;0.447;278.5
2021-02-25 11:09:09.747;Dn;0.448;278.13
2021-02-25 11:09:09.947;Dn;0.456;274.9
2021-02-25 11:09:10.202;Dn;0.465;271.7
2021-02-25 11:09:10.574;Dn;0.472;268.97
2021-02-25 11:09:11.275;Dn;0.486;263.73
2021-02-25 11:09:11.338;Dn;0.494;260.93
2021-02-25 11:09:11.423;Dn;0.495;260.37
2021-02-25 11:09:11.660;Dn;0.503;257.3
2021-02-25 11:09:12.161;Dn;0.510;254.9
2021-02-25 11:09:12.220;Dn;0.512;254.07
2021-02-25 11:09:12.756;Dn;0.520;251.03
2021-02-25 11:09:13.003;Dn;0.522;250.17
2021-02-25 11:09:13.363;Dn;0.528;247.93
2021-02-25 11:09:13.804;Dn;0.530;247.23
2021-02-25 11:09:14.234;Dn;0.537;244.87
2021-02-25 11:09:14.587;Dn;0.541;243.17
2021-02-25 11:09:14.714;Dn;0.545;241.77
2021-02-25 11:09:15.131;Dn;0.554;238.3
2021-02-25 11:09:15.420;Dn;0.557;237.33
2021-02-25 11:09:15.670;Dn;0.563;235.13
2021-02-25 11:09:16.271;Dn;0.571;232.43
2021-02-25 11:09:16.587;Dn;0.579;228.97
2021-02-25 11:09:16.888;Dn;0.587;225.8
2021-02-25 11:09:17.034;Dn;0.588;225.4
2021-02-25 11:09:17.273;Dn;0.597;222.27
2021-02-25 11:09:17.657;Dn;0.605;219.1
2021-02-25 11:09:17.865;Dn;0.608;218.13
2021-02-25 11:09:18.075;Dn;0.614;215.87
2021-02-25 11:09:18.475;Dn;0.623;212.53
2021-02-25 11:09:18.702;Dn;0.626;211.33
2021-02-25 11:09:19.386;Dn;0.635;208.03
2021-02-25 11:09:19.499;Dn;0.648;203.07
2021-02-25 11:09:19.611;Dn;0.656;199.93
2021-02-25 11:09:20.027;Dn;0.666;196.3
2021-02-25 11:09:20.299;Dn;0.672;194.23
2021-02-25 11:09:20.364;Dn;0.675;192.93
2021-02-25 11:09:20.812;Dn;0.683;189.9
2021-02-25 11:09:21.114;Dn;0.685;189.07
2021-02-25 11:10:13.044;Dn;0.691;718.5
2021-02-25 11:10:13.569;Dn;0.692;642.07
