DateTime;UpDn;Depth;RE3Max
2021-02-24 15:31:14.660;Dn;0.019;672.8
2021-02-24 15:31:14.660;Dn;0.019;672.8
2021-02-24 15:31:16.292;Dn;0.076;537.4
2021-02-24 15:31:17.924;Dn;0.172;499.2
2021-02-24 15:31:19.542;Dn;0.240;459.6
2021-02-24 15:31:21.173;Dn;0.336;463.2
2021-02-24 15:31:22.789;Dn;0.377;463.9
2021-02-24 15:31:24.420;Dn;0.429;459.7
2021-02-24 15:31:26.054;Dn;0.478;417.6
2021-02-24 15:31:27.670;Dn;0.520;367.8
2021-02-24 15:31:29.299;Dn;0.588;445.2
2021-02-24 15:31:30.932;Dn;0.647;467.8
2021-02-24 15:31:32.549;Dn;0.695;465.4
2021-02-24 15:31:34.182;Dn;0.746;435.8
2021-02-24 15:31:35.813;Dn;0.788;454.2
2021-02-24 15:32:31.062;Dn;0.790;504.6
2021-02-24 15:32:32.694;Dn;0.810;441
2021-02-24 15:32:34.325;Dn;0.860;437
2021-02-24 15:32:35.941;Dn;0.917;449.3
2021-02-24 15:32:37.573;Dn;0.978;479.2
2021-02-24 15:32:39.205;Dn;1.036;467.9
2021-02-24 15:32:40.821;Dn;1.093;416.2
2021-02-24 15:32:42.454;Dn;1.143;400.1
2021-02-24 15:32:44.085;Dn;1.202;390.8
2021-02-24 15:32:45.700;Dn;1.272;324.1
2021-02-24 15:32:47.333;Dn;1.334;262.1
2021-02-24 15:32:48.949;Dn;1.386;176.6
2021-02-24 15:32:50.581;Dn;1.429;101.7
2021-02-24 15:32:52.197;Dn;1.474;67.6
2021-02-24 15:32:53.813;Dn;1.514;39.1
2021-02-24 15:32:55.446;Dn;1.548;11.7
2021-02-24 15:32:57.062;Dn;1.591;-26.7
2021-02-24 15:32:58.677;Dn;1.640;-74.7
2021-02-24 15:33:00.309;Dn;1.682;-113.1
2021-02-24 15:33:01.924;Dn;1.724;-159.5
2021-02-24 15:33:03.558;Dn;1.785;-146.2
2021-02-24 15:33:05.174;Dn;1.836;-169.6
2021-02-24 15:33:06.806;Dn;1.887;-227.3
2021-02-24 15:33:08.422;Dn;1.920;-274.5
2021-02-24 15:33:10.053;Dn;1.947;-286.2
2021-02-24 15:33:58.757;Dn;1.963;-159
2021-02-24 15:34:00.373;Dn;1.985;-242.3
2021-02-24 15:34:02.004;Dn;2.019;-289
2021-02-24 15:34:03.622;Dn;2.052;-308.7
2021-02-24 15:34:05.253;Dn;2.086;-326.2
2021-02-24 15:34:06.869;Dn;2.129;-311.6
2021-02-24 15:34:08.510;Dn;2.171;-374.2
2021-02-24 15:34:10.118;Dn;2.204;-352.4
2021-02-24 15:34:11.732;Dn;2.246;-326.8
2021-02-24 15:34:13.364;Dn;2.278;-302.2
2021-02-24 15:34:14.980;Dn;2.314;-292.2
2021-02-24 15:34:16.612;Dn;2.356;-299.9
2021-02-24 15:34:18.228;Dn;2.398;-300.2
2021-02-24 15:34:19.871;Dn;2.439;-318.1
2021-02-24 15:34:21.476;Dn;2.473;-305.2
2021-02-24 15:34:23.108;Dn;2.512;-297.4
2021-02-24 15:34:24.724;Dn;2.564;-285.8
2021-02-24 15:34:26.340;Dn;2.605;-296.9
2021-02-24 15:34:27.972;Dn;2.654;-289.4
2021-02-24 15:34:29.588;Dn;2.696;-275
2021-02-24 15:34:31.220;Dn;2.744;-267.9
2021-02-24 15:34:32.849;Dn;2.792;-267.2
2021-02-24 15:34:34.469;Dn;2.833;-294.9
2021-02-24 15:34:36.085;Dn;2.884;-294.3
2021-02-24 15:34:37.745;Dn;2.942;-284.3
2021-02-24 15:34:39.332;Dn;2.984;-292.2
2021-02-24 15:34:40.964;Dn;3.056;-299.4
2021-02-24 15:34:42.580;Dn;3.114;-307
2021-02-24 15:34:44.212;Dn;3.172;-309.5
2021-02-24 15:34:45.829;Dn;3.214;-319.6
2021-02-24 15:35:31.285;Dn;3.217;-229.8
2021-02-24 15:35:32.901;Dn;3.254;-240.1
2021-02-24 15:35:34.532;Dn;3.320;-276.6
2021-02-24 15:35:36.148;Dn;3.373;-295.8
2021-02-24 15:35:37.780;Dn;3.453;-302.6
2021-02-24 15:35:39.397;Dn;3.529;-296.7
2021-02-24 15:35:41.029;Dn;3.595;-272.9
2021-02-24 15:35:42.661;Dn;3.670;-254.4
2021-02-24 15:35:44.276;Dn;3.738;-237.4
2021-02-24 15:35:45.925;Dn;3.812;-236.6
2021-02-24 15:35:47.556;Dn;3.877;-228.7
2021-02-24 15:35:49.141;Dn;3.952;-234.9
2021-02-24 15:35:50.791;Dn;4.026;-236.8
2021-02-24 15:35:52.388;Dn;4.075;-209.7
2021-02-24 15:35:54.004;Dn;4.162;-202.7
2021-02-24 15:35:55.672;Dn;4.237;-205.3
2021-02-24 15:35:57.286;Dn;4.312;-199.9
2021-02-24 15:35:58.884;Dn;4.379;-173.9
2021-02-24 15:36:42.708;Dn;4.409;-180.1
2021-02-24 15:36:44.371;Dn;4.465;-175
2021-02-24 15:36:45.957;Dn;4.539;-222.7
2021-02-24 15:36:47.589;Dn;4.614;-244.3
2021-02-24 15:36:49.205;Dn;4.681;-232.5
2021-02-24 15:36:50.837;Dn;4.760;-220.6
2021-02-24 15:36:52.453;Dn;4.810;-227.4
2021-02-24 15:36:54.069;Dn;4.884;-227.1
2021-02-24 15:36:55.749;Dn;4.960;-224.2
2021-02-24 15:36:57.317;Dn;5.026;-216.1
2021-02-24 15:36:58.949;Dn;5.092;-190.3
2021-02-24 15:37:00.565;Dn;5.158;-175.8
2021-02-24 15:37:02.197;Dn;5.224;-179.5
2021-02-24 15:37:03.813;Dn;5.290;-187.4
2021-02-24 15:37:05.445;Dn;5.359;-186.8
2021-02-24 15:37:07.110;Dn;5.426;-187.4
2021-02-24 15:37:08.693;Dn;5.484;-196.9
2021-02-24 15:37:10.315;Dn;5.551;-214.4
2021-02-24 15:37:11.941;Dn;5.609;-217.1
2021-02-24 15:37:55.765;Dn;5.612;-166.4
2021-02-24 15:37:57.381;Dn;5.667;-172.8
2021-02-24 15:37:59.013;Dn;5.734;-222.9
2021-02-24 15:38:00.662;Dn;5.808;-254.5
2021-02-24 15:38:02.260;Dn;5.872;-249.7
2021-02-24 15:38:03.876;Dn;5.939;-275.2
2021-02-24 15:38:05.541;Dn;6.013;-282.5
2021-02-24 15:38:07.125;Dn;6.079;-263.7
2021-02-24 15:38:08.756;Dn;6.145;-210.1
2021-02-24 15:38:10.372;Dn;6.194;-214.7
2021-02-24 15:38:12.010;Dn;6.281;-196.4
2021-02-24 15:38:13.620;Dn;6.330;-179.6
2021-02-24 15:38:15.237;Dn;6.387;-182.8
2021-02-24 15:38:16.869;Dn;6.462;-168.6
2021-02-24 15:38:18.485;Dn;6.533;-180
2021-02-24 15:38:20.148;Dn;6.600;-174.1
2021-02-24 15:38:21.732;Dn;6.658;-173.2
2021-02-24 15:38:23.365;Dn;6.718;-179.2
2021-02-24 15:38:25.046;Dn;6.784;-181
2021-02-24 15:38:26.612;Dn;6.818;-174.3
2021-02-24 15:39:13.685;Dn;6.869;-164.4
2021-02-24 15:39:15.316;Dn;6.882;-162.3
2021-02-24 15:39:16.932;Dn;6.955;-194.4
2021-02-24 15:39:18.549;Dn;7.013;-223.6
2021-02-24 15:39:20.181;Dn;7.071;-239.5
2021-02-24 15:39:21.819;Dn;7.147;-225.2
2021-02-24 15:39:23.428;Dn;7.210;-201
2021-02-24 15:39:25.062;Dn;7.285;-206.2
2021-02-24 15:39:26.676;Dn;7.351;-212.8
2021-02-24 15:39:28.292;Dn;7.417;-222
2021-02-24 15:39:29.924;Dn;7.483;-226.3
2021-02-24 15:39:31.540;Dn;7.546;-213.9
2021-02-24 15:39:33.172;Dn;7.612;-207.2
2021-02-24 15:39:34.823;Dn;7.678;-185.8
2021-02-24 15:39:36.420;Dn;7.736;-199.5
2021-02-24 15:39:38.036;Dn;7.795;-219.3
2021-02-24 15:39:39.668;Dn;7.832;-229
2021-02-24 15:39:41.284;Dn;7.893;-230
2021-02-24 15:39:42.900;Dn;7.943;-223.9
2021-02-24 15:39:44.533;Dn;8.026;-205.4
2021-02-24 15:39:46.149;Dn;8.085;-205.3
2021-02-24 15:40:38.101;Dn;8.101;-214
2021-02-24 15:40:39.733;Dn;8.103;-251.5
2021-02-24 15:40:41.349;Dn;8.145;-274
2021-02-24 15:40:42.981;Dn;8.172;-317.4
2021-02-24 15:40:44.596;Dn;8.204;-342
2021-02-24 15:40:46.228;Dn;8.236;-359.6
2021-02-24 15:40:47.845;Dn;8.270;-357
2021-02-24 15:40:49.461;Dn;8.312;-347.8
2021-02-24 15:40:51.093;Dn;8.345;-336.2
2021-02-24 15:40:52.709;Dn;8.379;-327
2021-02-24 15:40:54.340;Dn;8.421;-327.5
2021-02-24 15:40:55.957;Dn;8.454;-326.9
2021-02-24 15:40:57.589;Dn;8.488;-339.7
2021-02-24 15:40:59.205;Dn;8.531;-337.6
2021-02-24 15:41:00.837;Dn;8.566;-337.2
2021-02-24 15:41:02.452;Dn;8.609;-351.1
2021-02-24 15:41:04.085;Dn;8.652;-355.7
2021-02-24 15:41:05.701;Dn;8.696;-365
2021-02-24 15:41:07.333;Dn;8.738;-327.2
2021-02-24 15:41:08.948;Dn;8.781;-284.9
2021-02-24 15:41:10.580;Dn;8.841;-264.4
2021-02-24 15:41:12.197;Dn;8.886;-303.9
2021-02-24 15:41:13.828;Dn;8.935;-333.3
2021-02-24 15:41:15.444;Dn;8.985;-349.9
2021-02-24 15:41:17.076;Dn;9.029;-355.8
2021-02-24 15:41:18.692;Dn;9.079;-363.2
2021-02-24 15:41:20.324;Dn;9.130;-345.2
2021-02-24 15:41:21.941;Dn;9.182;-329.7
2021-02-24 15:41:23.573;Dn;9.233;-352.2
2021-02-24 15:41:25.188;Dn;9.271;-321.7
2021-02-24 15:42:07.429;Dn;9.308;-348.6
2021-02-24 15:42:09.060;Dn;9.312;-348.6
2021-02-24 15:42:10.677;Dn;9.336;-350.2
2021-02-24 15:42:12.309;Dn;9.403;-350
2021-02-24 15:42:13.925;Dn;9.448;-347.7
2021-02-24 15:42:15.557;Dn;9.507;-358.2
2021-02-24 15:42:17.225;Dn;9.574;-337.4
2021-02-24 15:42:18.789;Dn;9.631;-328.1
2021-02-24 15:42:20.421;Dn;9.690;-319.5
2021-02-24 15:42:22.037;Dn;9.746;-313.8
2021-02-24 15:42:23.690;Dn;9.812;-314
2021-02-24 15:42:25.322;Dn;9.870;-320.2
2021-02-24 15:42:26.916;Dn;9.920;-327.2
2021-02-24 15:42:28.533;Dn;9.979;-325.9
2021-02-24 15:42:30.165;Dn;10.030;-320.9
2021-02-24 15:42:31.780;Dn;10.098;-305.9
2021-02-24 15:42:33.412;Dn;10.147;-291
2021-02-24 15:42:35.076;Dn;10.216;-285.9
