DateTime;UpDn;Depth;TempMax
2021-02-25 08:44:13.934;Dn;0.005;6.57
2021-02-25 08:44:13.934;Dn;0.005;6.57
2021-02-25 08:44:13.996;Dn;0.008;6.57
2021-02-25 08:44:14.220;Dn;0.017;6.57
2021-02-25 08:44:14.379;Dn;0.025;6.57
2021-02-25 08:44:14.565;Dn;0.034;6.57
2021-02-25 08:44:14.696;Dn;0.042;6.57
2021-02-25 08:44:14.761;Dn;0.042;6.57
2021-02-25 08:44:14.863;Dn;0.050;6.57
2021-02-25 08:44:15.024;Dn;0.058;6.57
2021-02-25 08:44:15.200;Dn;0.067;6.57
2021-02-25 08:44:16.216;Dn;0.074;6.57
2021-02-25 08:44:16.254;Dn;0.076;6.57
2021-02-25 08:44:16.382;Dn;0.079;6.57
2021-02-25 08:44:17.998;Dn;0.079;6.57
2021-02-25 08:44:19.624;Dn;0.079;6.57
2021-02-25 08:44:21.245;Dn;0.080;6.57
2021-02-25 08:44:21.837;Dn;0.084;6.57
2021-02-25 08:44:22.045;Dn;0.090;6.57
2021-02-25 08:44:22.093;Dn;0.092;6.57
2021-02-25 08:44:22.301;Dn;0.101;6.57
2021-02-25 08:44:22.541;Dn;0.109;6.57
2021-02-25 08:44:22.797;Dn;0.117;6.57
2021-02-25 08:44:22.878;Dn;0.119;6.57
2021-02-25 08:44:22.941;Dn;0.125;6.57
2021-02-25 08:44:23.212;Dn;0.133;6.57
2021-02-25 08:44:23.442;Dn;0.142;6.57
2021-02-25 08:44:24.350;Dn;0.150;6.57
2021-02-25 08:44:24.528;Dn;0.155;6.57
2021-02-25 08:44:25.150;Dn;0.158;6.57
2021-02-25 08:44:26.133;Dn;0.158;6.57
2021-02-25 08:44:27.787;Dn;0.159;6.57
2021-02-25 08:44:27.987;Dn;0.167;6.57
2021-02-25 08:44:28.136;Dn;0.175;6.57
2021-02-25 08:44:28.318;Dn;0.184;6.57
2021-02-25 08:44:28.439;Dn;0.192;6.57
2021-02-25 08:44:28.586;Dn;0.196;6.57
2021-02-25 08:44:28.639;Dn;0.200;6.57
2021-02-25 08:44:28.840;Dn;0.209;6.57
2021-02-25 08:44:29.005;Dn;0.217;6.57
2021-02-25 08:44:29.229;Dn;0.226;6.57
2021-02-25 08:44:29.404;Dn;0.230;6.57
2021-02-25 08:44:29.443;Dn;0.234;6.57
2021-02-25 08:44:29.660;Dn;0.243;6.57
2021-02-25 08:44:29.857;Dn;0.251;6.57
2021-02-25 08:44:29.973;Dn;0.259;6.57
2021-02-25 08:44:30.145;Dn;0.267;6.57
2021-02-25 08:44:30.201;Dn;0.269;6.57
2021-02-25 08:44:30.319;Dn;0.275;6.57
2021-02-25 08:44:30.511;Dn;0.284;6.57
2021-02-25 08:44:30.622;Dn;0.293;6.57
2021-02-25 08:44:30.800;Dn;0.301;6.57
2021-02-25 08:44:30.973;Dn;0.309;6.57
2021-02-25 08:44:31.036;Dn;0.310;6.57
2021-02-25 08:44:31.167;Dn;0.318;6.57
2021-02-25 08:44:31.318;Dn;0.326;6.57
2021-02-25 08:44:31.490;Dn;0.334;6.57
2021-02-25 08:44:31.646;Dn;0.342;6.57
2021-02-25 08:44:32.487;Dn;0.347;6.57
2021-02-25 08:44:32.530;Dn;0.378;6.57
2021-02-25 08:44:32.640;Dn;0.384;6.57
2021-02-25 08:44:32.680;Dn;0.388;6.57
2021-02-25 08:44:32.800;Dn;0.396;6.57
2021-02-25 08:44:33.005;Dn;0.404;6.57
2021-02-25 08:44:33.232;Dn;0.413;6.57
2021-02-25 08:44:33.449;Dn;0.420;6.57
2021-02-25 08:44:33.489;Dn;0.421;6.57
2021-02-25 08:44:33.664;Dn;0.430;6.57
2021-02-25 08:44:33.822;Dn;0.438;6.57
2021-02-25 08:44:34.014;Dn;0.446;6.57
2021-02-25 08:44:34.223;Dn;0.455;6.57
2021-02-25 08:44:34.268;Dn;0.456;6.57
2021-02-25 08:44:34.407;Dn;0.463;6.57
2021-02-25 08:44:34.557;Dn;0.471;6.57
2021-02-25 08:44:34.780;Dn;0.479;6.57
2021-02-25 08:44:34.942;Dn;0.488;6.57
2021-02-25 08:44:35.071;Dn;0.491;6.57
2021-02-25 08:44:35.164;Dn;0.496;6.57
2021-02-25 08:44:35.396;Dn;0.505;6.57
2021-02-25 08:44:35.593;Dn;0.514;6.57
2021-02-25 08:44:35.796;Dn;0.522;6.57
2021-02-25 08:44:35.897;Dn;0.525;6.57
2021-02-25 08:44:35.964;Dn;0.530;6.57
2021-02-25 08:44:36.180;Dn;0.539;6.57
2021-02-25 08:44:36.383;Dn;0.547;6.57
2021-02-25 08:44:36.588;Dn;0.555;6.57
2021-02-25 08:44:36.727;Dn;0.560;6.57
2021-02-25 08:44:36.784;Dn;0.564;6.57
2021-02-25 08:44:36.962;Dn;0.573;6.57
2021-02-25 08:44:37.119;Dn;0.581;6.57
2021-02-25 08:44:37.362;Dn;0.589;6.57
2021-02-25 08:44:37.533;Dn;0.593;6.57
2021-02-25 08:44:37.552;Dn;0.597;6.57
2021-02-25 08:44:37.761;Dn;0.606;6.57
2021-02-25 08:44:37.935;Dn;0.614;6.57
2021-02-25 08:44:38.134;Dn;0.622;6.57
2021-02-25 08:44:38.335;Dn;0.629;6.57
