DateTime;UpDn;Depth;RE1Max
2021-02-24 10:22:56.117;Dn;0.031;300.5
2021-02-24 10:22:56.117;Dn;0.031;300.5
2021-02-24 10:22:57.750;Dn;0.089;274.5
2021-02-24 10:22:59.366;Dn;0.139;279.3
2021-02-24 10:23:00.997;Dn;0.189;286
2021-02-24 10:23:02.629;Dn;0.256;202.9
2021-02-24 10:23:04.246;Dn;0.289;114.7
2021-02-24 10:23:05.878;Dn;0.352;196.8
2021-02-24 10:23:07.510;Dn;0.424;221.1
2021-02-24 10:23:09.141;Dn;0.485;244.7
2021-02-24 10:23:10.773;Dn;0.545;228.8
2021-02-24 10:23:12.390;Dn;0.590;192.1
2021-02-24 10:23:14.022;Dn;0.641;198.1
2021-02-24 10:24:07.686;Dn;0.666;160.3
2021-02-24 10:24:09.301;Dn;0.675;82.8
2021-02-24 10:24:10.933;Dn;0.693;82.6
2021-02-24 10:24:12.566;Dn;0.751;130.7
2021-02-24 10:24:14.198;Dn;0.792;135.4
2021-02-24 10:24:15.813;Dn;0.835;136.4
2021-02-24 10:24:17.445;Dn;0.868;148
2021-02-24 10:24:19.093;Dn;0.917;120.4
2021-02-24 10:24:20.710;Dn;0.941;121.2
2021-02-24 10:24:22.326;Dn;0.991;163.3
2021-02-24 10:24:23.958;Dn;1.042;192.9
2021-02-24 10:24:25.589;Dn;1.091;222.5
2021-02-24 10:24:27.205;Dn;1.141;257.4
2021-02-24 10:24:28.837;Dn;1.191;277.2
2021-02-24 10:24:30.470;Dn;1.236;304.8
2021-02-24 10:24:32.085;Dn;1.286;312.1
2021-02-24 10:24:33.718;Dn;1.344;301
2021-02-24 10:24:35.349;Dn;1.393;269.3
2021-02-24 10:24:36.982;Dn;1.445;248.6
2021-02-24 10:24:38.598;Dn;1.487;217.2
2021-02-24 10:24:40.229;Dn;1.546;194.1
2021-02-24 10:24:41.862;Dn;1.580;176.5
2021-02-24 10:24:43.477;Dn;1.639;158.5
2021-02-24 10:24:45.110;Dn;1.681;138.6
2021-02-24 10:24:46.742;Dn;1.731;116.9
2021-02-24 10:24:48.358;Dn;1.764;99.9
2021-02-24 10:24:49.990;Dn;1.833;93.8
2021-02-24 10:24:51.605;Dn;1.874;95.8
2021-02-24 10:25:45.317;Dn;1.883;148.4
2021-02-24 10:25:46.934;Dn;1.886;142.6
2021-02-24 10:25:48.566;Dn;1.894;118.7
2021-02-24 10:25:50.197;Dn;1.935;52.5
2021-02-24 10:25:51.814;Dn;1.985;31.2
2021-02-24 10:25:53.463;Dn;2.043;-2
2021-02-24 10:25:55.096;Dn;2.101;-76.4
2021-02-24 10:25:56.694;Dn;2.167;-112.1
2021-02-24 10:25:58.360;Dn;2.233;-108
2021-02-24 10:25:59.942;Dn;2.291;-101.3
2021-02-24 10:26:01.574;Dn;2.359;-97.8
2021-02-24 10:26:03.190;Dn;2.425;-100.2
2021-02-24 10:26:04.855;Dn;2.491;-107.1
2021-02-24 10:26:06.438;Dn;2.550;-115.9
2021-02-24 10:26:08.070;Dn;2.617;-112.6
2021-02-24 10:26:09.686;Dn;2.683;-113.4
2021-02-24 10:26:11.318;Dn;2.749;-118.3
2021-02-24 10:26:12.934;Dn;2.816;-123.8
2021-02-24 10:26:14.565;Dn;2.883;-134.8
2021-02-24 10:26:16.181;Dn;2.941;-146.8
2021-02-24 10:26:17.814;Dn;3.007;-163.1
2021-02-24 10:26:19.429;Dn;3.066;-179.9
2021-02-24 10:27:14.646;Dn;3.093;-140.7
2021-02-24 10:27:16.262;Dn;3.126;-193.6
2021-02-24 10:27:17.893;Dn;3.149;-218.1
