DateTime;UpDn;Depth;TempMax
2021-02-25 11:08:57.560;Dn;0.001;8.73
2021-02-25 11:08:58.392;Dn;0.001;8.73
2021-02-25 11:08:58.907;Dn;0.004;8.73
2021-02-25 11:08:59.109;Dn;0.012;8.73
2021-02-25 11:08:59.182;Dn;0.016;8.73
2021-02-25 11:08:59.241;Dn;0.021;8.73
2021-02-25 11:08:59.407;Dn;0.029;8.73
2021-02-25 11:08:59.547;Dn;0.037;8.73
2021-02-25 11:08:59.659;Dn;0.045;8.73
2021-02-25 11:08:59.808;Dn;0.054;8.73
2021-02-25 11:08:59.945;Dn;0.062;8.73
2021-02-25 11:08:59.993;Dn;0.066;8.73
2021-02-25 11:09:00.030;Dn;0.070;8.73
2021-02-25 11:09:00.186;Dn;0.078;8.73
2021-02-25 11:09:00.301;Dn;0.086;8.73
2021-02-25 11:09:00.443;Dn;0.096;8.73
2021-02-25 11:09:00.603;Dn;0.104;8.73
2021-02-25 11:09:00.708;Dn;0.113;8.73
2021-02-25 11:09:00.829;Dn;0.117;8.73
2021-02-25 11:09:00.843;Dn;0.121;8.73
2021-02-25 11:09:01.080;Dn;0.137;8.73
2021-02-25 11:09:01.256;Dn;0.145;8.73
2021-02-25 11:09:01.426;Dn;0.154;8.73
2021-02-25 11:09:01.529;Dn;0.162;8.73
2021-02-25 11:09:01.643;Dn;0.165;8.73
2021-02-25 11:09:01.673;Dn;0.171;8.73
2021-02-25 11:09:01.786;Dn;0.179;8.73
2021-02-25 11:09:01.945;Dn;0.187;8.73
2021-02-25 11:09:02.139;Dn;0.195;8.73
2021-02-25 11:09:02.298;Dn;0.204;8.73
2021-02-25 11:09:03.113;Dn;0.209;8.73
2021-02-25 11:09:03.117;Dn;0.225;8.73
2021-02-25 11:09:03.261;Dn;0.235;8.73
2021-02-25 11:09:03.371;Dn;0.242;8.73
2021-02-25 11:09:03.661;Dn;0.251;8.73
2021-02-25 11:09:03.867;Dn;0.259;8.73
2021-02-25 11:09:04.073;Dn;0.262;8.73
2021-02-25 11:09:04.219;Dn;0.267;8.73
2021-02-25 11:09:04.437;Dn;0.275;8.73
2021-02-25 11:09:04.681;Dn;0.283;8.73
2021-02-25 11:09:04.878;Dn;0.290;8.73
2021-02-25 11:09:04.890;Dn;0.292;8.73
2021-02-25 11:09:05.040;Dn;0.301;8.73
2021-02-25 11:09:05.225;Dn;0.318;8.73
2021-02-25 11:09:05.420;Dn;0.327;8.73
2021-02-25 11:09:05.722;Dn;0.336;8.73
2021-02-25 11:09:06.035;Dn;0.344;8.73
2021-02-25 11:09:06.425;Dn;0.362;8.73
2021-02-25 11:09:06.507;Dn;0.369;8.73
2021-02-25 11:09:06.868;Dn;0.380;8.73
2021-02-25 11:09:07.324;Dn;0.396;8.73
2021-02-25 11:09:07.369;Dn;0.397;8.73
2021-02-25 11:09:07.456;Dn;0.405;8.73
2021-02-25 11:09:07.865;Dn;0.413;8.73
2021-02-25 11:09:08.146;Dn;0.417;8.73
2021-02-25 11:09:08.233;Dn;0.422;8.73
2021-02-25 11:09:08.587;Dn;0.430;8.73
2021-02-25 11:09:08.971;Dn;0.432;8.73
2021-02-25 11:09:08.997;Dn;0.438;8.73
2021-02-25 11:09:09.500;Dn;0.447;8.73
2021-02-25 11:09:09.779;Dn;0.448;8.73
2021-02-25 11:09:09.997;Dn;0.456;8.73
2021-02-25 11:09:10.252;Dn;0.465;8.73
2021-02-25 11:09:11.227;Dn;0.472;8.73
2021-02-25 11:09:11.275;Dn;0.486;8.73
2021-02-25 11:09:11.390;Dn;0.494;8.73
2021-02-25 11:09:11.423;Dn;0.495;8.73
2021-02-25 11:09:11.706;Dn;0.503;8.73
2021-02-25 11:09:12.197;Dn;0.510;8.73
2021-02-25 11:09:12.246;Dn;0.512;8.73
2021-02-25 11:09:12.779;Dn;0.520;8.73
2021-02-25 11:09:13.028;Dn;0.522;8.73
2021-02-25 11:09:13.395;Dn;0.528;8.73
2021-02-25 11:09:13.804;Dn;0.530;8.73
2021-02-25 11:09:14.277;Dn;0.537;8.73
