DateTime;UpDn;Depth;RE2Max
2020-11-12 09:22:34.005;Dn;0.048;257.6
2020-11-12 09:22:34.005;Dn;0.048;257.6
2020-11-12 09:22:36.031;Dn;0.138;347.9
2020-11-12 09:22:38.005;Dn;0.220;329.8
2020-11-12 09:22:39.961;Dn;0.302;288.7
2020-11-12 09:22:41.942;Dn;0.385;243.2
2020-11-12 09:22:43.943;Dn;0.458;228.7
2020-11-12 09:22:45.918;Dn;0.557;233.4
2020-11-12 09:23:29.643;Dn;0.713;216.5
2020-11-12 09:23:31.683;Dn;0.754;103.7
2020-11-12 09:23:33.591;Dn;0.836;63.4
2020-11-12 09:23:35.502;Dn;0.926;52.6
2020-11-12 09:23:37.613;Dn;1.041;53.5
2020-11-12 09:23:39.501;Dn;1.140;76.5
2020-11-12 09:23:41.448;Dn;1.255;97.2
2020-11-12 09:23:43.379;Dn;1.370;93.4
2020-11-12 09:23:45.417;Dn;1.492;103.4
2020-11-12 09:23:47.427;Dn;1.626;118.9
2020-11-12 09:24:36.708;Dn;1.808;129.3
2020-11-12 09:24:38.652;Dn;1.885;160.1
2020-11-12 09:24:40.641;Dn;2.030;122.2
2020-11-12 09:24:42.554;Dn;2.172;139.2
2020-11-12 09:24:44.558;Dn;2.323;103.3
2020-11-12 09:24:46.491;Dn;2.465;19.5
2020-11-12 09:24:48.507;Dn;2.590;-29.6
2020-11-12 09:24:50.540;Dn;2.704;-39.1
2020-11-12 09:24:52.519;Dn;2.818;-66.4
2020-11-12 09:24:54.617;Dn;2.934;-57.9
2020-11-12 09:25:37.789;Dn;3.057;13.1
2020-11-12 09:25:40.719;Dn;3.130;-92.1
2020-11-12 09:25:42.690;Dn;3.272;-176.8
2020-11-12 09:25:44.632;Dn;3.396;-120
2020-11-12 09:25:46.694;Dn;3.548;-102.9
2020-11-12 09:25:48.684;Dn;3.697;-105.2
2020-11-12 09:25:50.803;Dn;3.830;-127.1
2020-11-12 09:25:52.812;Dn;3.928;-142.6
2020-11-12 09:26:00.177;Dn;3.993;-161.9
2020-11-12 09:26:02.503;Dn;4.049;-121.8
2020-11-12 09:26:04.450;Dn;4.115;-149.2
2020-11-12 09:26:06.339;Dn;4.181;-180.1
2020-11-12 09:27:42.483;Dn;4.329;-199.5
2020-11-12 09:27:48.555;Dn;4.392;-414.4
2020-11-12 09:27:50.939;Dn;4.457;-539.7
2020-11-12 09:27:53.154;Dn;4.514;-509.7
2020-11-12 09:27:55.355;Dn;4.571;-450.7
2020-11-12 09:27:57.671;Dn;4.638;-395.9
2020-11-12 09:27:59.660;Dn;4.703;-326.7
2020-11-12 09:28:05.927;Dn;4.782;-281
2020-11-12 09:28:08.224;Dn;4.867;-322.8
2020-11-12 09:28:10.409;Dn;4.949;-318
2020-11-12 09:28:12.463;Dn;5.024;-335.4
2020-11-12 09:28:14.345;Dn;5.090;-356
2020-11-12 09:28:16.567;Dn;5.172;-341.2
2020-11-12 09:28:18.666;Dn;5.246;-327.2
2020-11-12 09:28:20.754;Dn;5.320;-346.7
2020-11-12 09:29:06.786;Dn;5.443;-360
2020-11-12 09:29:08.740;Dn;5.449;-407
2020-11-12 09:29:12.655;Dn;5.502;-439.6
2020-11-12 09:29:14.885;Dn;5.567;-468.2
2020-11-12 09:29:17.003;Dn;5.633;-441.7
2020-11-12 09:29:19.075;Dn;5.698;-394.2
2020-11-12 09:29:21.240;Dn;5.764;-393.5
2020-11-12 09:29:23.594;Dn;5.829;-387.6
2020-11-12 09:29:25.701;Dn;5.886;-358.4
2020-11-12 09:29:27.792;Dn;5.935;-344.7
2020-11-12 09:29:30.219;Dn;5.984;-337
2020-11-12 09:29:32.619;Dn;6.034;-334.5
2020-11-12 09:29:34.904;Dn;6.083;-329
2020-11-12 09:29:37.517;Dn;6.132;-326.6
2020-11-12 09:29:39.956;Dn;6.180;-335.7
2020-11-12 09:29:42.495;Dn;6.229;-342.3
2020-11-12 09:29:44.971;Dn;6.278;-337.2
2020-11-12 09:29:47.380;Dn;6.327;-333.1
