DateTime;UpDn;Depth;RE1Max
2020-11-12 10:36:45.718;Dn;0.085;-222.5
2020-11-12 10:36:45.718;Dn;0.085;-222.5
2020-11-12 10:36:47.638;Dn;0.223;-229
2020-11-12 10:36:49.583;Dn;0.347;-223.7
2020-11-12 10:36:51.557;Dn;0.473;-148.8
2020-11-12 10:37:43.077;Dn;0.621;-142.1
2020-11-12 10:37:45.033;Dn;0.650;-183.2
2020-11-12 10:37:49.225;Dn;0.739;-198.5
2020-11-12 10:37:51.213;Dn;0.864;-188.4
2020-11-12 10:37:53.151;Dn;0.978;-198.8
2020-11-12 10:37:55.118;Dn;1.103;-193.4
2020-11-12 10:37:57.079;Dn;1.219;-199.1
2020-11-12 10:37:59.151;Dn;1.333;-191.6
2020-11-12 10:38:01.175;Dn;1.449;-194.6
2020-11-12 10:38:03.174;Dn;1.564;-174.8
2020-11-12 10:38:05.107;Dn;1.681;-171.8
2020-11-12 10:38:48.572;Dn;1.830;-149.1
2020-11-12 10:38:50.566;Dn;1.890;-216.5
2020-11-12 10:38:52.760;Dn;1.970;-222.1
2020-11-12 10:38:54.759;Dn;2.036;-271.4
2020-11-12 10:38:56.724;Dn;2.100;-247.9
2020-11-12 10:38:58.790;Dn;2.165;-236.1
2020-11-12 10:39:00.825;Dn;2.230;-221.9
2020-11-12 10:39:02.816;Dn;2.296;-211.9
2020-11-12 10:39:04.843;Dn;2.361;-212.7
2020-11-12 10:39:06.930;Dn;2.427;-213.4
2020-11-12 10:39:08.894;Dn;2.492;-218.1
2020-11-12 10:39:10.915;Dn;2.558;-224.4
2020-11-12 10:39:12.847;Dn;2.623;-240.3
2020-11-12 10:39:14.771;Dn;2.688;-241.8
2020-11-12 10:39:16.734;Dn;2.753;-225.6
2020-11-12 10:39:18.681;Dn;2.818;-210.9
2020-11-12 10:39:20.802;Dn;2.892;-215.7
2020-11-12 10:39:22.813;Dn;2.957;-213.1
2020-11-12 10:40:09.656;Dn;3.055;-199.3
2020-11-12 10:40:12.179;Dn;3.080;-219.8
2020-11-12 10:40:14.353;Dn;3.154;-312.2
2020-11-12 10:40:20.832;Dn;3.190;-356
2020-11-12 10:40:31.814;Dn;3.246;-535.8
2020-11-12 10:40:33.851;Dn;3.323;-571.4
2020-11-12 10:40:35.987;Dn;3.396;-548.1
2020-11-12 10:40:38.135;Dn;3.486;-562.4
2020-11-12 10:40:40.226;Dn;3.568;-566.2
2020-11-12 10:40:42.353;Dn;3.625;-545.2
2020-11-12 10:40:44.516;Dn;3.683;-537.1
2020-11-12 10:40:46.626;Dn;3.731;-539.9
2020-11-12 10:40:48.935;Dn;3.788;-589
2020-11-12 10:40:52.103;Dn;3.831;-559.7
2020-11-12 10:40:54.698;Dn;3.887;-548.2
2020-11-12 10:41:00.018;Dn;3.943;-536
2020-11-12 10:41:02.108;Dn;3.976;-515.9
2020-11-12 10:41:04.041;Dn;4.009;-507.7
2020-11-12 10:41:06.094;Dn;4.066;-499.2
2020-11-12 10:41:10.876;Dn;4.112;-504.5
2020-11-12 10:41:12.977;Dn;4.169;-485.1
2020-11-12 10:41:54.207;Dn;4.275;-434.5
2020-11-12 10:41:56.274;Dn;4.300;-507.1
2020-11-12 10:41:58.393;Dn;4.366;-576.4
2020-11-12 10:42:00.459;Dn;4.441;-552.7
2020-11-12 10:42:02.722;Dn;4.507;-558.7
2020-11-12 10:42:05.067;Dn;4.572;-517.3
2020-11-12 10:42:07.174;Dn;4.621;-497.7
2020-11-12 10:42:09.208;Dn;4.679;-524.3
2020-11-12 10:42:11.667;Dn;4.744;-500.8
2020-11-12 10:42:13.875;Dn;4.801;-466.4
2020-11-12 10:42:15.951;Dn;4.858;-442.5
2020-11-12 10:42:18.179;Dn;4.931;-426.7
2020-11-12 10:42:20.249;Dn;4.997;-406.4
2020-11-12 10:42:22.449;Dn;5.062;-393.1
2020-11-12 10:42:24.513;Dn;5.119;-378.2
2020-11-12 10:42:26.834;Dn;5.186;-368.6
2020-11-12 10:42:29.193;Dn;5.243;-369.8
2020-11-12 10:42:31.500;Dn;5.294;-392.3
2020-11-12 10:42:33.746;Dn;5.359;-421.8
2020-11-12 10:42:35.672;Dn;5.409;-413.4
2020-11-12 10:43:16.927;Dn;5.490;-418.4
2020-11-12 10:43:18.852;Dn;5.502;-547.4
2020-11-12 10:43:22.211;Dn;5.546;-519.2
2020-11-12 10:43:24.328;Dn;5.604;-455.4
2020-11-12 10:43:26.456;Dn;5.660;-484.7
2020-11-12 10:43:28.605;Dn;5.717;-458.9
2020-11-12 10:43:30.813;Dn;5.775;-447.7
2020-11-12 10:43:32.943;Dn;5.833;-456.5
2020-11-12 10:43:34.946;Dn;5.882;-468.9
2020-11-12 10:43:37.059;Dn;5.930;-440.3
2020-11-12 10:43:39.242;Dn;5.979;-422.2
2020-11-12 10:43:41.725;Dn;6.029;-408.5
2020-11-12 10:43:44.206;Dn;6.078;-406
2020-11-12 10:43:46.795;Dn;6.127;-402.6
2020-11-12 10:43:49.114;Dn;6.168;-397.2
2020-11-12 10:43:51.307;Dn;6.209;-401.7
2020-11-12 10:43:54.002;Dn;6.258;-411.7
2020-11-12 10:43:56.387;Dn;6.298;-415.1
2020-11-12 10:43:58.823;Dn;6.348;-422
2020-11-12 10:44:01.219;Dn;6.397;-426.8
2020-11-12 10:44:03.370;Dn;6.446;-438.5
2020-11-12 10:44:05.414;Dn;6.495;-439.6
2020-11-12 10:44:07.430;Dn;6.545;-439.6
2020-11-12 10:44:09.560;Dn;6.594;-439.4
2020-11-12 10:44:11.649;Dn;6.644;-439.9
2020-11-12 10:44:57.055;Dn;6.692;-430.7
2020-11-12 10:45:00.060;Dn;6.726;-494.4
2020-11-12 10:45:03.924;Dn;6.769;-494.4
2020-11-12 10:45:06.519;Dn;6.819;-501.3
2020-11-12 10:45:08.877;Dn;6.859;-473.2
2020-11-12 10:45:10.952;Dn;6.893;-473.2
2020-11-12 10:45:13.317;Dn;6.933;-491.8
2020-11-12 10:45:15.549;Dn;6.983;-488
2020-11-12 10:45:17.776;Dn;7.032;-483.6
2020-11-12 10:45:20.049;Dn;7.082;-480.6
2020-11-12 10:45:22.413;Dn;7.132;-481.7
2020-11-12 10:45:24.748;Dn;7.181;-485.1
