DateTime;UpDn;Depth;SPMax
2020-12-02 13:24:24.621;Dn;0.000;425.43
2020-12-02 13:24:31.124;Dn;0.000;425.67
2020-12-02 13:24:31.900;Dn;0.008;422.83
2020-12-02 13:24:32.358;Dn;0.016;419.7
2020-12-02 13:24:32.679;Dn;0.024;416.67
2020-12-02 13:24:32.720;Dn;0.024;416.53
2020-12-02 13:24:33.009;Dn;0.032;413.53
2020-12-02 13:24:33.318;Dn;0.040;410.47
2020-12-02 13:24:33.561;Dn;0.045;408.57
2020-12-02 13:24:33.617;Dn;0.048;407.43
2020-12-02 13:24:33.921;Dn;0.057;404.37
2020-12-02 13:24:34.228;Dn;0.065;401.27
2020-12-02 13:24:34.329;Dn;0.068;400.13
2020-12-02 13:24:34.563;Dn;0.073;398.23
2020-12-02 13:24:34.843;Dn;0.081;395.13
2020-12-02 13:24:35.194;Dn;0.089;392.3
2020-12-02 13:24:35.194;Dn;0.090;391.97
2020-12-02 13:24:35.548;Dn;0.098;388.83
2020-12-02 13:24:35.922;Dn;0.106;385.8
2020-12-02 13:24:35.960;Dn;0.106;385.67
2020-12-02 13:24:36.593;Dn;0.114;382.7
2020-12-02 13:24:36.803;Dn;0.117;381.87
2020-12-02 13:24:37.110;Dn;0.123;379.4
2020-12-02 13:24:37.323;Dn;0.131;376.3
2020-12-02 13:24:37.537;Dn;0.140;373.23
2020-12-02 13:24:37.576;Dn;0.141;372.8
2020-12-02 13:24:37.751;Dn;0.148;370
2020-12-02 13:24:37.964;Dn;0.156;366.93
2020-12-02 13:24:38.198;Dn;0.164;363.9
2020-12-02 13:24:38.425;Dn;0.171;361.43
2020-12-02 13:24:38.425;Dn;0.173;360.77
2020-12-02 13:24:38.687;Dn;0.181;357.63
2020-12-02 13:24:38.920;Dn;0.189;354.57
2020-12-02 13:24:39.153;Dn;0.197;351.53
2020-12-02 13:24:39.199;Dn;0.199;351
2020-12-02 13:24:39.374;Dn;0.206;348.47
2020-12-02 13:24:39.593;Dn;0.214;345.37
2020-12-02 13:24:39.806;Dn;0.222;342.27
2020-12-02 13:24:40.062;Dn;0.229;339.53
2020-12-02 13:24:40.062;Dn;0.231;339.03
2020-12-02 13:24:40.274;Dn;0.239;336
2020-12-02 13:24:40.507;Dn;0.247;332.9
2020-12-02 13:24:40.692;Dn;0.255;329.87
2020-12-02 13:24:40.824;Dn;0.260;327.97
2020-12-02 13:24:40.876;Dn;0.264;326.77
2020-12-02 13:24:41.083;Dn;0.272;323.6
2020-12-02 13:24:41.282;Dn;0.280;320.57
2020-12-02 13:24:41.460;Dn;0.288;317.47
2020-12-02 13:24:41.690;Dn;0.296;314.53
2020-12-02 13:24:41.690;Dn;0.298;313.7
2020-12-02 13:24:41.888;Dn;0.307;310.47
2020-12-02 13:24:42.080;Dn;0.315;307.4
2020-12-02 13:24:42.285;Dn;0.323;304.33
2020-12-02 13:24:42.450;Dn;0.331;301.5
2020-12-02 13:24:42.486;Dn;0.332;301.03
2020-12-02 13:24:42.673;Dn;0.340;298
2020-12-02 13:24:42.849;Dn;0.348;294.97
2020-12-02 13:24:43.041;Dn;0.357;291.77
2020-12-02 13:24:43.198;Dn;0.365;288.73
2020-12-02 13:24:43.303;Dn;0.368;287.7
2020-12-02 13:24:43.387;Dn;0.373;285.7
2020-12-02 13:24:43.556;Dn;0.382;282.47
2020-12-02 13:24:43.727;Dn;0.390;279.4
2020-12-02 13:24:43.885;Dn;0.398;276.27
2020-12-02 13:24:44.042;Dn;0.407;273.1
2020-12-02 13:24:44.076;Dn;0.408;272.47
2020-12-02 13:24:44.216;Dn;0.415;270.07
2020-12-02 13:24:44.375;Dn;0.423;266.87
2020-12-02 13:24:44.533;Dn;0.431;263.83
2020-12-02 13:24:44.699;Dn;0.439;260.8
2020-12-02 13:24:44.860;Dn;0.448;257.7
2020-12-02 13:24:44.893;Dn;0.449;257.23
2020-12-02 13:24:45.018;Dn;0.456;254.7
2020-12-02 13:24:45.202;Dn;0.464;251.6
2020-12-02 13:24:45.342;Dn;0.472;248.5
2020-12-02 13:24:45.526;Dn;0.481;245.4
2020-12-02 13:24:45.671;Dn;0.489;242.27
2020-12-02 13:24:45.704;Dn;0.490;241.93
2020-12-02 13:24:45.869;Dn;0.497;239.13
2020-12-02 13:24:46.032;Dn;0.506;235.93
2020-12-02 13:24:46.204;Dn;0.514;232.9
2020-12-02 13:24:46.368;Dn;0.522;229.83
2020-12-02 13:24:46.544;Dn;0.530;227.03
2020-12-02 13:24:46.545;Dn;0.532;226.3
2020-12-02 13:24:46.717;Dn;0.540;223.27
2020-12-02 13:24:46.861;Dn;0.548;220.23
2020-12-02 13:24:47.025;Dn;0.556;217.2
2020-12-02 13:24:47.182;Dn;0.564;214.1
2020-12-02 13:24:47.322;Dn;0.572;211.27
2020-12-02 13:24:47.358;Dn;0.572;211
2020-12-02 13:24:47.512;Dn;0.581;207.77
2020-12-02 13:24:47.682;Dn;0.589;204.73
2020-12-02 13:24:47.832;Dn;0.597;201.67
2020-12-02 13:24:48.003;Dn;0.606;198.37
2020-12-02 13:24:48.169;Dn;0.612;196
2020-12-02 13:24:48.169;Dn;0.615;194.93
2020-12-02 13:24:48.346;Dn;0.623;191.9
2020-12-02 13:24:48.516;Dn;0.632;188.8
2020-12-02 13:24:48.666;Dn;0.640;185.73
2020-12-02 13:24:48.830;Dn;0.648;182.67
2020-12-02 13:24:48.946;Dn;0.654;180.47
2020-12-02 13:24:48.979;Dn;0.656;179.57
2020-12-02 13:24:49.180;Dn;0.665;176.1
2020-12-02 13:24:49.343;Dn;0.674;172.93
2020-12-02 13:24:49.507;Dn;0.682;169.77
2020-12-02 13:24:49.650;Dn;0.691;166.67
2020-12-02 13:24:49.796;Dn;0.697;164.4
2020-12-02 13:24:49.796;Dn;0.699;163.5
2020-12-02 13:24:49.959;Dn;0.708;160.2
2020-12-02 13:24:50.123;Dn;0.716;157.13
2020-12-02 13:24:50.259;Dn;0.724;154.07
2020-12-02 13:24:50.402;Dn;0.733;150.9
2020-12-02 13:25:37.488;Dn;0.738;649.43
2020-12-02 13:25:37.760;Dn;0.743;602.43
2020-12-02 13:25:37.968;Dn;0.752;599.33
2020-12-02 13:25:38.225;Dn;0.760;596.23
2020-12-02 13:25:38.454;Dn;0.768;593.13
2020-12-02 13:25:38.565;Dn;0.770;592.27
2020-12-02 13:25:38.691;Dn;0.776;590.07
2020-12-02 13:25:38.921;Dn;0.784;586.97
2020-12-02 13:25:39.144;Dn;0.793;583.87
2020-12-02 13:25:39.371;Dn;0.800;581
2020-12-02 13:25:39.371;Dn;0.801;580.6
2020-12-02 13:25:39.592;Dn;0.810;577.4
2020-12-02 13:25:39.828;Dn;0.818;574.33
2020-12-02 13:25:40.031;Dn;0.826;571.3
2020-12-02 13:25:40.205;Dn;0.831;569.37
2020-12-02 13:25:40.205;Dn;0.835;568.17
2020-12-02 13:25:40.437;Dn;0.843;565.03
2020-12-02 13:25:40.633;Dn;0.851;561.97
2020-12-02 13:25:40.810;Dn;0.859;558.93
2020-12-02 13:25:40.998;Dn;0.866;556.53
2020-12-02 13:25:40.998;Dn;0.868;555.83
2020-12-02 13:25:41.176;Dn;0.876;552.63
2020-12-02 13:25:41.365;Dn;0.884;549.6
2020-12-02 13:25:41.541;Dn;0.892;546.53
2020-12-02 13:25:41.711;Dn;0.901;543.47
2020-12-02 13:25:41.819;Dn;0.904;542.27
2020-12-02 13:25:41.872;Dn;0.909;540.37
2020-12-02 13:25:42.050;Dn;0.917;537.23
2020-12-02 13:25:42.233;Dn;0.926;533.97
2020-12-02 13:25:42.402;Dn;0.934;530.87
2020-12-02 13:25:42.562;Dn;0.942;527.77
2020-12-02 13:25:42.596;Dn;0.943;527.47
2020-12-02 13:25:42.754;Dn;0.951;524.67
2020-12-02 13:25:42.930;Dn;0.959;521.5
2020-12-02 13:25:43.099;Dn;0.967;518.47
2020-12-02 13:25:43.296;Dn;0.976;515.33
2020-12-02 13:25:43.436;Dn;0.981;513.37
2020-12-02 13:25:43.436;Dn;0.984;512.3
2020-12-02 13:25:43.642;Dn;0.992;509.2
2020-12-02 13:25:43.808;Dn;1.000;506.03
2020-12-02 13:25:43.995;Dn;1.009;502.87
2020-12-02 13:25:44.147;Dn;1.017;499.83
2020-12-02 13:25:44.255;Dn;1.019;498.93
2020-12-02 13:25:44.348;Dn;1.025;496.7
2020-12-02 13:25:44.526;Dn;1.034;493.47
2020-12-02 13:25:44.713;Dn;1.042;490.43
2020-12-02 13:25:44.872;Dn;1.050;487.4
2020-12-02 13:25:45.059;Dn;1.057;484.63
2020-12-02 13:25:45.059;Dn;1.059;484.2
2020-12-02 13:25:45.224;Dn;1.067;481
2020-12-02 13:25:45.396;Dn;1.075;477.87
2020-12-02 13:25:45.568;Dn;1.084;474.77
2020-12-02 13:25:45.720;Dn;1.092;471.63
2020-12-02 13:25:45.879;Dn;1.098;469.6
2020-12-02 13:25:45.879;Dn;1.100;468.53
2020-12-02 13:25:46.085;Dn;1.109;465.3
2020-12-02 13:25:46.271;Dn;1.117;462.2
2020-12-02 13:25:46.443;Dn;1.126;458.9
2020-12-02 13:25:46.614;Dn;1.134;455.77
2020-12-02 13:25:46.649;Dn;1.136;455.27
2020-12-02 13:25:46.775;Dn;1.143;452.63
2020-12-02 13:25:46.957;Dn;1.151;449.6
2020-12-02 13:25:47.130;Dn;1.159;446.53
2020-12-02 13:25:47.316;Dn;1.168;443.37
2020-12-02 13:25:47.495;Dn;1.174;440.8
2020-12-02 13:25:47.495;Dn;1.177;439.87
2020-12-02 13:25:47.690;Dn;1.185;436.67
2020-12-02 13:25:47.861;Dn;1.194;433.63
2020-12-02 13:25:48.040;Dn;1.202;430.53
2020-12-02 13:25:48.219;Dn;1.210;427.47
2020-12-02 13:25:48.272;Dn;1.213;426.47
2020-12-02 13:25:48.385;Dn;1.218;424.4
2020-12-02 13:25:48.569;Dn;1.226;421.27
2020-12-02 13:25:48.746;Dn;1.235;418.13
2020-12-02 13:25:48.952;Dn;1.244;414.83
2020-12-02 13:25:49.081;Dn;1.250;412.33
2020-12-02 13:25:49.115;Dn;1.252;411.8
