DateTime;UpDn;Depth;RE1Max
2020-11-11 09:36:47.223;Dn;0.008;119.1
2020-11-11 09:36:47.223;Dn;0.008;119.1
2020-11-11 09:36:49.271;Dn;0.123;49.6
2020-11-11 09:36:51.331;Dn;0.205;76.5
2020-11-11 09:36:53.389;Dn;0.270;120.9
2020-11-11 09:36:56.740;Dn;0.326;82.9
2020-11-11 09:37:00.301;Dn;0.426;141.1
2020-11-11 09:37:02.364;Dn;0.524;50.5
2020-11-11 09:37:04.835;Dn;0.576;120.9
2020-11-11 09:37:06.840;Dn;0.682;126.5
2020-11-11 09:37:53.462;Dn;0.716;-35.1
2020-11-11 09:37:56.630;Dn;0.734;67
2020-11-11 09:37:58.584;Dn;0.848;-63.5
2020-11-11 09:38:00.580;Dn;0.930;-49.2
2020-11-11 09:38:02.609;Dn;1.021;-94.8
2020-11-11 09:38:04.568;Dn;1.137;-141.8
2020-11-11 09:38:06.506;Dn;1.243;-157.6
2020-11-11 09:38:08.471;Dn;1.341;-142.7
2020-11-11 09:38:10.513;Dn;1.440;-147.7
2020-11-11 09:38:12.417;Dn;1.537;-122.8
2020-11-11 09:38:14.383;Dn;1.636;-98.9
2020-11-11 09:38:16.366;Dn;1.735;-102.8
2020-11-11 09:38:18.369;Dn;1.842;-116
2020-11-11 09:39:17.017;Dn;1.941;47.9
2020-11-11 09:39:19.119;Dn;1.956;130
2020-11-11 09:39:21.088;Dn;2.055;-223.6
2020-11-11 09:39:23.154;Dn;2.153;-230.3
2020-11-11 09:39:25.201;Dn;2.235;-163.2
2020-11-11 09:39:27.173;Dn;2.316;-101.1
2020-11-11 09:39:29.138;Dn;2.398;-100.4
2020-11-11 09:39:31.270;Dn;2.496;-39.7
2020-11-11 09:39:33.420;Dn;2.593;-83.9
2020-11-11 09:39:35.397;Dn;2.683;-121.3
2020-11-11 09:39:37.372;Dn;2.773;-134.1
2020-11-11 09:39:39.476;Dn;2.839;-131.6
2020-11-11 09:39:41.546;Dn;2.913;-120.6
2020-11-11 09:39:43.554;Dn;2.986;-146.3
2020-11-11 09:39:45.573;Dn;3.077;-156.8
2020-11-11 09:40:32.915;Dn;3.134;-146.3
2020-11-11 09:40:35.702;Dn;3.151;-216.1
2020-11-11 09:40:37.773;Dn;3.234;-293.9
2020-11-11 09:40:39.735;Dn;3.331;-373.3
2020-11-11 09:40:41.809;Dn;3.430;-311.6
2020-11-11 09:40:43.803;Dn;3.519;-331.1
2020-11-11 09:40:45.802;Dn;3.592;-339.6
2020-11-11 09:40:47.744;Dn;3.674;-359.7
2020-11-11 09:40:49.778;Dn;3.755;-318
2020-11-11 09:40:51.855;Dn;3.828;-317.9
2020-11-11 09:40:53.926;Dn;3.893;-317.6
2020-11-11 09:40:56.007;Dn;3.982;-321.1
2020-11-11 09:40:58.115;Dn;4.065;-250.7
2020-11-11 09:41:00.249;Dn;4.147;-248.8
2020-11-11 09:41:02.289;Dn;4.229;-248.2
2020-11-11 09:41:04.262;Dn;4.311;-232.9
2020-11-11 09:42:08.315;Dn;4.352;-265.4
2020-11-11 09:42:11.653;Dn;4.376;-378.5
2020-11-11 09:42:13.586;Dn;4.458;-365.3
2020-11-11 09:42:15.673;Dn;4.540;-350.2
2020-11-11 09:42:17.832;Dn;4.614;-328.2
2020-11-11 09:42:19.955;Dn;4.696;-285.3
2020-11-11 09:42:21.965;Dn;4.769;-270.9
2020-11-11 09:42:24.131;Dn;4.834;-264.9
2020-11-11 09:42:26.175;Dn;4.908;-253.8
2020-11-11 09:42:28.196;Dn;4.974;-254.8
2020-11-11 09:42:30.358;Dn;5.031;-257.9
2020-11-11 09:42:32.325;Dn;5.080;-269.7
2020-11-11 09:42:34.633;Dn;5.128;-287.5
2020-11-11 09:42:36.772;Dn;5.170;-271.1
2020-11-11 09:42:39.392;Dn;5.218;-306.3
2020-11-11 09:42:41.803;Dn;5.259;-328
2020-11-11 09:42:44.233;Dn;5.292;-312.2
2020-11-11 09:42:46.546;Dn;5.333;-306.8
2020-11-11 09:42:48.825;Dn;5.373;-317.9
2020-11-11 09:42:50.743;Dn;5.406;-319.7
2020-11-11 09:42:53.020;Dn;5.447;-328.6
2020-11-11 09:42:55.655;Dn;5.488;-347
2020-11-11 09:42:57.705;Dn;5.536;-348
2020-11-11 09:43:55.448;Dn;5.585;-353.3
2020-11-11 09:44:02.167;Dn;5.613;-462.9
2020-11-11 09:44:08.852;Dn;5.685;-440.1
2020-11-11 09:44:11.128;Dn;5.727;-428.2
2020-11-11 09:44:13.323;Dn;5.775;-426
2020-11-11 09:44:15.629;Dn;5.841;-406.8
2020-11-11 09:44:17.905;Dn;5.906;-413.4
2020-11-11 09:44:20.201;Dn;5.971;-420.2
2020-11-11 09:44:22.371;Dn;6.030;-421.7
2020-11-11 09:44:24.667;Dn;6.096;-413.1
2020-11-11 09:44:26.953;Dn;6.163;-412.3
2020-11-11 09:44:29.417;Dn;6.228;-414.3
2020-11-11 09:44:31.372;Dn;6.278;-417.2
2020-11-11 09:44:33.356;Dn;6.326;-415.8
2020-11-11 09:44:35.469;Dn;6.376;-404.5
2020-11-11 09:44:37.531;Dn;6.424;-397.7
2020-11-11 09:44:39.631;Dn;6.473;-403.6
2020-11-11 09:44:41.770;Dn;6.522;-411.2
2020-11-11 09:44:44.112;Dn;6.571;-418.8
2020-11-11 09:44:46.483;Dn;6.620;-426.9
2020-11-11 09:44:48.589;Dn;6.670;-426.6
2020-11-11 09:44:50.571;Dn;6.718;-428.8
2020-11-11 09:44:52.696;Dn;6.767;-433.6
2020-11-11 09:45:52.835;Dn;6.792;-438.1
2020-11-11 09:46:07.466;Dn;6.867;-467.2
2020-11-11 09:46:09.504;Dn;6.907;-460.6
2020-11-11 09:46:11.832;Dn;6.956;-453.9
2020-11-11 09:46:13.993;Dn;7.006;-447.5
2020-11-11 09:46:16.120;Dn;7.054;-436.1
2020-11-11 09:46:18.371;Dn;7.104;-463.8
2020-11-11 09:46:20.711;Dn;7.153;-502.8
2020-11-11 09:46:22.706;Dn;7.186;-516.6
2020-11-11 09:46:24.978;Dn;7.226;-493.5
2020-11-11 09:46:27.516;Dn;7.275;-442.8
2020-11-11 09:46:30.022;Dn;7.324;-433.1
2020-11-11 09:46:32.461;Dn;7.373;-443.1
2020-11-11 09:46:34.928;Dn;7.422;-441.4
2020-11-11 09:46:37.172;Dn;7.463;-438.1
2020-11-11 09:46:39.156;Dn;7.495;-471.6
2020-11-11 09:46:41.131;Dn;7.527;-464.2
2020-11-11 09:46:43.069;Dn;7.560;-480.3
2020-11-11 09:46:44.905;Dn;7.593;-486.1
2020-11-11 09:46:46.892;Dn;7.626;-486.9
2020-11-11 09:46:48.917;Dn;7.659;-472.8
2020-11-11 09:46:50.896;Dn;7.692;-464.8
2020-11-11 09:46:53.015;Dn;7.725;-470.3
2020-11-11 09:46:55.201;Dn;7.757;-467.9
2020-11-11 09:46:57.200;Dn;7.790;-514
2020-11-11 09:46:59.196;Dn;7.823;-531.1
2020-11-11 09:47:01.688;Dn;7.864;-535.4
2020-11-11 09:47:03.642;Dn;7.897;-528.5
2020-11-11 09:47:06.106;Dn;7.945;-530.8
2020-11-11 09:47:09.656;Dn;7.988;-520.4
2020-11-11 09:47:56.461;Dn;8.006;-590.1
2020-11-11 09:48:00.523;Dn;8.026;-574.9
2020-11-11 09:48:02.794;Dn;8.068;-555.9
2020-11-11 09:48:05.188;Dn;8.119;-545.8
2020-11-11 09:48:07.440;Dn;8.159;-556
2020-11-11 09:48:09.759;Dn;8.208;-556.8
2020-11-11 09:48:12.142;Dn;8.257;-505.4
2020-11-11 09:48:14.723;Dn;8.306;-526.4
2020-11-11 09:48:16.685;Dn;8.338;-523.1
2020-11-11 09:48:18.982;Dn;8.379;-582.3
2020-11-11 09:48:20.892;Dn;8.412;-578
2020-11-11 09:48:23.183;Dn;8.453;-571.6
2020-11-11 09:48:25.413;Dn;8.494;-553.4
2020-11-11 09:48:27.989;Dn;8.544;-511.7
2020-11-11 09:48:30.190;Dn;8.584;-498.4
2020-11-11 09:48:32.120;Dn;8.617;-498.9
2020-11-11 09:48:34.513;Dn;8.658;-504.5
2020-11-11 09:48:36.844;Dn;8.699;-539.8
2020-11-11 09:48:39.194;Dn;8.741;-507
