DateTime;UpDn;Depth;SPMax
2020-11-11 09:36:47.222;Dn;0.008;204.87
2020-11-11 09:36:47.257;Dn;0.008;204.87
2020-11-11 09:36:47.355;Dn;0.017;201.6
2020-11-11 09:36:47.458;Dn;0.025;198.57
2020-11-11 09:36:47.603;Dn;0.033;195.37
2020-11-11 09:36:47.748;Dn;0.042;192.2
2020-11-11 09:36:47.881;Dn;0.050;189.13
2020-11-11 09:36:48.008;Dn;0.058;186.13
2020-11-11 09:36:48.153;Dn;0.066;183.07
2020-11-11 09:36:48.322;Dn;0.074;180.07
2020-11-11 09:36:48.426;Dn;0.083;176.97
2020-11-11 09:36:48.582;Dn;0.091;173.77
2020-11-11 09:36:48.721;Dn;0.099;170.7
2020-11-11 09:36:48.895;Dn;0.107;167.67
2020-11-11 09:36:49.062;Dn;0.115;164.63
2020-11-11 09:36:49.299;Dn;0.123;161.6
2020-11-11 09:36:49.484;Dn;0.132;158.57
2020-11-11 09:36:49.686;Dn;0.140;155.57
2020-11-11 09:36:49.883;Dn;0.148;152.57
2020-11-11 09:36:50.067;Dn;0.156;149.57
2020-11-11 09:36:50.313;Dn;0.164;146.43
2020-11-11 09:36:50.475;Dn;0.172;143.4
2020-11-11 09:36:50.689;Dn;0.181;140.17
2020-11-11 09:36:50.897;Dn;0.189;137.07
2020-11-11 09:36:51.128;Dn;0.197;134.07
2020-11-11 09:36:51.363;Dn;0.205;130.97
2020-11-11 09:36:51.519;Dn;0.214;127.83
2020-11-11 09:36:51.681;Dn;0.222;124.8
2020-11-11 09:36:51.861;Dn;0.230;121.73
2020-11-11 09:36:52.133;Dn;0.238;118.73
2020-11-11 09:36:52.436;Dn;0.246;115.7
2020-11-11 09:36:52.775;Dn;0.254;112.67
2020-11-11 09:36:53.035;Dn;0.262;109.63
2020-11-11 09:36:53.389;Dn;0.270;106.57
2020-11-11 09:36:55.803;Dn;0.294;97.7
2020-11-11 09:36:56.016;Dn;0.302;94.67
2020-11-11 09:36:56.282;Dn;0.310;91.67
2020-11-11 09:36:56.496;Dn;0.318;88.57
2020-11-11 09:36:56.770;Dn;0.326;85.53
2020-11-11 09:36:57.118;Dn;0.334;82.53
2020-11-11 09:36:57.394;Dn;0.342;79.53
2020-11-11 09:36:59.046;Dn;0.360;73.1
2020-11-11 09:36:59.168;Dn;0.368;69.83
2020-11-11 09:36:59.295;Dn;0.377;66.7
2020-11-11 09:36:59.411;Dn;0.385;63.67
2020-11-11 09:36:59.527;Dn;0.393;60.53
2020-11-11 09:36:59.642;Dn;0.401;57.4
2020-11-11 09:36:59.759;Dn;0.410;54.37
2020-11-11 09:36:59.880;Dn;0.418;51.33
2020-11-11 09:37:00.334;Dn;0.426;48.23
2020-11-11 09:37:00.523;Dn;0.434;45.23
2020-11-11 09:37:00.720;Dn;0.442;42.2
2020-11-11 09:37:00.928;Dn;0.450;39.03
2020-11-11 09:37:01.106;Dn;0.459;35.93
2020-11-11 09:37:01.311;Dn;0.467;32.93
2020-11-11 09:37:01.429;Dn;0.475;29.93
2020-11-11 09:37:01.574;Dn;0.483;26.93
2020-11-11 09:37:01.718;Dn;0.491;23.93
2020-11-11 09:37:01.863;Dn;0.499;20.83
2020-11-11 09:37:02.030;Dn;0.507;17.8
2020-11-11 09:37:02.216;Dn;0.515;14.7
2020-11-11 09:37:02.406;Dn;0.524;11.57
2020-11-11 09:37:02.555;Dn;0.532;8.47
2020-11-11 09:37:02.720;Dn;0.540;5.4
2020-11-11 09:37:02.900;Dn;0.549;2.2
2020-11-11 09:37:03.073;Dn;0.557;-0.8
2020-11-11 09:37:03.613;Dn;0.565;-3.8
2020-11-11 09:37:04.867;Dn;0.576;-7.9
2020-11-11 09:37:05.001;Dn;0.584;-11.03
