DateTime;UpDn;Depth;SPMax
2020-11-12 14:54:00.119;Dn;0.008;390
2020-11-12 14:54:00.119;Dn;0.008;390
2020-11-12 14:54:00.319;Dn;0.019;386
2020-11-12 14:54:00.518;Dn;0.029;382
2020-11-12 14:54:00.727;Dn;0.048;375
2020-11-12 14:54:00.919;Dn;0.067;368
2020-11-12 14:54:01.119;Dn;0.085;361
2020-11-12 14:54:01.319;Dn;0.107;353
2020-11-12 14:54:01.519;Dn;0.128;345
2020-11-12 14:54:01.719;Dn;0.147;338
2020-11-12 14:54:01.918;Dn;0.165;331
2020-11-12 14:54:02.118;Dn;0.181;325
2020-11-12 14:54:02.319;Dn;0.197;319
2020-11-12 14:54:02.518;Dn;0.205;316
2020-11-12 14:54:02.720;Dn;0.216;312
2020-11-12 14:54:02.918;Dn;0.229;307
2020-11-12 14:54:03.118;Dn;0.240;303
2020-11-12 14:54:03.319;Dn;0.253;298
2020-11-12 14:54:03.519;Dn;0.267;293
2020-11-12 14:54:03.718;Dn;0.283;287
2020-11-12 14:54:03.918;Dn;0.299;281
2020-11-12 14:54:04.119;Dn;0.317;274
2020-11-12 14:54:04.318;Dn;0.331;269
2020-11-12 14:54:04.518;Dn;0.341;265
2020-11-12 14:54:04.718;Dn;0.347;263
2020-11-12 14:54:04.906;Dn;0.352;261
2020-11-12 14:54:05.118;Dn;0.357;259
2020-11-12 14:54:05.319;Dn;0.365;256
2020-11-12 14:54:05.518;Dn;0.371;254
2020-11-12 14:54:05.718;Dn;0.376;252
2020-11-12 14:54:05.920;Dn;0.381;250
2020-11-12 14:54:06.118;Dn;0.389;247
2020-11-12 14:54:06.318;Dn;0.400;243
2020-11-12 14:54:06.519;Dn;0.411;239
2020-11-12 14:54:06.719;Dn;0.419;236
2020-11-12 14:54:06.918;Dn;0.432;231
2020-11-12 14:54:07.118;Dn;0.443;227
2020-11-12 14:54:07.318;Dn;0.459;221
2020-11-12 14:54:07.518;Dn;0.475;215
2020-11-12 14:54:07.718;Dn;0.491;209
2020-11-12 14:54:07.919;Dn;0.504;204
2020-11-12 14:54:08.118;Dn;0.520;198
2020-11-12 14:54:08.318;Dn;0.536;192
2020-11-12 14:54:08.519;Dn;0.552;186
2020-11-12 14:54:08.718;Dn;0.565;181
2020-11-12 14:54:08.918;Dn;0.581;175
2020-11-12 14:54:09.096;Dn;0.597;169
2020-11-12 14:54:09.318;Dn;0.613;163
2020-11-12 14:54:09.518;Dn;0.627;158
2020-11-12 14:54:09.718;Dn;0.643;152
2020-11-12 14:54:09.919;Dn;0.659;146
2020-11-12 14:54:10.105;Dn;0.675;140
2020-11-12 14:55:01.516;Dn;0.688;688
2020-11-12 14:55:01.716;Dn;0.690;590
2020-11-12 14:55:01.916;Dn;0.700;586
2020-11-12 14:55:02.115;Dn;0.708;583
2020-11-12 14:55:02.316;Dn;0.714;581
2020-11-12 14:55:02.516;Dn;0.722;578
2020-11-12 14:55:02.716;Dn;0.732;574
2020-11-12 14:55:02.916;Dn;0.740;571
2020-11-12 14:55:03.116;Dn;0.748;568
2020-11-12 14:55:03.316;Dn;0.759;564
2020-11-12 14:55:03.517;Dn;0.767;561
2020-11-12 14:55:03.716;Dn;0.778;557
2020-11-12 14:55:03.916;Dn;0.786;554
2020-11-12 14:55:04.116;Dn;0.796;550
2020-11-12 14:55:04.292;Dn;0.804;547
2020-11-12 14:55:04.515;Dn;0.815;543
2020-11-12 14:55:04.715;Dn;0.826;539
2020-11-12 14:55:04.916;Dn;0.836;535
2020-11-12 14:55:05.116;Dn;0.847;531
2020-11-12 14:55:05.303;Dn;0.858;527
2020-11-12 14:55:05.516;Dn;0.868;523
2020-11-12 14:55:05.716;Dn;0.879;519
2020-11-12 14:55:05.915;Dn;0.887;516
2020-11-12 14:55:06.116;Dn;0.898;512
2020-11-12 14:55:06.316;Dn;0.906;509
2020-11-12 14:55:06.515;Dn;0.914;506
2020-11-12 14:55:06.716;Dn;0.919;504
2020-11-12 14:55:06.916;Dn;0.930;500
2020-11-12 14:55:07.116;Dn;0.938;497
2020-11-12 14:55:07.316;Dn;0.948;493
2020-11-12 14:55:07.515;Dn;0.959;489
2020-11-12 14:55:07.716;Dn;0.967;486
2020-11-12 14:55:07.915;Dn;0.980;481
2020-11-12 14:55:08.116;Dn;0.991;477
2020-11-12 14:55:08.316;Dn;0.999;474
2020-11-12 14:55:08.515;Dn;1.010;470
2020-11-12 14:55:08.716;Dn;1.023;465
2020-11-12 14:55:08.916;Dn;1.034;461
2020-11-12 14:55:09.116;Dn;1.044;457
2020-11-12 14:55:09.315;Dn;1.055;453
2020-11-12 14:55:09.491;Dn;1.066;449
2020-11-12 14:55:09.716;Dn;1.076;445
2020-11-12 14:55:09.916;Dn;1.084;442
2020-11-12 14:55:10.116;Dn;1.087;441
2020-11-12 14:55:10.316;Dn;1.092;439
2020-11-12 14:55:10.503;Dn;1.100;436
2020-11-12 14:55:10.716;Dn;1.111;432
2020-11-12 14:55:10.915;Dn;1.122;428
2020-11-12 14:55:11.115;Dn;1.132;424
2020-11-12 14:55:11.316;Dn;1.146;419
2020-11-12 14:55:11.515;Dn;1.162;413
2020-11-12 14:55:11.715;Dn;1.175;408
2020-11-12 14:55:11.916;Dn;1.183;405
2020-11-12 14:55:12.115;Dn;1.191;402
2020-11-12 14:55:12.315;Dn;1.196;400
2020-11-12 14:55:12.515;Dn;1.202;398
2020-11-12 14:55:12.716;Dn;1.207;396
2020-11-12 14:55:12.915;Dn;1.212;394
2020-11-12 14:55:13.116;Dn;1.218;392
2020-11-12 14:55:13.316;Dn;1.231;387
2020-11-12 14:55:13.515;Dn;1.242;383
2020-11-12 14:55:13.715;Dn;1.250;380
2020-11-12 14:55:13.916;Dn;1.255;378
2020-11-12 14:55:14.115;Dn;1.263;375
2020-11-12 14:55:14.315;Dn;1.271;372
2020-11-12 14:55:14.516;Dn;1.279;369
2020-11-12 14:55:14.691;Dn;1.290;365
2020-11-12 14:55:14.915;Dn;1.300;361
2020-11-12 14:55:15.116;Dn;1.308;358
2020-11-12 14:55:15.316;Dn;1.319;354
2020-11-12 14:55:15.515;Dn;1.330;350
2020-11-12 14:55:15.703;Dn;1.343;345
2020-11-12 14:55:15.916;Dn;1.351;342
2020-11-12 14:55:16.115;Dn;1.362;338
2020-11-12 14:55:16.316;Dn;1.370;335
2020-11-12 14:55:16.516;Dn;1.380;331
2020-11-12 14:55:16.715;Dn;1.391;327
2020-11-12 14:55:16.916;Dn;1.399;324
2020-11-12 14:55:17.116;Dn;1.410;320
2020-11-12 14:55:17.315;Dn;1.418;317
2020-11-12 14:55:17.515;Dn;1.428;313
2020-11-12 14:55:17.716;Dn;1.436;310
2020-11-12 14:55:17.915;Dn;1.447;306
2020-11-12 14:55:18.115;Dn;1.458;302
2020-11-12 14:55:18.316;Dn;1.466;299
2020-11-12 14:55:18.515;Dn;1.476;295
2020-11-12 14:55:18.715;Dn;1.487;291
2020-11-12 14:55:18.915;Dn;1.498;287
2020-11-12 14:55:19.115;Dn;1.508;283
2020-11-12 14:55:19.315;Dn;1.516;280
2020-11-12 14:55:19.516;Dn;1.527;276
2020-11-12 14:55:19.715;Dn;1.538;272
2020-11-12 14:55:19.892;Dn;1.546;269
2020-11-12 14:55:20.116;Dn;1.556;265
2020-11-12 14:55:20.316;Dn;1.567;261
2020-11-12 14:55:20.515;Dn;1.575;258
2020-11-12 14:55:20.715;Dn;1.586;254
2020-11-12 14:55:20.908;Dn;1.594;251
2020-11-12 14:55:21.115;Dn;1.604;247
2020-11-12 14:55:21.314;Dn;1.615;243
2020-11-12 14:55:21.516;Dn;1.623;240
2020-11-12 14:55:21.715;Dn;1.634;236
2020-11-12 14:55:21.915;Dn;1.642;233
2020-11-12 14:55:22.116;Dn;1.652;229
2020-11-12 14:55:22.315;Dn;1.663;225
2020-11-12 14:55:22.514;Dn;1.668;223
2020-11-12 14:55:22.716;Dn;1.676;220
2020-11-12 14:55:22.915;Dn;1.684;217
2020-11-12 14:55:23.115;Dn;1.692;214
2020-11-12 14:55:23.315;Dn;1.698;212
2020-11-12 14:55:23.515;Dn;1.706;209
2020-11-12 14:55:23.715;Dn;1.714;206
2020-11-12 14:55:23.915;Dn;1.719;204
2020-11-12 14:55:24.115;Dn;1.727;201
2020-11-12 14:55:24.315;Dn;1.735;198
2020-11-12 14:55:24.514;Dn;1.743;195
2020-11-12 14:55:24.715;Dn;1.754;191
2020-11-12 14:55:24.914;Dn;1.762;188
2020-11-12 14:55:25.097;Dn;1.772;184
2020-11-12 14:55:25.315;Dn;1.783;180
2020-11-12 14:55:25.515;Dn;1.794;176
2020-11-12 14:55:25.715;Dn;1.802;173
2020-11-12 14:55:25.915;Dn;1.812;169
2020-11-12 14:55:26.116;Dn;1.823;165
2020-11-12 14:55:26.314;Dn;1.834;161
2020-11-12 14:55:26.515;Dn;1.842;158
2020-11-12 14:55:26.715;Dn;1.850;155
2020-11-12 14:56:01.315;Dn;1.852;680
2020-11-12 14:56:01.523;Dn;1.875;601
2020-11-12 14:56:02.114;Dn;1.881;599
2020-11-12 14:56:02.314;Dn;1.886;597
2020-11-12 14:56:02.514;Dn;1.891;595
2020-11-12 14:56:02.714;Dn;1.902;591
2020-11-12 14:56:02.914;Dn;1.910;588
2020-11-12 14:56:03.115;Dn;1.921;584
2020-11-12 14:56:03.314;Dn;1.929;581
2020-11-12 14:56:03.514;Dn;1.939;577
2020-11-12 14:56:03.715;Dn;1.950;573
2020-11-12 14:56:03.914;Dn;1.961;569
2020-11-12 14:56:04.114;Dn;1.971;565
2020-11-12 14:56:04.314;Dn;1.982;561
2020-11-12 14:56:04.514;Dn;1.993;557
2020-11-12 14:56:04.689;Dn;2.003;553
2020-11-12 14:56:04.915;Dn;2.014;549
2020-11-12 14:56:05.114;Dn;2.025;545
2020-11-12 14:56:05.314;Dn;2.035;541
2020-11-12 14:56:05.513;Dn;2.046;537
2020-11-12 14:56:05.704;Dn;2.057;533
2020-11-12 14:56:05.917;Dn;2.067;529
2020-11-12 14:56:06.116;Dn;2.078;525
2020-11-12 14:56:06.317;Dn;2.089;521
2020-11-12 14:56:06.516;Dn;2.099;517
2020-11-12 14:56:06.715;Dn;2.110;513
2020-11-12 14:56:06.916;Dn;2.121;509
2020-11-12 14:56:07.116;Dn;2.131;505
2020-11-12 14:56:07.315;Dn;2.142;501
2020-11-12 14:56:07.517;Dn;2.153;497
2020-11-12 14:56:07.716;Dn;2.163;493
2020-11-12 14:56:07.916;Dn;2.174;489
2020-11-12 14:56:08.116;Dn;2.182;486
2020-11-12 14:56:08.317;Dn;2.195;481
2020-11-12 14:56:08.515;Dn;2.206;477
2020-11-12 14:56:08.715;Dn;2.217;473
2020-11-12 14:56:08.916;Dn;2.225;470
2020-11-12 14:56:09.116;Dn;2.238;465
2020-11-12 14:56:09.316;Dn;2.246;462
2020-11-12 14:56:09.516;Dn;2.257;458
2020-11-12 14:56:09.716;Dn;2.265;455
2020-11-12 14:56:09.891;Dn;2.275;451
2020-11-12 14:56:10.117;Dn;2.283;448
2020-11-12 14:56:10.316;Dn;2.294;444
2020-11-12 14:56:10.515;Dn;2.302;441
2020-11-12 14:56:10.717;Dn;2.313;437
2020-11-12 14:56:10.903;Dn;2.323;433
2020-11-12 14:56:11.116;Dn;2.331;430
2020-11-12 14:56:11.316;Dn;2.342;426
2020-11-12 14:56:11.516;Dn;2.350;423
2020-11-12 14:56:11.716;Dn;2.361;419
2020-11-12 14:56:11.916;Dn;2.369;416
2020-11-12 14:56:12.116;Dn;2.379;412
2020-11-12 14:56:12.316;Dn;2.387;409
2020-11-12 14:56:12.516;Dn;2.395;406
2020-11-12 14:56:12.716;Dn;2.406;402
2020-11-12 14:56:12.916;Dn;2.414;399
2020-11-12 14:56:13.116;Dn;2.425;395
2020-11-12 14:56:13.316;Dn;2.433;392
2020-11-12 14:56:13.516;Dn;2.443;388
2020-11-12 14:56:13.716;Dn;2.451;385
2020-11-12 14:56:13.916;Dn;2.462;381
2020-11-12 14:56:14.116;Dn;2.470;378
2020-11-12 14:56:14.316;Dn;2.481;374
2020-11-12 14:56:14.515;Dn;2.489;371
