DateTime;UpDn;Depth;RE3Max
2021-03-09 09:27:11.544;Dn;0.013;-12.2
2021-03-09 09:27:11.544;Dn;0.013;-12.2
2021-03-09 09:27:13.206;Dn;0.129;202.4
2021-03-09 09:27:14.831;Dn;0.221;245.5
2021-03-09 09:27:16.423;Dn;0.284;255.7
2021-03-09 09:27:18.081;Dn;0.413;173.1
2021-03-09 09:27:19.681;Dn;0.505;193.3
2021-03-09 09:27:21.336;Dn;0.597;170.2
2021-03-09 09:28:13.192;Dn;0.664;166.2
2021-03-09 09:28:14.837;Dn;0.668;46.3
2021-03-09 09:28:16.456;Dn;0.709;34.9
2021-03-09 09:28:18.069;Dn;0.758;47.7
2021-03-09 09:28:19.674;Dn;0.816;86.4
2021-03-09 09:28:21.317;Dn;0.866;142.7
2021-03-09 09:28:22.949;Dn;0.916;136.8
2021-03-09 09:28:24.565;Dn;0.966;122.7
2021-03-09 09:28:26.168;Dn;1.016;136.9
2021-03-09 09:28:27.813;Dn;1.066;125.5
2021-03-09 09:28:29.414;Dn;1.114;122.3
2021-03-09 09:28:31.052;Dn;1.163;94.2
2021-03-09 09:28:32.664;Dn;1.212;120.9
2021-03-09 09:28:34.293;Dn;1.262;88.7
2021-03-09 09:28:35.925;Dn;1.312;113.9
2021-03-09 09:28:37.544;Dn;1.354;126.5
2021-03-09 09:28:39.173;Dn;1.404;103.1
2021-03-09 09:28:40.798;Dn;1.454;88
2021-03-09 09:28:42.407;Dn;1.504;41.6
2021-03-09 09:28:44.022;Dn;1.563;67.9
2021-03-09 09:28:45.657;Dn;1.614;100.4
2021-03-09 09:28:47.314;Dn;1.701;124.8
2021-03-09 09:28:48.917;Dn;1.769;128.4
2021-03-09 09:28:50.535;Dn;1.837;124.6
2021-03-09 09:30:31.160;Dn;1.870;132.8
2021-03-09 09:30:32.785;Dn;1.943;15.6
2021-03-09 09:30:34.409;Dn;2.027;56.1
2021-03-09 09:30:36.103;Dn;2.128;114.9
2021-03-09 09:30:37.709;Dn;2.219;147
2021-03-09 09:30:39.293;Dn;2.302;154.7
2021-03-09 09:30:40.904;Dn;2.402;172
2021-03-09 09:30:42.530;Dn;2.494;201.9
2021-03-09 09:30:44.151;Dn;2.586;197.4
2021-03-09 09:30:45.766;Dn;2.680;184.4
2021-03-09 09:30:47.409;Dn;2.775;149.7
2021-03-09 09:30:49.015;Dn;2.865;168.1
2021-03-09 09:30:50.647;Dn;2.957;162
2021-03-09 09:30:52.285;Dn;3.049;186.9
2021-03-09 09:31:41.017;Dn;3.108;266.2
2021-03-09 09:31:42.632;Dn;3.180;226.5
2021-03-09 09:31:44.279;Dn;3.230;235.4
2021-03-09 09:31:45.929;Dn;3.296;235.3
2021-03-09 09:31:47.512;Dn;3.345;223.5
2021-03-09 09:31:49.147;Dn;3.404;213.6
2021-03-09 09:31:50.760;Dn;3.453;212.9
2021-03-09 09:31:52.384;Dn;3.503;218.6
2021-03-09 09:31:54.008;Dn;3.553;225.8
2021-03-09 09:31:55.639;Dn;3.610;204.4
2021-03-09 09:31:57.297;Dn;3.668;201.3
2021-03-09 09:31:58.888;Dn;3.718;201.6
2021-03-09 09:32:00.504;Dn;3.767;193.2
2021-03-09 09:32:02.184;Dn;3.824;163.9
2021-03-09 09:32:03.751;Dn;3.874;163.9
2021-03-09 09:32:05.383;Dn;3.932;146.7
2021-03-09 09:32:07.017;Dn;3.982;140.4
2021-03-09 09:32:08.645;Dn;4.037;65.3
2021-03-09 09:32:10.265;Dn;4.087;138.3
2021-03-09 09:32:11.879;Dn;4.112;151.8
2021-03-09 09:32:13.558;Dn;4.155;152.5
2021-03-09 09:32:15.135;Dn;4.197;178.7
2021-03-09 09:32:16.759;Dn;4.231;172.4
2021-03-09 09:32:18.375;Dn;4.273;188.1
2021-03-09 09:32:20.008;Dn;4.308;107.8
2021-03-09 09:33:02.263;Dn;4.323;241.3
2021-03-09 09:33:03.883;Dn;4.333;230.6
2021-03-09 09:33:05.495;Dn;4.336;131.4
2021-03-09 09:33:07.112;Dn;4.361;-4.6
