DateTime;UpDn;Depth;TempMax
2021-03-09 14:13:59.436;Dn;0.005;3.18
2021-03-09 14:13:59.436;Dn;0.005;3.18
2021-03-09 14:13:59.572;Dn;0.014;3.18
2021-03-09 14:13:59.764;Dn;0.022;3.18
2021-03-09 14:13:59.973;Dn;0.030;3.18
2021-03-09 14:14:00.708;Dn;0.034;3.18
2021-03-09 14:14:00.756;Dn;0.052;3.18
2021-03-09 14:14:00.856;Dn;0.072;3.18
2021-03-09 14:14:00.932;Dn;0.077;3.18
2021-03-09 14:14:01.092;Dn;0.085;3.18
2021-03-09 14:14:01.252;Dn;0.094;3.18
2021-03-09 14:14:01.492;Dn;0.102;3.18
2021-03-09 14:14:01.604;Dn;0.110;3.18
2021-03-09 14:14:01.657;Dn;0.111;3.18
2021-03-09 14:14:01.813;Dn;0.118;3.18
2021-03-09 14:14:02.039;Dn;0.127;3.18
2021-03-09 14:14:02.259;Dn;0.135;3.18
2021-03-09 14:14:02.511;Dn;0.144;3.18
2021-03-09 14:14:02.643;Dn;0.152;3.18
2021-03-09 14:14:02.786;Dn;0.160;3.18
2021-03-09 14:14:03.004;Dn;0.169;3.18
2021-03-09 14:14:03.170;Dn;0.177;3.18
2021-03-09 14:14:03.301;Dn;0.182;3.18
2021-03-09 14:14:03.330;Dn;0.185;3.18
2021-03-09 14:14:03.523;Dn;0.193;3.18
2021-03-09 14:14:03.735;Dn;0.202;3.18
2021-03-09 14:14:03.843;Dn;0.210;3.18
2021-03-09 14:14:04.022;Dn;0.218;3.18
2021-03-09 14:14:04.120;Dn;0.221;3.18
2021-03-09 14:14:04.164;Dn;0.226;3.18
2021-03-09 14:14:04.359;Dn;0.235;3.18
2021-03-09 14:14:04.570;Dn;0.243;3.18
2021-03-09 14:14:04.761;Dn;0.252;3.18
2021-03-09 14:14:04.935;Dn;0.260;3.18
2021-03-09 14:14:05.069;Dn;0.268;3.18
2021-03-09 14:14:05.251;Dn;0.276;3.18
2021-03-09 14:14:05.348;Dn;0.285;3.18
2021-03-09 14:14:05.545;Dn;0.293;3.18
2021-03-09 14:14:05.749;Dn;0.300;3.18
