DateTime;UpDn;Depth;RE3Max
2021-03-10 13:21:52.609;Dn;0.010;374.6
2021-03-10 13:21:52.609;Dn;0.010;374.6
2021-03-10 13:21:54.240;Dn;0.067;388.5
2021-03-10 13:21:55.871;Dn;0.126;362.8
2021-03-10 13:21:57.473;Dn;0.170;344.6
2021-03-10 13:21:59.106;Dn;0.242;316.5
2021-03-10 13:22:00.738;Dn;0.310;284.6
2021-03-10 13:22:02.380;Dn;0.370;251.8
2021-03-10 13:22:03.996;Dn;0.428;234.1
2021-03-10 13:22:05.627;Dn;0.480;216.5
2021-03-10 13:22:07.249;Dn;0.549;192.5
2021-03-10 13:22:08.865;Dn;0.598;176.2
2021-03-10 13:22:10.497;Dn;0.640;159.4
2021-03-10 13:22:59.185;Dn;0.643;141.2
2021-03-10 13:23:00.832;Dn;0.653;124.3
2021-03-10 13:23:02.437;Dn;0.704;175.3
2021-03-10 13:23:04.071;Dn;0.763;179.1
2021-03-10 13:23:05.700;Dn;0.832;164.1
2021-03-10 13:23:07.367;Dn;0.897;144.3
2021-03-10 13:23:08.931;Dn;0.963;132.6
2021-03-10 13:23:10.563;Dn;1.014;120.9
2021-03-10 13:23:12.178;Dn;1.127;94.3
2021-03-10 13:23:13.793;Dn;1.210;77.8
2021-03-10 13:23:15.459;Dn;1.294;117.8
2021-03-10 13:23:17.072;Dn;1.368;113.4
2021-03-10 13:23:18.688;Dn;1.412;124.6
2021-03-10 13:23:20.314;Dn;1.488;66.2
2021-03-10 13:23:21.923;Dn;1.557;-11.5
2021-03-10 13:23:23.572;Dn;1.653;-10.7
2021-03-10 13:23:25.165;Dn;1.730;64.8
2021-03-10 13:23:26.799;Dn;1.773;9.4
2021-03-10 13:23:28.407;Dn;1.840;102.6
2021-03-10 13:24:17.040;Dn;1.849;78.3
2021-03-10 13:24:18.642;Dn;1.855;-25.3
2021-03-10 13:24:20.278;Dn;1.863;-27.1
2021-03-10 13:24:21.893;Dn;1.924;-10.8
2021-03-10 13:24:23.507;Dn;1.979;21.1
2021-03-10 13:24:25.139;Dn;2.037;25.3
2021-03-10 13:24:26.756;Dn;2.096;50.8
2021-03-10 13:24:28.385;Dn;2.155;28.9
2021-03-10 13:24:30.001;Dn;2.207;61.4
2021-03-10 13:24:31.632;Dn;2.258;36
2021-03-10 13:24:33.264;Dn;2.328;47.2
2021-03-10 13:24:34.867;Dn;2.395;83.8
2021-03-10 13:24:36.545;Dn;2.466;82.7
2021-03-10 13:24:38.128;Dn;2.526;91.5
2021-03-10 13:24:39.759;Dn;2.585;44.4
2021-03-10 13:24:41.381;Dn;2.664;84.4
2021-03-10 13:24:42.994;Dn;2.732;70.9
2021-03-10 13:24:44.628;Dn;2.803;110.1
2021-03-10 13:24:46.242;Dn;2.872;76.4
