DateTime;UpDn;Depth;SPMax
2021-03-09 16:09:24.594;Dn;0.001;429.03
2021-03-09 16:09:27.003;Dn;0.001;429.3
2021-03-09 16:09:30.264;Dn;0.001;429.43
2021-03-09 16:09:30.727;Dn;0.006;426.97
2021-03-09 16:09:31.082;Dn;0.011;425.07
2021-03-09 16:09:31.242;Dn;0.014;423.93
2021-03-09 16:09:31.531;Dn;0.023;420.87
2021-03-09 16:09:31.912;Dn;0.031;417.87
2021-03-09 16:09:31.913;Dn;0.032;417.33
2021-03-09 16:09:32.169;Dn;0.040;414.17
2021-03-09 16:09:32.612;Dn;0.049;411
2021-03-09 16:09:32.711;Dn;0.049;410.9
2021-03-09 16:09:32.991;Dn;0.057;407.97
2021-03-09 16:09:33.161;Dn;0.067;404.27
2021-03-09 16:09:33.421;Dn;0.076;400.97
2021-03-09 16:09:33.542;Dn;0.082;398.77
2021-03-09 16:09:33.563;Dn;0.084;397.93
2021-03-09 16:09:33.813;Dn;0.092;394.9
2021-03-09 16:09:34.346;Dn;0.098;392.5
2021-03-09 16:09:34.515;Dn;0.100;391.87
2021-03-09 16:09:34.888;Dn;0.108;388.67
2021-03-09 16:09:35.148;Dn;0.114;386.7
2021-03-09 16:09:35.250;Dn;0.117;385.53
2021-03-09 16:09:35.607;Dn;0.126;382.23
2021-03-09 16:09:35.934;Dn;0.133;379.63
2021-03-09 16:09:36.035;Dn;0.134;379.17
2021-03-09 16:09:36.299;Dn;0.142;376.07
2021-03-09 16:09:36.636;Dn;0.150;372.93
2021-03-09 16:09:36.778;Dn;0.156;371
2021-03-09 16:09:36.986;Dn;0.159;369.77
2021-03-09 16:09:37.317;Dn;0.168;366.4
2021-03-09 16:09:37.579;Dn;0.172;364.8
2021-03-09 16:09:38.296;Dn;0.185;360.07
2021-03-09 16:09:38.430;Dn;0.196;356
2021-03-09 16:09:38.619;Dn;0.202;353.7
2021-03-09 16:09:39.209;Dn;0.211;350.17
2021-03-09 16:09:39.579;Dn;0.219;347.13
2021-03-09 16:09:39.899;Dn;0.229;343.63
2021-03-09 16:09:39.997;Dn;0.232;342.3
2021-03-09 16:09:40.202;Dn;0.237;340.5
2021-03-09 16:09:40.490;Dn;0.246;337.2
2021-03-09 16:09:40.831;Dn;0.252;334.87
2021-03-09 16:09:41.035;Dn;0.256;333.5
2021-03-09 16:09:41.323;Dn;0.264;330.23
2021-03-09 16:09:41.647;Dn;0.270;327.93
2021-03-09 16:09:41.647;Dn;0.273;327
2021-03-09 16:09:42.155;Dn;0.281;323.8
2021-03-09 16:09:42.457;Dn;0.287;321.7
2021-03-09 16:09:42.527;Dn;0.292;320
2021-03-09 16:09:42.699;Dn;0.300;316.93
2021-03-09 16:09:43.050;Dn;0.308;313.87
2021-03-09 16:09:43.298;Dn;0.314;311.67
2021-03-09 16:09:43.417;Dn;0.317;310.37
2021-03-09 16:09:43.675;Dn;0.326;307.17
2021-03-09 16:09:43.952;Dn;0.334;304.07
2021-03-09 16:09:44.112;Dn;0.338;302.47
2021-03-09 16:09:44.226;Dn;0.342;300.97
2021-03-09 16:09:44.507;Dn;0.351;297.83
2021-03-09 16:09:44.794;Dn;0.359;294.77
2021-03-09 16:09:44.914;Dn;0.362;293.77
2021-03-09 16:09:45.083;Dn;0.368;291.37
2021-03-09 16:09:45.384;Dn;0.376;288.23
2021-03-09 16:09:45.690;Dn;0.382;285.93
2021-03-09 16:09:46.427;Dn;0.397;280.43
2021-03-09 16:09:46.540;Dn;0.399;279.67
2021-03-09 16:09:46.575;Dn;0.406;277.2
2021-03-09 16:09:46.795;Dn;0.414;274.13
2021-03-09 16:09:47.320;Dn;0.420;271.73
2021-03-09 16:09:47.372;Dn;0.422;271
2021-03-09 16:09:47.673;Dn;0.431;267.8
2021-03-09 16:09:47.993;Dn;0.440;264.53
2021-03-09 16:09:48.162;Dn;0.442;263.7
2021-03-09 16:09:48.329;Dn;0.448;261.47
2021-03-09 16:09:48.962;Dn;0.456;258.73
2021-03-09 16:09:49.395;Dn;0.466;254.73
2021-03-09 16:09:49.737;Dn;0.470;253.1
2021-03-09 16:09:49.832;Dn;0.478;250.23
2021-03-09 16:09:50.283;Dn;0.486;247.1
2021-03-09 16:09:50.539;Dn;0.490;245.7
2021-03-09 16:09:50.650;Dn;0.495;243.63
2021-03-09 16:09:51.035;Dn;0.504;240.4
2021-03-09 16:09:51.385;Dn;0.507;239.1
2021-03-09 16:09:51.450;Dn;0.512;237.27
2021-03-09 16:09:51.701;Dn;0.522;233.7
2021-03-09 16:09:52.234;Dn;0.530;231.07
2021-03-09 16:09:52.408;Dn;0.539;227.3
2021-03-09 16:09:52.634;Dn;0.547;224.1
2021-03-09 16:09:52.986;Dn;0.555;221.13
2021-03-09 16:09:53.100;Dn;0.556;220.93
2021-03-09 16:09:53.336;Dn;0.565;217.5
2021-03-09 16:09:53.800;Dn;0.573;214.77
2021-03-09 16:09:54.503;Dn;0.590;208.27
2021-03-09 16:09:54.617;Dn;0.598;205.1
2021-03-09 16:09:54.973;Dn;0.606;202.1
2021-03-09 16:09:55.240;Dn;0.614;199
2021-03-09 16:09:55.495;Dn;0.616;198.43
2021-03-09 16:09:55.593;Dn;0.623;195.9
2021-03-09 16:09:55.947;Dn;0.631;192.7
2021-03-09 16:09:56.222;Dn;0.638;190.27
2021-03-09 16:09:56.347;Dn;0.639;189.63
2021-03-09 16:09:56.650;Dn;0.648;186.23
