DateTime;UpDn;Depth;TempMax
2021-03-09 11:13:40.079;Dn;0.001;0.57
2021-03-09 11:13:40.890;Dn;0.001;0.57
2021-03-09 11:13:42.508;Dn;0.001;0.57
2021-03-09 11:13:44.155;Dn;0.001;0.57
2021-03-09 11:13:44.937;Dn;0.004;0.57
2021-03-09 11:13:44.972;Dn;0.005;0.57
2021-03-09 11:13:45.233;Dn;0.014;0.57
2021-03-09 11:13:45.483;Dn;0.022;0.57
2021-03-09 11:13:45.760;Dn;0.029;0.57
2021-03-09 11:13:45.785;Dn;0.031;0.57
2021-03-09 11:13:46.016;Dn;0.039;0.57
2021-03-09 11:13:46.265;Dn;0.048;0.57
2021-03-09 11:13:46.577;Dn;0.055;0.57
2021-03-09 11:13:46.599;Dn;0.056;0.57
2021-03-09 11:13:46.834;Dn;0.064;0.57
2021-03-09 11:13:47.132;Dn;0.073;0.57
2021-03-09 11:13:47.369;Dn;0.079;0.57
2021-03-09 11:13:47.415;Dn;0.081;0.57
2021-03-09 11:13:47.682;Dn;0.089;0.57
2021-03-09 11:13:47.965;Dn;0.097;0.57
2021-03-09 11:13:48.198;Dn;0.103;0.57
2021-03-09 11:13:48.266;Dn;0.106;0.57
2021-03-09 11:13:48.570;Dn;0.114;0.57
2021-03-09 11:13:48.938;Dn;0.122;0.57
2021-03-09 11:13:49.013;Dn;0.123;0.57
2021-03-09 11:13:49.180;Dn;0.130;0.57
2021-03-09 11:13:49.481;Dn;0.139;0.57
2021-03-09 11:13:49.756;Dn;0.147;0.57
2021-03-09 11:13:49.829;Dn;0.147;0.57
2021-03-09 11:13:50.095;Dn;0.155;0.57
2021-03-09 11:13:50.313;Dn;0.163;0.57
2021-03-09 11:13:50.633;Dn;0.170;0.57
2021-03-09 11:13:50.660;Dn;0.173;0.57
2021-03-09 11:13:50.924;Dn;0.181;0.57
2021-03-09 11:13:51.178;Dn;0.189;0.57
2021-03-09 11:13:52.110;Dn;0.196;0.57
2021-03-09 11:13:52.137;Dn;0.214;0.57
2021-03-09 11:13:52.260;Dn;0.220;0.57
2021-03-09 11:13:52.293;Dn;0.222;0.57
2021-03-09 11:13:52.506;Dn;0.230;0.57
2021-03-09 11:13:53.076;Dn;0.236;0.57
2021-03-09 11:13:53.865;Dn;0.236;0.57
2021-03-09 11:13:55.507;Dn;0.237;0.57
2021-03-09 11:13:56.323;Dn;0.237;0.57
2021-03-09 11:13:56.439;Dn;0.238;0.57
2021-03-09 11:13:56.723;Dn;0.247;0.57
2021-03-09 11:13:56.941;Dn;0.255;0.57
2021-03-09 11:13:57.150;Dn;0.262;0.57
2021-03-09 11:13:57.150;Dn;0.263;0.57
2021-03-09 11:13:57.388;Dn;0.271;0.57
2021-03-09 11:13:57.596;Dn;0.279;0.57
2021-03-09 11:13:57.834;Dn;0.287;0.57
2021-03-09 11:13:57.931;Dn;0.290;0.57
2021-03-09 11:13:58.122;Dn;0.296;0.57
2021-03-09 11:13:58.365;Dn;0.304;0.57
2021-03-09 11:13:58.621;Dn;0.313;0.57
2021-03-09 11:13:58.780;Dn;0.316;0.57
2021-03-09 11:13:58.858;Dn;0.321;0.57
2021-03-09 11:13:59.103;Dn;0.329;0.57
2021-03-09 11:13:59.497;Dn;0.337;0.57
2021-03-09 11:14:00.219;Dn;0.337;0.57
2021-03-09 11:14:00.271;Dn;0.348;0.57
2021-03-09 11:14:00.404;Dn;0.351;0.57
2021-03-09 11:14:00.601;Dn;0.356;0.57
2021-03-09 11:14:01.177;Dn;0.361;0.57
2021-03-09 11:14:01.417;Dn;0.364;0.57
2021-03-09 11:14:02.017;Dn;0.367;0.57
2021-03-09 11:14:02.218;Dn;0.372;0.57
2021-03-09 11:14:02.500;Dn;0.380;0.57
2021-03-09 11:14:02.716;Dn;0.388;0.57
2021-03-09 11:14:02.850;Dn;0.391;0.57
2021-03-09 11:14:02.938;Dn;0.397;0.57
2021-03-09 11:14:03.183;Dn;0.405;0.57
2021-03-09 11:14:03.382;Dn;0.413;0.57
2021-03-09 11:14:03.633;Dn;0.420;0.57
2021-03-09 11:14:03.650;Dn;0.422;0.57
2021-03-09 11:14:03.834;Dn;0.430;0.57
2021-03-09 11:14:04.066;Dn;0.438;0.57
2021-03-09 11:14:04.235;Dn;0.447;0.57
2021-03-09 11:14:04.442;Dn;0.453;0.57
2021-03-09 11:14:04.466;Dn;0.455;0.57
2021-03-09 11:14:04.697;Dn;0.463;0.57
2021-03-09 11:14:04.972;Dn;0.471;0.57
2021-03-09 11:14:05.146;Dn;0.480;0.57
2021-03-09 11:14:05.248;Dn;0.481;0.57
2021-03-09 11:14:05.402;Dn;0.488;0.57
2021-03-09 11:14:05.664;Dn;0.497;0.57
2021-03-09 11:14:05.851;Dn;0.505;0.57
2021-03-09 11:14:06.086;Dn;0.510;0.57
2021-03-09 11:14:06.130;Dn;0.513;0.57
2021-03-09 11:14:06.379;Dn;0.522;0.57
2021-03-09 11:14:06.587;Dn;0.530;0.57
2021-03-09 11:14:06.825;Dn;0.539;0.57
2021-03-09 11:14:06.909;Dn;0.539;0.57
2021-03-09 11:14:07.045;Dn;0.547;0.57
2021-03-09 11:14:07.312;Dn;0.555;0.57
2021-03-09 11:14:07.561;Dn;0.564;0.57
2021-03-09 11:14:08.362;Dn;0.567;0.57
2021-03-09 11:14:08.379;Dn;0.573;0.57
2021-03-09 11:14:08.509;Dn;0.593;0.57
2021-03-09 11:14:08.611;Dn;0.599;0.57
2021-03-09 11:14:08.927;Dn;0.607;0.57
2021-03-09 11:14:09.161;Dn;0.616;0.57
2021-03-09 11:14:09.343;Dn;0.617;0.57
2021-03-09 11:14:09.561;Dn;0.624;0.57
