DateTime;UpDn;Depth;RE3Max
2021-03-09 12:22:25.372;Dn;0.001;167.9
2021-03-09 12:22:25.372;Dn;0.001;167.9
2021-03-09 12:22:28.608;Dn;0.001;237.6
2021-03-09 12:22:30.242;Dn;0.027;82
2021-03-09 12:22:31.856;Dn;0.076;71.5
2021-03-09 12:22:33.488;Dn;0.113;167
2021-03-09 12:22:35.117;Dn;0.201;216.1
2021-03-09 12:22:36.735;Dn;0.268;225.2
2021-03-09 12:22:38.366;Dn;0.333;190.3
2021-03-09 12:22:39.989;Dn;0.409;149.2
2021-03-09 12:22:41.604;Dn;0.472;131.8
2021-03-09 12:22:43.238;Dn;0.563;141.2
2021-03-09 12:22:44.866;Dn;0.629;136.6
2021-03-09 12:23:28.671;Dn;0.645;199
2021-03-09 12:23:30.298;Dn;0.658;147.9
2021-03-09 12:23:31.904;Dn;0.734;102.1
2021-03-09 12:23:33.521;Dn;0.792;55.3
2021-03-09 12:23:35.137;Dn;0.858;70.9
2021-03-09 12:23:36.783;Dn;0.925;81
2021-03-09 12:23:38.400;Dn;0.974;64.9
2021-03-09 12:23:40.080;Dn;1.054;70.3
2021-03-09 12:23:41.646;Dn;1.112;52.4
2021-03-09 12:23:43.263;Dn;1.178;91.2
2021-03-09 12:23:44.879;Dn;1.245;106.4
2021-03-09 12:23:46.511;Dn;1.296;79.4
2021-03-09 12:23:48.128;Dn;1.378;50.2
2021-03-09 12:23:49.760;Dn;1.445;19
2021-03-09 12:23:51.382;Dn;1.511;30.4
2021-03-09 12:23:52.993;Dn;1.577;29.6
2021-03-09 12:23:54.624;Dn;1.628;16.8
2021-03-09 12:23:56.241;Dn;1.704;25.4
2021-03-09 12:23:57.887;Dn;1.755;17.5
2021-03-09 12:23:59.489;Dn;1.805;15.1
2021-03-09 12:24:01.104;Dn;1.856;26
2021-03-09 12:24:44.929;Dn;1.882;100.7
2021-03-09 12:24:46.559;Dn;1.891;50.8
2021-03-09 12:24:48.191;Dn;1.941;-63.2
2021-03-09 12:24:49.793;Dn;2.009;-52.4
2021-03-09 12:24:51.409;Dn;2.066;-14.2
2021-03-09 12:24:53.089;Dn;2.124;-54.1
2021-03-09 12:24:54.657;Dn;2.173;-43.9
2021-03-09 12:24:56.304;Dn;2.232;-23.3
2021-03-09 12:24:57.904;Dn;2.292;-38.4
2021-03-09 12:24:59.550;Dn;2.343;-18.1
2021-03-09 12:25:01.153;Dn;2.407;-54.6
2021-03-09 12:25:02.797;Dn;2.449;-89.9
2021-03-09 12:25:04.401;Dn;2.502;39.3
2021-03-09 12:25:06.016;Dn;2.552;-34.7
2021-03-09 12:25:07.659;Dn;2.595;38.3
2021-03-09 12:25:09.264;Dn;2.647;25.2
2021-03-09 12:25:10.897;Dn;2.689;17.1
2021-03-09 12:25:12.523;Dn;2.741;69.4
2021-03-09 12:25:14.144;Dn;2.793;104.8
2021-03-09 12:25:15.760;Dn;2.845;94
2021-03-09 12:25:17.393;Dn;2.895;98.9
2021-03-09 12:25:19.048;Dn;2.956;135.1
2021-03-09 12:25:20.640;Dn;3.000;177.8
2021-03-09 12:25:22.304;Dn;3.060;174.6
2021-03-09 12:26:06.098;Dn;3.090;231.1
2021-03-09 12:26:07.729;Dn;3.093;116.3
2021-03-09 12:26:09.360;Dn;3.160;89.4
2021-03-09 12:26:10.962;Dn;3.243;156.4
2021-03-09 12:26:12.592;Dn;3.334;180.2
2021-03-09 12:26:14.209;Dn;3.426;168.9
2021-03-09 12:26:15.852;Dn;3.526;167.6
2021-03-09 12:26:17.456;Dn;3.609;165
2021-03-09 12:26:19.103;Dn;3.687;152
2021-03-09 12:26:20.720;Dn;3.740;161.9
2021-03-09 12:26:22.350;Dn;3.810;192.8
2021-03-09 12:26:23.984;Dn;3.852;130.4
2021-03-09 12:26:25.601;Dn;3.896;107.1
2021-03-09 12:26:27.217;Dn;3.938;110.9
2021-03-09 12:26:28.832;Dn;3.975;71.6
2021-03-09 12:26:30.474;Dn;4.026;43.2
2021-03-09 12:26:32.081;Dn;4.059;34.3
2021-03-09 12:26:33.697;Dn;4.109;25
2021-03-09 12:26:35.358;Dn;4.170;10.8
2021-03-09 12:26:36.944;Dn;4.223;17.6
2021-03-09 12:26:38.559;Dn;4.275;34.2
2021-03-09 12:27:25.651;Dn;4.293;152.8
2021-03-09 12:27:27.280;Dn;4.315;149.7
2021-03-09 12:27:28.897;Dn;4.358;92.7
2021-03-09 12:27:30.513;Dn;4.400;59.7
2021-03-09 12:27:32.129;Dn;4.442;61.9
2021-03-09 12:27:33.775;Dn;4.497;76.7
2021-03-09 12:27:35.413;Dn;4.546;109.9
2021-03-09 12:27:37.026;Dn;4.596;121.6
2021-03-09 12:27:38.643;Dn;4.646;116.3
2021-03-09 12:27:40.258;Dn;4.695;124.8
2021-03-09 12:27:41.873;Dn;4.736;102.9
2021-03-09 12:27:43.505;Dn;4.793;27.4
2021-03-09 12:27:45.120;Dn;4.844;-8.5
2021-03-09 12:27:46.768;Dn;4.895;-41.9
2021-03-09 12:27:48.383;Dn;4.936;-71.2
2021-03-09 12:27:50.000;Dn;4.971;-103.1
2021-03-09 12:27:51.624;Dn;5.011;-131.1
2021-03-09 12:27:53.233;Dn;5.053;-156.3
2021-03-09 12:27:54.866;Dn;5.093;-174.5
2021-03-09 12:27:56.482;Dn;5.134;-201
2021-03-09 12:27:58.124;Dn;5.174;-227.2
2021-03-09 12:27:59.743;Dn;5.207;-225.9
2021-03-09 12:28:01.363;Dn;5.241;-210.4
2021-03-09 12:28:02.977;Dn;5.275;-226
2021-03-09 12:28:04.609;Dn;5.309;-193.7
2021-03-09 12:28:06.225;Dn;5.344;-193.5
2021-03-09 12:28:07.866;Dn;5.386;-209.9
2021-03-09 12:28:09.471;Dn;5.429;-214.5
2021-03-09 12:28:11.089;Dn;5.462;-209.4
2021-03-09 12:28:12.758;Dn;5.504;-206.3
2021-03-09 12:28:58.178;Dn;5.505;-281.3
2021-03-09 12:28:59.792;Dn;5.511;-336
2021-03-09 12:29:01.436;Dn;5.519;-261.9
2021-03-09 12:29:03.044;Dn;5.552;-251.1
2021-03-09 12:29:04.674;Dn;5.586;-242.9
2021-03-09 12:29:06.309;Dn;5.627;-240.6
2021-03-09 12:29:07.920;Dn;5.661;-238.5
2021-03-09 12:29:09.536;Dn;5.695;-241.4
2021-03-09 12:29:11.168;Dn;5.734;-236.8
2021-03-09 12:29:12.799;Dn;5.768;-228.9
2021-03-09 12:29:14.415;Dn;5.810;-236.6
2021-03-09 12:29:16.033;Dn;5.844;-237.6
2021-03-09 12:29:17.648;Dn;5.877;-250.7
2021-03-09 12:29:19.281;Dn;5.907;-266.1
2021-03-09 12:29:20.896;Dn;5.940;-268.8
2021-03-09 12:29:22.539;Dn;5.964;-257.5
2021-03-09 12:29:24.159;Dn;5.997;-252.3
2021-03-09 12:29:25.777;Dn;6.022;-258.7
2021-03-09 12:29:27.392;Dn;6.057;-270.7
2021-03-09 12:29:29.025;Dn;6.082;-272.9
2021-03-09 12:29:30.641;Dn;6.106;-279.8
2021-03-09 12:29:32.267;Dn;6.131;-288.1
2021-03-09 12:29:33.888;Dn;6.157;-293.7
2021-03-09 12:29:35.518;Dn;6.174;-303.9
2021-03-09 12:29:37.136;Dn;6.199;-299.4
