DateTime;UpDn;Depth;TempMax
2021-03-09 14:45:45.767;Dn;0.001;2.46
2021-03-09 14:45:52.953;Dn;0.001;2.46
2021-03-09 14:45:53.131;Dn;0.002;2.46
2021-03-09 14:45:53.273;Dn;0.014;2.46
2021-03-09 14:45:53.470;Dn;0.023;2.46
2021-03-09 14:45:53.625;Dn;0.031;2.46
2021-03-09 14:45:53.752;Dn;0.039;2.46
2021-03-09 14:45:53.923;Dn;0.044;2.46
2021-03-09 14:45:53.962;Dn;0.047;2.46
2021-03-09 14:45:54.139;Dn;0.055;2.46
2021-03-09 14:45:54.250;Dn;0.063;2.46
2021-03-09 14:45:54.449;Dn;0.071;2.46
2021-03-09 14:45:54.587;Dn;0.080;2.46
2021-03-09 14:45:54.730;Dn;0.084;2.46
2021-03-09 14:45:54.770;Dn;0.088;2.46
2021-03-09 14:45:54.937;Dn;0.097;2.46
2021-03-09 14:45:55.113;Dn;0.105;2.46
2021-03-09 14:45:55.289;Dn;0.113;2.46
2021-03-09 14:45:55.450;Dn;0.122;2.46
2021-03-09 14:45:55.548;Dn;0.122;2.46
2021-03-09 14:45:55.706;Dn;0.130;2.46
2021-03-09 14:45:55.834;Dn;0.138;2.46
2021-03-09 14:45:56.015;Dn;0.146;2.46
2021-03-09 14:45:56.177;Dn;0.155;2.46
2021-03-09 14:45:56.346;Dn;0.162;2.46
2021-03-09 14:45:56.372;Dn;0.165;2.46
2021-03-09 14:45:56.520;Dn;0.173;2.46
2021-03-09 14:45:56.714;Dn;0.181;2.46
2021-03-09 14:45:56.890;Dn;0.190;2.46
2021-03-09 14:45:57.016;Dn;0.198;2.46
2021-03-09 14:45:57.181;Dn;0.203;2.46
2021-03-09 14:45:57.212;Dn;0.207;2.46
2021-03-09 14:45:57.338;Dn;0.215;2.46
2021-03-09 14:45:57.562;Dn;0.223;2.46
2021-03-09 14:45:57.737;Dn;0.231;2.46
2021-03-09 14:45:57.883;Dn;0.239;2.46
2021-03-09 14:45:57.977;Dn;0.242;2.46
2021-03-09 14:45:58.020;Dn;0.248;2.46
2021-03-09 14:45:58.235;Dn;0.256;2.46
2021-03-09 14:45:58.429;Dn;0.265;2.46
2021-03-09 14:45:58.554;Dn;0.274;2.46
2021-03-09 14:45:58.784;Dn;0.280;2.46
2021-03-09 14:45:58.839;Dn;0.282;2.46
2021-03-09 14:45:59.021;Dn;0.291;2.46
2021-03-09 14:45:59.241;Dn;0.300;2.46
2021-03-09 14:45:59.456;Dn;0.308;2.46
2021-03-09 14:45:59.630;Dn;0.313;2.46
2021-03-09 14:45:59.640;Dn;0.316;2.46
2021-03-09 14:45:59.866;Dn;0.324;2.46
2021-03-09 14:46:00.057;Dn;0.333;2.46
2021-03-09 14:46:00.313;Dn;0.341;2.46
2021-03-09 14:46:01.066;Dn;0.343;2.41
2021-03-09 14:46:01.113;Dn;0.354;2.41
2021-03-09 14:46:01.249;Dn;0.373;2.41
2021-03-09 14:46:01.329;Dn;0.378;2.41
2021-03-09 14:46:01.547;Dn;0.387;2.41
2021-03-09 14:46:01.768;Dn;0.395;2.41
2021-03-09 14:46:02.061;Dn;0.403;2.41
2021-03-09 14:46:02.079;Dn;0.403;2.41
2021-03-09 14:46:02.280;Dn;0.412;2.41
2021-03-09 14:46:02.512;Dn;0.420;2.41
2021-03-09 14:46:02.762;Dn;0.428;2.41
2021-03-09 14:46:02.861;Dn;0.430;2.41
2021-03-09 14:46:02.978;Dn;0.436;2.41
2021-03-09 14:46:03.192;Dn;0.444;2.41
2021-03-09 14:46:03.449;Dn;0.453;2.41
2021-03-09 14:46:03.676;Dn;0.457;2.41
2021-03-09 14:46:03.738;Dn;0.461;2.41
2021-03-09 14:46:03.994;Dn;0.469;2.41
2021-03-09 14:46:04.193;Dn;0.477;2.41
2021-03-09 14:46:04.473;Dn;0.485;2.41
2021-03-09 14:46:04.493;Dn;0.486;2.41
2021-03-09 14:46:04.689;Dn;0.495;2.41
2021-03-09 14:46:04.936;Dn;0.503;2.41
2021-03-09 14:46:05.177;Dn;0.511;2.41
2021-03-09 14:46:05.308;Dn;0.513;2.41
2021-03-09 14:46:05.448;Dn;0.519;2.41
2021-03-09 14:46:05.709;Dn;0.528;2.41
2021-03-09 14:46:05.927;Dn;0.536;2.41
2021-03-09 14:46:06.109;Dn;0.539;2.41
2021-03-09 14:46:06.169;Dn;0.544;2.41
2021-03-09 14:46:06.447;Dn;0.552;2.41
2021-03-09 14:46:06.702;Dn;0.561;2.41
2021-03-09 14:46:06.890;Dn;0.567;2.41
2021-03-09 14:46:06.970;Dn;0.569;2.41
2021-03-09 14:46:07.241;Dn;0.578;2.41
2021-03-09 14:46:07.481;Dn;0.586;2.41
