DateTime;UpDn;Depth;SPMax
2021-03-09 12:00:58.665;Dn;0.001;432.23
2021-03-09 12:00:59.433;Dn;0.001;432.57
2021-03-09 12:01:04.316;Dn;0.001;432.8
2021-03-09 12:01:05.119;Dn;0.001;432.07
2021-03-09 12:01:05.364;Dn;0.006;430.23
2021-03-09 12:01:05.642;Dn;0.015;427.13
2021-03-09 12:01:05.960;Dn;0.022;424.37
2021-03-09 12:01:05.994;Dn;0.023;423.97
2021-03-09 12:01:06.187;Dn;0.031;420.9
2021-03-09 12:01:06.489;Dn;0.039;417.77
2021-03-09 12:01:06.778;Dn;0.045;415.57
2021-03-09 12:01:06.808;Dn;0.048;414.67
2021-03-09 12:01:07.049;Dn;0.056;411.63
2021-03-09 12:01:07.289;Dn;0.064;408.43
2021-03-09 12:01:07.480;Dn;0.073;405.3
2021-03-09 12:01:07.596;Dn;0.074;404.9
2021-03-09 12:01:07.703;Dn;0.081;402.17
2021-03-09 12:01:07.911;Dn;0.089;399.1
2021-03-09 12:01:08.072;Dn;0.097;396.03
2021-03-09 12:01:08.264;Dn;0.106;392.93
2021-03-09 12:01:08.392;Dn;0.109;391.67
2021-03-09 12:01:08.456;Dn;0.114;389.87
2021-03-09 12:01:08.649;Dn;0.122;386.8
2021-03-09 12:01:08.845;Dn;0.131;383.53
2021-03-09 12:01:09.049;Dn;0.139;380.47
2021-03-09 12:01:09.209;Dn;0.143;378.87
2021-03-09 12:01:09.262;Dn;0.147;377.43
2021-03-09 12:01:09.383;Dn;0.156;374.2
2021-03-09 12:01:09.562;Dn;0.164;371.1
2021-03-09 12:01:09.714;Dn;0.172;368.03
2021-03-09 12:01:09.898;Dn;0.180;364.97
2021-03-09 12:01:10.008;Dn;0.183;363.9
2021-03-09 12:01:10.083;Dn;0.189;361.9
2021-03-09 12:01:10.264;Dn;0.197;358.8
2021-03-09 12:01:10.439;Dn;0.205;355.6
2021-03-09 12:01:10.586;Dn;0.214;352.43
2021-03-09 12:01:10.748;Dn;0.223;349.07
2021-03-09 12:01:10.824;Dn;0.223;348.87
2021-03-09 12:01:10.935;Dn;0.231;345.9
2021-03-09 12:01:11.082;Dn;0.239;342.83
2021-03-09 12:01:11.257;Dn;0.248;339.77
2021-03-09 12:01:11.416;Dn;0.256;336.5
2021-03-09 12:01:11.675;Dn;0.264;333.6
2021-03-09 12:01:12.315;Dn;0.293;322.9
2021-03-09 12:01:12.456;Dn;0.302;319.5
2021-03-09 12:01:12.535;Dn;0.309;316.7
