DateTime;UpDn;Depth;TempMax
2021-03-10 10:24:20.251;Dn;0.001;0.28
2021-03-10 10:24:21.069;Dn;0.001;0.28
2021-03-10 10:24:25.943;Dn;0.001;0.28
2021-03-10 10:24:26.730;Dn;0.001;0.28
2021-03-10 10:24:27.475;Dn;0.009;0.28
2021-03-10 10:24:27.565;Dn;0.012;0.28
2021-03-10 10:24:27.594;Dn;0.018;0.28
2021-03-10 10:24:27.741;Dn;0.026;0.28
2021-03-10 10:24:27.947;Dn;0.034;0.28
2021-03-10 10:24:28.097;Dn;0.043;0.28
2021-03-10 10:24:28.226;Dn;0.051;0.28
2021-03-10 10:24:28.385;Dn;0.056;0.28
2021-03-10 10:24:28.385;Dn;0.059;0.28
2021-03-10 10:24:28.557;Dn;0.067;0.28
2021-03-10 10:24:28.757;Dn;0.076;0.28
2021-03-10 10:24:28.874;Dn;0.084;0.28
2021-03-10 10:24:29.036;Dn;0.093;0.28
2021-03-10 10:24:29.194;Dn;0.097;0.28
2021-03-10 10:24:29.213;Dn;0.101;0.28
2021-03-10 10:24:29.375;Dn;0.109;0.28
2021-03-10 10:24:29.549;Dn;0.118;0.28
2021-03-10 10:24:29.755;Dn;0.126;0.28
2021-03-10 10:24:29.965;Dn;0.134;0.28
2021-03-10 10:24:29.998;Dn;0.135;0.28
2021-03-10 10:24:30.139;Dn;0.142;0.28
2021-03-10 10:24:30.239;Dn;0.151;0.28
2021-03-10 10:24:30.455;Dn;0.159;0.28
2021-03-10 10:24:30.571;Dn;0.167;0.28
2021-03-10 10:24:30.755;Dn;0.176;0.28
2021-03-10 10:24:30.795;Dn;0.176;0.28
2021-03-10 10:24:30.939;Dn;0.184;0.28
2021-03-10 10:24:31.058;Dn;0.192;0.28
2021-03-10 10:24:31.271;Dn;0.201;0.28
2021-03-10 10:24:31.454;Dn;0.209;0.28
2021-03-10 10:24:31.635;Dn;0.216;0.28
2021-03-10 10:24:31.635;Dn;0.217;0.28
2021-03-10 10:24:31.804;Dn;0.226;0.28
2021-03-10 10:24:31.996;Dn;0.235;0.28
2021-03-10 10:24:32.138;Dn;0.244;0.28
2021-03-10 10:24:32.337;Dn;0.252;0.28
2021-03-10 10:24:32.436;Dn;0.255;0.28
2021-03-10 10:24:32.473;Dn;0.260;0.28
2021-03-10 10:24:32.675;Dn;0.268;0.28
2021-03-10 10:24:32.876;Dn;0.276;0.28
2021-03-10 10:24:33.036;Dn;0.285;0.28
2021-03-10 10:24:33.902;Dn;0.292;0.28
2021-03-10 10:24:33.930;Dn;0.318;0.28
2021-03-10 10:24:34.069;Dn;0.329;0.28
2021-03-10 10:24:34.119;Dn;0.335;0.28
2021-03-10 10:24:34.317;Dn;0.343;0.28
2021-03-10 10:24:34.518;Dn;0.352;0.28
2021-03-10 10:24:34.686;Dn;0.360;0.28
2021-03-10 10:24:34.871;Dn;0.367;0.28
2021-03-10 10:24:34.903;Dn;0.368;0.28
2021-03-10 10:24:35.051;Dn;0.376;0.28
2021-03-10 10:24:35.250;Dn;0.384;0.28
2021-03-10 10:24:35.387;Dn;0.392;0.28
2021-03-10 10:24:35.567;Dn;0.401;0.28
2021-03-10 10:24:35.700;Dn;0.403;0.28
2021-03-10 10:24:35.750;Dn;0.409;0.28
2021-03-10 10:24:35.933;Dn;0.418;0.28
2021-03-10 10:24:36.116;Dn;0.427;0.28
2021-03-10 10:24:36.267;Dn;0.435;0.28
2021-03-10 10:24:36.489;Dn;0.443;0.28
2021-03-10 10:24:36.542;Dn;0.443;0.28
2021-03-10 10:24:36.690;Dn;0.452;0.28
2021-03-10 10:24:36.866;Dn;0.460;0.28
2021-03-10 10:24:37.019;Dn;0.468;0.28
2021-03-10 10:24:37.165;Dn;0.477;0.28
2021-03-10 10:24:37.296;Dn;0.480;0.28
2021-03-10 10:24:37.365;Dn;0.485;0.28
2021-03-10 10:24:37.549;Dn;0.493;0.28
2021-03-10 10:24:37.694;Dn;0.501;0.28
2021-03-10 10:24:37.837;Dn;0.509;0.28
2021-03-10 10:24:38.021;Dn;0.517;0.28
2021-03-10 10:24:38.114;Dn;0.519;0.28
2021-03-10 10:24:38.269;Dn;0.526;0.28
2021-03-10 10:24:38.415;Dn;0.534;0.28
2021-03-10 10:24:38.631;Dn;0.542;0.28
2021-03-10 10:24:38.781;Dn;0.550;0.28
2021-03-10 10:24:38.925;Dn;0.557;0.28
2021-03-10 10:24:38.971;Dn;0.560;0.28
2021-03-10 10:24:39.115;Dn;0.568;0.28
2021-03-10 10:24:39.299;Dn;0.576;0.28
2021-03-10 10:24:39.436;Dn;0.584;0.28
2021-03-10 10:24:39.630;Dn;0.592;0.28
2021-03-10 10:24:39.746;Dn;0.597;0.28
2021-03-10 10:24:39.798;Dn;0.601;0.28
2021-03-10 10:24:39.964;Dn;0.609;0.28
2021-03-10 10:24:40.109;Dn;0.617;0.28
2021-03-10 10:24:40.331;Dn;0.626;0.28
2021-03-10 10:24:40.562;Dn;0.634;0.28
2021-03-10 10:25:18.315;Dn;0.636;0.28
2021-03-10 10:25:18.558;Dn;0.639;0.22
2021-03-10 10:25:18.716;Dn;0.644;0.22
2021-03-10 10:25:18.752;Dn;0.647;0.22
2021-03-10 10:25:19.226;Dn;0.655;0.22
2021-03-10 10:25:19.435;Dn;0.664;0.22
2021-03-10 10:25:19.474;Dn;0.665;0.22
2021-03-10 10:25:19.597;Dn;0.672;0.22
2021-03-10 10:25:19.790;Dn;0.680;0.22
2021-03-10 10:25:20.027;Dn;0.689;0.22
2021-03-10 10:25:20.235;Dn;0.698;0.22
2021-03-10 10:25:20.317;Dn;0.699;0.22
2021-03-10 10:25:20.475;Dn;0.706;0.22
2021-03-10 10:25:20.697;Dn;0.714;0.22
2021-03-10 10:25:20.875;Dn;0.722;0.22
2021-03-10 10:25:21.123;Dn;0.730;0.22
2021-03-10 10:25:21.156;Dn;0.732;0.22
2021-03-10 10:25:21.291;Dn;0.740;0.22
2021-03-10 10:25:21.515;Dn;0.749;0.22
2021-03-10 10:25:21.755;Dn;0.757;0.22
2021-03-10 10:25:22.603;Dn;0.764;0.22
2021-03-10 10:25:22.635;Dn;0.786;0.22
2021-03-10 10:25:22.768;Dn;0.795;0.22
2021-03-10 10:25:22.887;Dn;0.803;0.22
2021-03-10 10:25:23.083;Dn;0.811;0.22
