DateTime;UpDn;Depth;RE3Max
2021-03-09 10:39:20.032;Dn;0.000;164.6
2021-03-09 10:39:23.267;Dn;0.000;167.8
2021-03-09 10:39:24.891;Dn;0.001;145.7
2021-03-09 10:39:26.497;Dn;0.016;161.2
2021-03-09 10:39:28.128;Dn;0.051;70.7
2021-03-09 10:39:29.759;Dn;0.114;114.4
2021-03-09 10:39:31.391;Dn;0.171;103.6
2021-03-09 10:39:33.006;Dn;0.229;125.3
2021-03-09 10:39:34.618;Dn;0.288;92
2021-03-09 10:39:36.254;Dn;0.332;119
2021-03-09 10:39:37.887;Dn;0.407;147.2
2021-03-09 10:39:39.489;Dn;0.464;131.4
2021-03-09 10:39:41.135;Dn;0.523;134.5
2021-03-09 10:39:42.739;Dn;0.581;112.2
2021-03-09 10:39:44.366;Dn;0.615;88.1
2021-03-09 10:40:34.655;Dn;0.646;232.5
2021-03-09 10:40:36.304;Dn;0.706;63.4
2021-03-09 10:40:37.908;Dn;0.764;18.5
2021-03-09 10:40:39.525;Dn;0.830;66.1
2021-03-09 10:40:41.157;Dn;0.887;59.2
2021-03-09 10:40:42.768;Dn;0.945;67.6
2021-03-09 10:40:44.453;Dn;1.004;55.5
2021-03-09 10:40:46.026;Dn;1.053;24.7
2021-03-09 10:40:47.653;Dn;1.111;47.4
2021-03-09 10:40:49.265;Dn;1.151;58
2021-03-09 10:40:50.897;Dn;1.207;21
2021-03-09 10:40:52.528;Dn;1.249;33.9
2021-03-09 10:40:54.160;Dn;1.290;45.2
2021-03-09 10:40:55.775;Dn;1.332;64.9
2021-03-09 10:40:57.406;Dn;1.378;21.4
2021-03-09 10:40:59.023;Dn;1.419;35.7
2021-03-09 10:41:00.641;Dn;1.461;75.7
2021-03-09 10:41:02.266;Dn;1.494;129.1
2021-03-09 10:41:03.902;Dn;1.536;125.2
2021-03-09 10:41:05.505;Dn;1.577;103.8
2021-03-09 10:41:07.136;Dn;1.618;109.8
2021-03-09 10:41:08.763;Dn;1.659;76.5
2021-03-09 10:41:10.383;Dn;1.701;93
2021-03-09 10:41:12.027;Dn;1.751;87.7
2021-03-09 10:41:13.625;Dn;1.787;89.8
2021-03-09 10:41:15.233;Dn;1.840;79.9
2021-03-09 10:42:03.909;Dn;1.873;132
2021-03-09 10:42:05.525;Dn;1.908;37.1
2021-03-09 10:42:07.152;Dn;1.983;-23.2
2021-03-09 10:42:08.777;Dn;2.052;5.4
2021-03-09 10:42:10.386;Dn;2.107;41.5
2021-03-09 10:42:12.030;Dn;2.192;48.6
2021-03-09 10:42:13.648;Dn;2.258;6.9
2021-03-09 10:42:15.263;Dn;2.323;26.2
2021-03-09 10:42:16.895;Dn;2.390;12.9
2021-03-09 10:42:18.511;Dn;2.455;-4.9
2021-03-09 10:42:20.113;Dn;2.514;-20.7
2021-03-09 10:42:21.759;Dn;2.571;-20.2
2021-03-09 10:42:23.391;Dn;2.632;-20.6
2021-03-09 10:42:24.992;Dn;2.657;-10
2021-03-09 10:42:26.606;Dn;2.691;31.1
2021-03-09 10:42:28.235;Dn;2.725;110
2021-03-09 10:42:29.841;Dn;2.759;89.3
2021-03-09 10:42:31.468;Dn;2.801;-25.6
2021-03-09 10:42:33.096;Dn;2.852;-121.6
