DateTime;UpDn;Depth;TempMax
2021-03-09 15:46:24.262;Dn;0.001;3.47
2021-03-09 15:46:27.654;Dn;0.001;3.47
2021-03-09 15:46:39.014;Dn;0.001;3.47
2021-03-09 15:46:40.673;Dn;0.001;3.47
2021-03-09 15:46:41.471;Dn;0.002;3.47
2021-03-09 15:46:41.656;Dn;0.011;3.47
2021-03-09 15:46:41.823;Dn;0.019;3.47
2021-03-09 15:46:41.924;Dn;0.027;3.47
2021-03-09 15:46:42.137;Dn;0.036;3.47
2021-03-09 15:46:42.296;Dn;0.042;3.47
2021-03-09 15:46:42.321;Dn;0.045;3.47
2021-03-09 15:46:42.389;Dn;0.053;3.47
2021-03-09 15:46:42.617;Dn;0.061;3.47
2021-03-09 15:46:42.789;Dn;0.070;3.47
2021-03-09 15:46:42.990;Dn;0.078;3.47
2021-03-09 15:46:43.099;Dn;0.082;3.47
2021-03-09 15:46:43.204;Dn;0.087;3.47
2021-03-09 15:46:43.403;Dn;0.095;3.47
2021-03-09 15:46:43.627;Dn;0.104;3.47
2021-03-09 15:46:43.836;Dn;0.112;3.47
2021-03-09 15:46:43.877;Dn;0.113;3.47
2021-03-09 15:46:44.037;Dn;0.120;3.47
2021-03-09 15:46:44.237;Dn;0.129;3.47
2021-03-09 15:46:44.404;Dn;0.137;3.47
2021-03-09 15:46:44.701;Dn;0.150;3.47
2021-03-09 15:46:44.742;Dn;0.154;3.47
2021-03-09 15:46:44.967;Dn;0.163;3.47
2021-03-09 15:46:45.236;Dn;0.171;3.47
2021-03-09 15:46:45.535;Dn;0.180;3.47
2021-03-09 15:46:45.652;Dn;0.188;3.47
2021-03-09 15:46:46.021;Dn;0.197;3.47
2021-03-09 15:46:46.251;Dn;0.205;3.47
2021-03-09 15:46:46.325;Dn;0.206;3.47
2021-03-09 15:46:46.404;Dn;0.214;3.47
2021-03-09 15:46:46.724;Dn;0.222;3.47
2021-03-09 15:46:46.925;Dn;0.230;3.47
2021-03-09 15:46:47.144;Dn;0.237;3.47
2021-03-09 15:46:47.156;Dn;0.241;3.47
2021-03-09 15:46:47.467;Dn;0.249;3.47
2021-03-09 15:46:47.683;Dn;0.257;3.47
2021-03-09 15:46:47.798;Dn;0.265;3.47
2021-03-09 15:46:48.598;Dn;0.267;3.47
2021-03-09 15:46:48.648;Dn;0.289;3.47
2021-03-09 15:46:48.772;Dn;0.296;3.47
2021-03-09 15:46:48.790;Dn;0.297;3.47
2021-03-09 15:46:48.933;Dn;0.305;3.47
2021-03-09 15:46:49.292;Dn;0.314;3.47
2021-03-09 15:46:49.564;Dn;0.321;3.47
2021-03-09 15:46:49.614;Dn;0.323;3.47
2021-03-09 15:46:50.014;Dn;0.340;3.47
2021-03-09 15:46:50.366;Dn;0.348;3.47
2021-03-09 15:46:50.497;Dn;0.357;3.47
2021-03-09 15:46:50.782;Dn;0.365;3.47
2021-03-09 15:46:51.214;Dn;0.372;3.47
2021-03-09 15:46:51.225;Dn;0.376;3.47
2021-03-09 15:46:51.572;Dn;0.384;3.47
2021-03-09 15:46:51.734;Dn;0.392;3.47
2021-03-09 15:46:52.061;Dn;0.401;3.47
2021-03-09 15:46:52.327;Dn;0.410;3.47
2021-03-09 15:46:52.598;Dn;0.418;3.47
2021-03-09 15:46:52.741;Dn;0.426;3.47
2021-03-09 15:46:52.822;Dn;0.427;3.47
2021-03-09 15:46:53.081;Dn;0.435;3.47
2021-03-09 15:46:53.413;Dn;0.443;3.47
2021-03-09 15:46:53.626;Dn;0.448;3.47
2021-03-09 15:46:53.781;Dn;0.452;3.47
2021-03-09 15:46:54.037;Dn;0.460;3.47
2021-03-09 15:46:54.245;Dn;0.469;3.47
2021-03-09 15:46:54.461;Dn;0.471;3.47
2021-03-09 15:46:54.566;Dn;0.477;3.47
2021-03-09 15:46:54.947;Dn;0.486;3.47
2021-03-09 15:46:55.253;Dn;0.494;3.47
2021-03-09 15:46:55.394;Dn;0.503;3.47
2021-03-09 15:46:55.750;Dn;0.511;3.47
2021-03-09 15:46:55.995;Dn;0.519;3.47
2021-03-09 15:46:56.739;Dn;0.520;3.47
2021-03-09 15:46:56.756;Dn;0.530;3.47
2021-03-09 15:46:56.884;Dn;0.543;3.47
2021-03-09 15:46:56.997;Dn;0.551;3.47
2021-03-09 15:46:57.332;Dn;0.559;3.47
2021-03-09 15:46:57.555;Dn;0.568;3.47
2021-03-09 15:46:57.699;Dn;0.569;3.47
2021-03-09 15:46:57.828;Dn;0.576;3.47
2021-03-09 15:46:58.166;Dn;0.584;3.47
2021-03-09 15:46:58.500;Dn;0.592;3.47
2021-03-09 15:46:58.678;Dn;0.601;3.47
2021-03-09 15:46:59.014;Dn;0.609;3.47
2021-03-09 15:46:59.322;Dn;0.617;3.47
2021-03-09 15:46:59.353;Dn;0.618;3.47
2021-03-09 15:46:59.622;Dn;0.626;3.47
2021-03-09 15:46:59.973;Dn;0.634;3.47
2021-03-09 15:47:00.123;Dn;0.639;3.47
2021-03-09 15:47:00.184;Dn;0.642;3.47
2021-03-09 15:47:00.503;Dn;0.650;3.47
2021-03-09 15:47:00.805;Dn;0.659;3.47
2021-03-09 15:47:00.969;Dn;0.661;3.47
2021-03-09 15:47:50.036;Dn;0.667;3.47
2021-03-09 15:47:50.409;Dn;0.672;3.47
2021-03-09 15:47:50.439;Dn;0.673;3.47
2021-03-09 15:47:50.987;Dn;0.681;3.47
2021-03-09 15:47:51.252;Dn;0.684;3.47
2021-03-09 15:47:51.479;Dn;0.689;3.47
2021-03-09 15:47:51.861;Dn;0.697;3.47
2021-03-09 15:47:52.061;Dn;0.700;3.47
