DateTime;UpDn;Depth;TempMax
2021-03-10 09:47:09.898;Dn;0.005;0.28
2021-03-10 09:47:09.898;Dn;0.005;0.28
2021-03-10 09:47:10.064;Dn;0.007;0.28
2021-03-10 09:47:10.474;Dn;0.015;0.28
2021-03-10 09:47:10.713;Dn;0.020;0.28
2021-03-10 09:47:10.809;Dn;0.024;0.28
2021-03-10 09:47:11.147;Dn;0.032;0.28
2021-03-10 09:47:11.536;Dn;0.040;0.28
2021-03-10 09:47:11.586;Dn;0.040;0.28
2021-03-10 09:47:11.898;Dn;0.049;0.28
2021-03-10 09:47:12.266;Dn;0.057;0.28
2021-03-10 09:47:12.360;Dn;0.058;0.28
2021-03-10 09:47:12.565;Dn;0.065;0.28
2021-03-10 09:47:12.786;Dn;0.073;0.28
2021-03-10 09:47:13.831;Dn;0.081;0.22
2021-03-10 09:47:13.879;Dn;0.087;0.22
2021-03-10 09:47:13.990;Dn;0.096;0.22
2021-03-10 09:47:14.216;Dn;0.103;0.22
2021-03-10 09:47:14.618;Dn;0.112;0.22
2021-03-10 09:47:14.810;Dn;0.114;0.22
2021-03-10 09:47:15.026;Dn;0.120;0.22
2021-03-10 09:47:15.353;Dn;0.128;0.22
2021-03-10 09:47:15.610;Dn;0.133;0.22
2021-03-10 09:47:15.710;Dn;0.136;0.22
2021-03-10 09:47:16.057;Dn;0.144;0.22
2021-03-10 09:47:16.408;Dn;0.151;0.22
2021-03-10 09:47:16.458;Dn;0.152;0.22
2021-03-10 09:47:16.841;Dn;0.160;0.22
2021-03-10 09:47:17.130;Dn;0.169;0.22
2021-03-10 09:47:17.257;Dn;0.169;0.22
2021-03-10 09:47:17.474;Dn;0.177;0.22
2021-03-10 09:47:17.802;Dn;0.186;0.22
2021-03-10 09:47:18.073;Dn;0.192;0.22
2021-03-10 09:47:18.185;Dn;0.194;0.22
2021-03-10 09:47:18.539;Dn;0.202;0.22
2021-03-10 09:47:18.857;Dn;0.207;0.22
2021-03-10 09:47:18.904;Dn;0.210;0.22
2021-03-10 09:47:19.226;Dn;0.219;0.22
2021-03-10 09:47:19.548;Dn;0.227;0.22
2021-03-10 09:47:19.674;Dn;0.234;0.22
2021-03-10 09:47:19.881;Dn;0.236;0.22
2021-03-10 09:47:20.272;Dn;0.253;0.22
2021-03-10 09:47:20.490;Dn;0.254;0.22
2021-03-10 09:47:20.520;Dn;0.261;0.22
2021-03-10 09:47:20.744;Dn;0.270;0.22
2021-03-10 09:47:20.987;Dn;0.278;0.22
2021-03-10 09:47:21.946;Dn;0.285;0.28
2021-03-10 09:47:21.976;Dn;0.300;0.28
2021-03-10 09:47:22.120;Dn;0.303;0.28
2021-03-10 09:47:22.130;Dn;0.309;0.28
2021-03-10 09:47:22.385;Dn;0.317;0.28
2021-03-10 09:47:22.746;Dn;0.325;0.28
2021-03-10 09:47:22.920;Dn;0.330;0.28
2021-03-10 09:47:23.020;Dn;0.335;0.28
2021-03-10 09:47:23.252;Dn;0.343;0.28
2021-03-10 09:47:23.656;Dn;0.352;0.28
2021-03-10 09:47:23.706;Dn;0.355;0.28
