DateTime;UpDn;Depth;RE3Max
2021-03-09 14:45:46.554;Dn;0.001;161.3
2021-03-09 14:45:53.049;Dn;0.001;173.4
2021-03-09 14:45:54.683;Dn;0.080;228.7
2021-03-09 14:45:56.313;Dn;0.155;130.9
2021-03-09 14:45:57.932;Dn;0.239;154.9
2021-03-09 14:45:59.561;Dn;0.308;156.1
2021-03-09 14:46:01.179;Dn;0.354;137.9
2021-03-09 14:46:02.797;Dn;0.428;128.3
2021-03-09 14:46:04.432;Dn;0.477;119
2021-03-09 14:46:06.057;Dn;0.536;99.4
2021-03-09 14:46:07.672;Dn;0.586;85.6
2021-03-09 14:46:09.303;Dn;0.634;69.1
2021-03-09 14:46:57.962;Dn;0.653;93
2021-03-09 14:46:59.578;Dn;0.683;43.4
2021-03-09 14:47:01.224;Dn;0.724;15.1
2021-03-09 14:47:02.841;Dn;0.756;43
2021-03-09 14:47:04.467;Dn;0.798;35.4
2021-03-09 14:47:06.076;Dn;0.843;6.7
2021-03-09 14:47:07.690;Dn;0.913;8.8
2021-03-09 14:47:09.322;Dn;0.971;23.7
2021-03-09 14:47:10.938;Dn;1.031;41.4
2021-03-09 14:47:12.624;Dn;1.092;21
2021-03-09 14:47:14.193;Dn;1.131;-6.7
2021-03-09 14:47:15.818;Dn;1.211;-27.5
2021-03-09 14:47:17.434;Dn;1.268;-40.2
2021-03-09 14:47:19.050;Dn;1.327;-52.4
2021-03-09 14:47:20.681;Dn;1.394;-64.2
2021-03-09 14:47:22.298;Dn;1.442;-68.9
2021-03-09 14:47:23.930;Dn;1.515;-68.8
2021-03-09 14:47:25.559;Dn;1.583;-80.2
2021-03-09 14:47:27.192;Dn;1.642;-90.6
2021-03-09 14:47:28.808;Dn;1.710;-81.9
2021-03-09 14:47:30.424;Dn;1.756;-80
2021-03-09 14:47:32.058;Dn;1.845;-90.5
2021-03-09 14:48:22.393;Dn;1.879;-82.2
2021-03-09 14:48:24.010;Dn;1.895;-151.9
2021-03-09 14:48:25.688;Dn;1.954;-236.3
2021-03-09 14:48:27.260;Dn;1.998;-258.5
2021-03-09 14:48:28.876;Dn;2.065;-243.9
2021-03-09 14:48:30.506;Dn;2.134;-178.4
2021-03-09 14:48:32.122;Dn;2.202;-168.4
2021-03-09 14:48:33.796;Dn;2.271;-172.4
2021-03-09 14:48:35.369;Dn;2.311;-186.1
2021-03-09 14:48:37.027;Dn;2.401;-189.1
2021-03-09 14:48:38.644;Dn;2.461;-172.4
2021-03-09 14:48:40.249;Dn;2.512;-192.9
2021-03-09 14:48:41.870;Dn;2.565;-188.3
2021-03-09 14:48:43.500;Dn;2.615;-182.1
2021-03-09 14:48:45.138;Dn;2.687;-118.7
2021-03-09 14:48:46.747;Dn;2.730;-123.3
2021-03-09 14:48:48.384;Dn;2.771;-137
2021-03-09 14:48:49.994;Dn;2.812;-143.5
2021-03-09 14:48:51.610;Dn;2.849;-134.2
2021-03-09 14:48:53.227;Dn;2.900;-140.6
2021-03-09 14:48:54.860;Dn;2.943;-147
2021-03-09 14:48:56.507;Dn;2.986;-162.3
2021-03-09 14:48:58.106;Dn;3.019;-172.9
2021-03-09 14:48:59.722;Dn;3.061;-178.4
2021-03-09 14:49:01.354;Dn;3.078;-183.1
2021-03-09 14:49:59.788;Dn;3.082;-198
2021-03-09 14:50:01.419;Dn;3.085;-291.4
2021-03-09 14:50:03.036;Dn;3.094;-315.2
2021-03-09 14:50:04.668;Dn;3.119;-318.9
2021-03-09 14:50:06.293;Dn;3.161;-357.5
2021-03-09 14:50:07.900;Dn;3.202;-371.2
2021-03-09 14:50:09.544;Dn;3.252;-390.4
2021-03-09 14:50:11.148;Dn;3.294;-398.4
2021-03-09 14:50:12.781;Dn;3.333;-390.1
2021-03-09 14:50:14.395;Dn;3.387;-355.9
2021-03-09 14:50:16.033;Dn;3.429;-345.6
2021-03-09 14:50:17.643;Dn;3.472;-357.8
2021-03-09 14:50:19.275;Dn;3.523;-357.7
2021-03-09 14:50:20.905;Dn;3.566;-362.9
2021-03-09 14:50:22.537;Dn;3.611;-370.7
2021-03-09 14:50:24.140;Dn;3.645;-362.7
2021-03-09 14:50:25.758;Dn;3.679;-358.2
2021-03-09 14:50:27.401;Dn;3.721;-356.8
2021-03-09 14:50:29.002;Dn;3.758;-322.1
2021-03-09 14:50:30.635;Dn;3.809;-308.7
2021-03-09 14:50:32.265;Dn;3.850;-355
2021-03-09 14:50:33.910;Dn;3.901;-411.2
2021-03-09 14:50:35.499;Dn;3.934;-430
2021-03-09 14:50:37.131;Dn;3.969;-484
2021-03-09 14:50:38.746;Dn;4.010;-465.5
2021-03-09 14:50:40.380;Dn;4.035;-458.3
2021-03-09 14:50:42.004;Dn;4.060;-438.7
2021-03-09 14:50:43.641;Dn;4.076;-406.9
2021-03-09 14:50:45.244;Dn;4.105;-372
2021-03-09 14:50:46.860;Dn;4.138;-344.9
2021-03-09 14:50:48.492;Dn;4.172;-329.7
2021-03-09 14:50:50.110;Dn;4.188;-324.3
2021-03-09 14:50:51.739;Dn;4.205;-352.2
2021-03-09 14:50:53.358;Dn;4.229;-358.2
2021-03-09 14:50:55.001;Dn;4.254;-367.8
2021-03-09 14:50:56.603;Dn;4.279;-356.5
2021-03-09 14:51:51.817;Dn;4.296;-335.3
2021-03-09 14:51:53.419;Dn;4.316;-424.6
2021-03-09 14:51:55.052;Dn;4.341;-410.9
2021-03-09 14:51:56.667;Dn;4.375;-469.6
2021-03-09 14:51:58.314;Dn;4.405;-471.5
2021-03-09 14:51:59.916;Dn;4.440;-478.6
2021-03-09 14:52:01.548;Dn;4.481;-486.6
2021-03-09 14:52:03.163;Dn;4.523;-475
2021-03-09 14:52:04.779;Dn;4.566;-469.1
