DateTime;UpDn;Depth;TempMax
2021-03-10 12:58:13.672;Dn;0.001;0.46
2021-03-10 12:58:16.088;Dn;0.001;0.46
2021-03-10 12:58:38.014;Dn;0.001;0.46
2021-03-10 12:58:38.847;Dn;0.004;0.46
2021-03-10 12:58:38.878;Dn;0.006;0.46
2021-03-10 12:58:39.156;Dn;0.015;0.46
2021-03-10 12:58:39.415;Dn;0.023;0.46
2021-03-10 12:58:39.640;Dn;0.027;0.46
2021-03-10 12:58:39.799;Dn;0.031;0.46
2021-03-10 12:58:40.089;Dn;0.040;0.46
2021-03-10 12:58:40.496;Dn;0.048;0.46
2021-03-10 12:58:40.681;Dn;0.056;0.46
2021-03-10 12:58:40.999;Dn;0.065;0.46
2021-03-10 12:58:41.270;Dn;0.071;0.46
2021-03-10 12:58:41.296;Dn;0.073;0.46
2021-03-10 12:58:41.563;Dn;0.081;0.46
2021-03-10 12:58:41.845;Dn;0.090;0.46
2021-03-10 12:58:42.072;Dn;0.097;0.46
2021-03-10 12:58:42.111;Dn;0.099;0.46
2021-03-10 12:58:42.293;Dn;0.107;0.46
2021-03-10 12:58:42.494;Dn;0.116;0.46
2021-03-10 12:58:42.679;Dn;0.124;0.46
2021-03-10 12:58:43.560;Dn;0.133;0.46
2021-03-10 12:58:43.593;Dn;0.165;0.46
2021-03-10 12:58:43.727;Dn;0.168;0.46
2021-03-10 12:58:43.798;Dn;0.174;0.46
2021-03-10 12:58:44.011;Dn;0.182;0.46
2021-03-10 12:58:44.208;Dn;0.190;0.46
2021-03-10 12:58:44.376;Dn;0.199;0.46
2021-03-10 12:58:44.509;Dn;0.205;0.46
2021-03-10 12:58:44.574;Dn;0.207;0.46
2021-03-10 12:58:44.696;Dn;0.216;0.46
2021-03-10 12:58:44.891;Dn;0.224;0.46
2021-03-10 12:58:45.092;Dn;0.232;0.46
2021-03-10 12:58:45.207;Dn;0.240;0.46
2021-03-10 12:58:45.332;Dn;0.244;0.46
2021-03-10 12:58:45.364;Dn;0.249;0.46
2021-03-10 12:58:45.542;Dn;0.257;0.46
2021-03-10 12:58:45.740;Dn;0.265;0.46
2021-03-10 12:58:45.896;Dn;0.274;0.46
2021-03-10 12:58:46.039;Dn;0.282;0.46
2021-03-10 12:58:46.141;Dn;0.285;0.46
2021-03-10 12:58:46.274;Dn;0.291;0.46
2021-03-10 12:58:46.458;Dn;0.299;0.46
2021-03-10 12:58:46.641;Dn;0.307;0.46
2021-03-10 12:58:46.774;Dn;0.315;0.46
2021-03-10 12:58:46.978;Dn;0.321;0.46
2021-03-10 12:58:46.978;Dn;0.324;0.46
2021-03-10 12:58:47.142;Dn;0.332;0.46
2021-03-10 12:58:47.306;Dn;0.340;0.46
2021-03-10 12:58:47.522;Dn;0.349;0.46
2021-03-10 12:58:47.689;Dn;0.357;0.46
2021-03-10 12:58:47.772;Dn;0.360;0.46
2021-03-10 12:58:47.855;Dn;0.365;0.46
2021-03-10 12:58:48.055;Dn;0.373;0.46
2021-03-10 12:58:48.243;Dn;0.382;0.46
2021-03-10 12:58:48.454;Dn;0.390;0.46
2021-03-10 12:58:48.599;Dn;0.395;0.46
2021-03-10 12:58:48.636;Dn;0.399;0.46
2021-03-10 12:58:48.854;Dn;0.407;0.46
2021-03-10 12:58:49.071;Dn;0.416;0.46
2021-03-10 12:58:49.271;Dn;0.424;0.46
2021-03-10 12:58:49.387;Dn;0.428;0.46
2021-03-10 12:58:49.458;Dn;0.433;0.46
2021-03-10 12:58:49.653;Dn;0.441;0.46
2021-03-10 12:58:49.854;Dn;0.449;0.46
2021-03-10 12:58:50.028;Dn;0.458;0.46
2021-03-10 12:58:50.220;Dn;0.462;0.46
2021-03-10 12:58:50.273;Dn;0.466;0.46
2021-03-10 12:58:50.440;Dn;0.474;0.46
2021-03-10 12:58:50.703;Dn;0.483;0.46
2021-03-10 12:58:50.871;Dn;0.491;0.46
2021-03-10 12:58:51.672;Dn;0.494;0.46
2021-03-10 12:58:51.731;Dn;0.526;0.46
2021-03-10 12:58:51.868;Dn;0.529;0.46
2021-03-10 12:58:51.903;Dn;0.534;0.46
2021-03-10 12:58:52.068;Dn;0.542;0.46
2021-03-10 12:58:52.251;Dn;0.551;0.46
2021-03-10 12:58:52.483;Dn;0.559;0.46
2021-03-10 12:58:52.669;Dn;0.566;0.46
2021-03-10 12:58:52.671;Dn;0.568;0.46
2021-03-10 12:58:52.867;Dn;0.577;0.46
2021-03-10 12:58:53.017;Dn;0.585;0.46
2021-03-10 12:58:53.267;Dn;0.594;0.46
2021-03-10 12:58:53.484;Dn;0.601;0.46
2021-03-10 12:58:53.492;Dn;0.603;0.46
2021-03-10 12:58:53.700;Dn;0.612;0.46
2021-03-10 12:58:53.911;Dn;0.620;0.46
2021-03-10 12:58:54.098;Dn;0.628;0.46
2021-03-10 12:58:54.299;Dn;0.633;0.46
2021-03-10 12:58:54.416;Dn;0.637;0.46
2021-03-10 12:59:38.917;Dn;0.638;0.46
2021-03-10 12:59:38.966;Dn;0.643;0.46
2021-03-10 12:59:39.255;Dn;0.651;0.46
2021-03-10 12:59:39.687;Dn;0.659;0.46
2021-03-10 12:59:40.392;Dn;0.660;0.46
2021-03-10 12:59:40.452;Dn;0.678;0.46
2021-03-10 12:59:40.553;Dn;0.688;0.46
2021-03-10 12:59:40.653;Dn;0.694;0.46
2021-03-10 12:59:40.869;Dn;0.702;0.46
2021-03-10 12:59:41.088;Dn;0.711;0.46
