DateTime;UpDn;Depth;RE3Max
2021-03-10 10:24:21.017;Dn;0.001;481.8
2021-03-10 10:24:21.017;Dn;0.001;481.8
2021-03-10 10:24:25.895;Dn;0.001;481.1
2021-03-10 10:24:27.525;Dn;0.009;477
2021-03-10 10:24:29.132;Dn;0.093;411.6
2021-03-10 10:24:30.795;Dn;0.176;337.6
2021-03-10 10:24:32.388;Dn;0.252;273.8
2021-03-10 10:24:34.028;Dn;0.318;234.3
2021-03-10 10:24:35.634;Dn;0.401;219
2021-03-10 10:24:37.266;Dn;0.477;206.7
2021-03-10 10:24:38.876;Dn;0.550;196.9
2021-03-10 10:24:40.501;Dn;0.626;68.4
2021-03-10 10:25:17.820;Dn;0.636;50.8
2021-03-10 10:25:19.474;Dn;0.664;34.4
2021-03-10 10:25:21.072;Dn;0.722;67.8
2021-03-10 10:25:22.706;Dn;0.786;89.8
2021-03-10 10:25:24.328;Dn;0.861;100.8
2021-03-10 10:25:25.951;Dn;0.921;122.7
2021-03-10 10:25:27.566;Dn;0.999;81.2
2021-03-10 10:25:29.197;Dn;1.072;76.8
2021-03-10 10:25:30.813;Dn;1.140;89.7
2021-03-10 10:25:32.460;Dn;1.207;93.9
2021-03-10 10:25:34.075;Dn;1.265;96
2021-03-10 10:25:35.692;Dn;1.333;96.8
2021-03-10 10:25:37.322;Dn;1.391;70.8
2021-03-10 10:25:38.938;Dn;1.442;63
2021-03-10 10:25:40.570;Dn;1.515;42.5
2021-03-10 10:25:42.185;Dn;1.572;46.2
2021-03-10 10:25:43.804;Dn;1.629;69.3
2021-03-10 10:25:45.468;Dn;1.696;99.1
2021-03-10 10:25:47.064;Dn;1.731;103.1
2021-03-10 10:25:48.679;Dn;1.809;108.1
2021-03-10 10:25:50.310;Dn;1.861;113.7
2021-03-10 10:26:29.274;Dn;1.869;158.3
2021-03-10 10:26:30.879;Dn;1.903;124.8
2021-03-10 10:26:32.509;Dn;1.961;121.3
2021-03-10 10:26:34.125;Dn;2.019;89.6
2021-03-10 10:26:35.741;Dn;2.067;73.2
2021-03-10 10:26:37.388;Dn;2.139;85.1
2021-03-10 10:26:39.002;Dn;2.205;100.9
2021-03-10 10:26:40.643;Dn;2.271;118.3
2021-03-10 10:26:42.252;Dn;2.337;110.6
2021-03-10 10:26:43.874;Dn;2.392;100.9
2021-03-10 10:26:45.485;Dn;2.478;106.1
2021-03-10 10:26:47.117;Dn;2.538;113.4
2021-03-10 10:26:48.737;Dn;2.598;129.9
2021-03-10 10:26:50.368;Dn;2.665;147.5
2021-03-10 10:26:51.983;Dn;2.729;134.8
2021-03-10 10:26:53.665;Dn;2.822;145.7
2021-03-10 10:26:55.235;Dn;2.889;151.8
2021-03-10 10:26:56.860;Dn;2.957;159.6
2021-03-10 10:26:58.534;Dn;3.033;166
2021-03-10 10:27:43.981;Dn;3.065;155.7
2021-03-10 10:27:45.612;Dn;3.109;94.9
2021-03-10 10:27:47.244;Dn;3.200;119.5
2021-03-10 10:27:48.859;Dn;3.235;133.1
2021-03-10 10:27:50.475;Dn;3.286;81.3
2021-03-10 10:27:52.159;Dn;3.339;19.4
2021-03-10 10:27:53.709;Dn;3.355;42.8
2021-03-10 10:27:55.356;Dn;3.380;57.2
2021-03-10 10:27:56.969;Dn;3.414;91.1
2021-03-10 10:27:58.600;Dn;3.439;109.6
2021-03-10 10:28:00.205;Dn;3.455;97.4
2021-03-10 10:28:01.837;Dn;3.480;83.1
2021-03-10 10:28:03.453;Dn;3.504;46.8
2021-03-10 10:28:05.080;Dn;3.521;5.6
2021-03-10 10:28:06.685;Dn;3.545;-14.7
2021-03-10 10:28:08.324;Dn;3.562;-45.6
2021-03-10 10:28:09.933;Dn;3.578;-75.1
2021-03-10 10:28:11.604;Dn;3.602;-78.1
2021-03-10 10:28:13.180;Dn;3.620;-102.5
2021-03-10 10:28:14.797;Dn;3.637;-100.7
2021-03-10 10:28:16.442;Dn;3.653;-100.9
2021-03-10 10:28:18.048;Dn;3.669;-109.5
2021-03-10 10:28:19.679;Dn;3.686;-118.3
2021-03-10 10:28:21.306;Dn;3.702;-131.2
2021-03-10 10:28:22.938;Dn;3.719;-125.8
2021-03-10 10:28:24.541;Dn;3.736;-140.5
2021-03-10 10:28:26.173;Dn;3.752;-137.1
2021-03-10 10:28:27.804;Dn;3.769;-150.5
2021-03-10 10:28:29.434;Dn;3.787;-152.2
2021-03-10 10:28:31.050;Dn;3.803;-159.4
2021-03-10 10:28:32.682;Dn;3.812;-166.3
2021-03-10 10:28:34.298;Dn;3.828;-155.4
2021-03-10 10:28:35.930;Dn;3.844;-174.8
2021-03-10 10:28:37.562;Dn;3.862;-187.8
2021-03-10 10:28:39.164;Dn;3.871;-206.5
2021-03-10 10:28:40.796;Dn;3.887;-212.7
2021-03-10 10:28:42.428;Dn;3.903;-208.6
2021-03-10 10:28:44.029;Dn;3.912;-192.4
2021-03-10 10:28:45.661;Dn;3.930;-197.6
2021-03-10 10:28:47.285;Dn;3.938;-189.5
2021-03-10 10:28:48.909;Dn;3.954;-181.9
2021-03-10 10:28:50.525;Dn;3.963;-173.2
2021-03-10 10:28:52.141;Dn;3.972;-207.1
2021-03-10 10:28:53.775;Dn;3.987;-205.7
2021-03-10 10:28:55.388;Dn;3.995;-203.2
2021-03-10 10:28:57.026;Dn;4.005;-182
2021-03-10 10:28:58.637;Dn;4.020;-179.2
2021-03-10 10:29:00.273;Dn;4.037;-197
2021-03-10 10:29:01.892;Dn;4.053;-189.6
2021-03-10 10:29:03.503;Dn;4.062;-212.6
2021-03-10 10:29:05.134;Dn;4.078;-212.6
2021-03-10 10:29:06.749;Dn;4.087;-199.6
2021-03-10 10:29:08.381;Dn;4.103;-188.5
2021-03-10 10:29:10.012;Dn;4.112;-195.3
2021-03-10 10:29:11.644;Dn;4.127;-169.8
2021-03-10 10:29:13.259;Dn;4.136;-207.2
2021-03-10 10:29:14.891;Dn;4.152;-193.6
2021-03-10 10:29:16.508;Dn;4.160;-215.2
2021-03-10 10:29:18.138;Dn;4.181;-246.3
2021-03-10 10:29:19.741;Dn;4.189;-257.7
2021-03-10 10:29:21.372;Dn;4.205;-270.4
2021-03-10 10:29:22.989;Dn;4.213;-260.4
2021-03-10 10:29:24.621;Dn;4.225;-276.7
2021-03-10 10:29:26.265;Dn;4.239;-276.9
2021-03-10 10:29:27.870;Dn;4.248;-305.7
2021-03-10 10:29:29.495;Dn;4.258;-368
2021-03-10 10:29:31.101;Dn;4.267;-315.6
2021-03-10 10:29:32.733;Dn;4.274;-303.6
2021-03-10 10:30:18.202;Dn;4.277;-350.1
2021-03-10 10:30:19.817;Dn;4.287;-361.3
2021-03-10 10:30:21.437;Dn;4.289;-248.2
2021-03-10 10:30:23.077;Dn;4.303;-257.6
2021-03-10 10:30:24.685;Dn;4.320;-243.4
2021-03-10 10:30:26.305;Dn;4.336;-258
2021-03-10 10:30:27.939;Dn;4.352;-266.7
2021-03-10 10:30:29.551;Dn;4.369;-249.4
2021-03-10 10:30:31.171;Dn;4.388;-219.8
2021-03-10 10:30:32.798;Dn;4.404;-239
2021-03-10 10:30:34.413;Dn;4.421;-219.5
2021-03-10 10:30:36.045;Dn;4.437;-216
2021-03-10 10:30:37.676;Dn;4.454;-194.2
2021-03-10 10:30:39.312;Dn;4.472;-190.5
2021-03-10 10:30:40.923;Dn;4.482;-224.3
2021-03-10 10:30:42.554;Dn;4.498;-227.3
2021-03-10 10:30:44.157;Dn;4.514;-232.8
2021-03-10 10:30:45.790;Dn;4.530;-204.4
2021-03-10 10:30:47.433;Dn;4.553;-192
2021-03-10 10:30:49.036;Dn;4.570;-176
2021-03-10 10:30:50.653;Dn;4.586;-204
2021-03-10 10:30:52.284;Dn;4.603;-241.7
2021-03-10 10:30:53.912;Dn;4.620;-217.1
2021-03-10 10:30:55.561;Dn;4.644;-195.8
2021-03-10 10:30:57.149;Dn;4.661;-201.8
2021-03-10 10:30:58.765;Dn;4.678;-208
2021-03-10 10:31:00.411;Dn;4.694;-184.9
2021-03-10 10:31:02.014;Dn;4.719;-177.9
2021-03-10 10:31:03.647;Dn;4.738;-176.6
2021-03-10 10:31:05.260;Dn;4.754;-183.9
2021-03-10 10:31:06.882;Dn;4.771;-208.9
2021-03-10 10:31:08.509;Dn;4.797;-214.3
2021-03-10 10:31:10.138;Dn;4.813;-232.4
2021-03-10 10:31:11.786;Dn;4.834;-233.1
2021-03-10 10:31:13.375;Dn;4.852;-226.9
2021-03-10 10:31:15.007;Dn;4.868;-245.3
2021-03-10 10:31:16.655;Dn;4.893;-252
2021-03-10 10:31:18.257;Dn;4.910;-283.2
2021-03-10 10:31:19.870;Dn;4.929;-292
2021-03-10 10:31:21.516;Dn;4.946;-274.5
2021-03-10 10:31:23.131;Dn;4.962;-246.1
2021-03-10 10:31:24.763;Dn;4.979;-274.1
2021-03-10 10:31:26.378;Dn;4.995;-291
2021-03-10 10:31:27.994;Dn;5.013;-291.2
2021-03-10 10:31:29.627;Dn;5.023;-381.6
