DateTime;UpDn;Depth;RE1Max
2021-03-10 12:12:16.513;Dn;0.000;90.8
2021-03-10 12:12:19.760;Dn;0.000;90.8
2021-03-10 12:12:24.640;Dn;0.000;102.8
2021-03-10 12:12:26.292;Dn;0.060;39.6
2021-03-10 12:12:27.887;Dn;0.118;40.4
2021-03-10 12:12:29.504;Dn;0.185;29.7
2021-03-10 12:12:31.136;Dn;0.259;71.9
2021-03-10 12:12:32.752;Dn;0.333;87.7
2021-03-10 12:12:34.383;Dn;0.403;60.2
2021-03-10 12:12:36.001;Dn;0.471;69.2
2021-03-10 12:12:37.633;Dn;0.538;85.2
2021-03-10 12:12:39.249;Dn;0.605;88.9
2021-03-10 12:13:27.936;Dn;0.625;92.5
2021-03-10 12:13:29.568;Dn;0.640;31.1
2021-03-10 12:13:31.184;Dn;0.704;39.1
2021-03-10 12:13:32.816;Dn;0.764;40.9
2021-03-10 12:13:34.432;Dn;0.831;38.3
2021-03-10 12:13:36.065;Dn;0.906;41.8
2021-03-10 12:13:37.679;Dn;0.988;44.7
2021-03-10 12:13:39.315;Dn;1.066;71.5
2021-03-10 12:13:40.927;Dn;1.141;90.8
2021-03-10 12:13:42.568;Dn;1.224;115.9
2021-03-10 12:13:44.177;Dn;1.298;130.7
2021-03-10 12:13:45.807;Dn;1.373;130.2
2021-03-10 12:13:47.425;Dn;1.444;145.4
2021-03-10 12:13:49.057;Dn;1.520;167
2021-03-10 12:13:50.673;Dn;1.587;166.6
2021-03-10 12:13:52.305;Dn;1.645;184.4
2021-03-10 12:13:53.920;Dn;1.705;202.8
2021-03-10 12:13:55.553;Dn;1.768;185.2
2021-03-10 12:13:57.168;Dn;1.828;151.6
2021-03-10 12:14:44.241;Dn;1.862;82.9
2021-03-10 12:14:45.872;Dn;1.867;51.7
2021-03-10 12:14:47.520;Dn;1.925;21.3
2021-03-10 12:14:49.105;Dn;1.993;11.8
2021-03-10 12:14:50.737;Dn;2.070;45.8
2021-03-10 12:14:52.385;Dn;2.144;124.8
2021-03-10 12:14:53.984;Dn;2.211;161.6
2021-03-10 12:14:55.616;Dn;2.286;153.5
2021-03-10 12:14:57.232;Dn;2.361;163.4
2021-03-10 12:14:58.865;Dn;2.429;127.4
2021-03-10 12:15:00.481;Dn;2.503;75.4
2021-03-10 12:15:02.113;Dn;2.528;105.8
2021-03-10 12:15:03.729;Dn;2.564;54.4
2021-03-10 12:15:05.345;Dn;2.608;21.6
2021-03-10 12:15:06.977;Dn;2.659;31.4
2021-03-10 12:15:08.591;Dn;2.706;4.4
2021-03-10 12:15:10.195;Dn;2.749;-14
2021-03-10 12:15:11.839;Dn;2.790;17.4
2021-03-10 12:15:13.457;Dn;2.834;39.4
2021-03-10 12:15:15.089;Dn;2.892;40.5
2021-03-10 12:15:16.704;Dn;2.946;46.6
2021-03-10 12:15:18.337;Dn;2.989;61.8
2021-03-10 12:15:19.953;Dn;3.032;81.8
2021-03-10 12:16:05.425;Dn;3.058;118.3
2021-03-10 12:16:07.057;Dn;3.076;111.5
2021-03-10 12:16:08.673;Dn;3.093;55
2021-03-10 12:16:10.289;Dn;3.127;53.9
2021-03-10 12:16:11.921;Dn;3.161;60.1
2021-03-10 12:16:13.536;Dn;3.201;82.8
2021-03-10 12:16:15.181;Dn;3.244;61.9
2021-03-10 12:16:16.804;Dn;3.286;78.3
2021-03-10 12:16:18.400;Dn;3.319;86.8
2021-03-10 12:16:20.031;Dn;3.363;-40.2
2021-03-10 12:16:21.649;Dn;3.407;-37.4
2021-03-10 12:16:23.280;Dn;3.450;40.7
2021-03-10 12:16:24.896;Dn;3.491;8.3
2021-03-10 12:16:26.528;Dn;3.534;40.3
2021-03-10 12:16:28.144;Dn;3.576;71.1
2021-03-10 12:16:29.776;Dn;3.622;104
2021-03-10 12:16:31.400;Dn;3.666;87.9
2021-03-10 12:16:33.024;Dn;3.710;116.3
2021-03-10 12:16:34.640;Dn;3.752;114.2
2021-03-10 12:16:36.324;Dn;3.802;105.8
2021-03-10 12:16:37.887;Dn;3.849;140.8
2021-03-10 12:16:39.552;Dn;3.899;137.6
2021-03-10 12:16:41.152;Dn;3.942;145.6
2021-03-10 12:16:42.768;Dn;3.984;148.7
2021-03-10 12:16:44.401;Dn;4.018;124.1
2021-03-10 12:16:46.033;Dn;4.057;106
2021-03-10 12:16:47.649;Dn;4.091;73.1
2021-03-10 12:16:49.297;Dn;4.132;49.5
2021-03-10 12:16:50.897;Dn;4.166;46.2
2021-03-10 12:16:52.529;Dn;4.200;57.9
2021-03-10 12:16:54.160;Dn;4.239;62.9
2021-03-10 12:16:55.777;Dn;4.265;51.9
2021-03-10 12:17:41.280;Dn;4.267;137.8
2021-03-10 12:17:42.913;Dn;4.277;142.6
2021-03-10 12:17:44.529;Dn;4.285;117
2021-03-10 12:17:46.145;Dn;4.311;59.4
2021-03-10 12:17:47.776;Dn;4.353;70.6
2021-03-10 12:17:49.393;Dn;4.387;72.4
2021-03-10 12:17:51.025;Dn;4.428;6.4
2021-03-10 12:17:52.641;Dn;4.470;-27.3
