DateTime;UpDn;Depth;TempMax
2021-03-09 12:00:58.665;Dn;0.001;0.63
2021-03-09 12:00:59.466;Dn;0.001;0.63
2021-03-09 12:01:04.378;Dn;0.001;0.63
2021-03-09 12:01:05.146;Dn;0.001;0.63
2021-03-09 12:01:05.400;Dn;0.006;0.63
2021-03-09 12:01:05.689;Dn;0.015;0.63
2021-03-09 12:01:05.966;Dn;0.022;0.63
2021-03-09 12:01:06.017;Dn;0.023;0.63
2021-03-09 12:01:06.232;Dn;0.031;0.63
2021-03-09 12:01:06.529;Dn;0.039;0.63
2021-03-09 12:01:06.782;Dn;0.045;0.63
2021-03-09 12:01:06.828;Dn;0.048;0.63
2021-03-09 12:01:07.095;Dn;0.056;0.63
2021-03-09 12:01:07.289;Dn;0.064;0.63
2021-03-09 12:01:07.532;Dn;0.073;0.63
2021-03-09 12:01:07.627;Dn;0.074;0.63
2021-03-09 12:01:07.733;Dn;0.081;0.63
2021-03-09 12:01:07.928;Dn;0.089;0.63
2021-03-09 12:01:08.128;Dn;0.097;0.63
2021-03-09 12:01:08.314;Dn;0.106;0.63
2021-03-09 12:01:08.392;Dn;0.109;0.63
2021-03-09 12:01:08.505;Dn;0.114;0.63
2021-03-09 12:01:08.680;Dn;0.122;0.63
2021-03-09 12:01:08.877;Dn;0.131;0.63
2021-03-09 12:01:09.049;Dn;0.139;0.63
2021-03-09 12:01:09.242;Dn;0.143;0.63
2021-03-09 12:01:09.262;Dn;0.147;0.63
2021-03-09 12:01:09.432;Dn;0.156;0.63
2021-03-09 12:01:09.608;Dn;0.164;0.63
2021-03-09 12:01:09.761;Dn;0.172;0.63
2021-03-09 12:01:09.948;Dn;0.180;0.63
2021-03-09 12:01:10.031;Dn;0.183;0.63
2021-03-09 12:01:10.121;Dn;0.189;0.63
2021-03-09 12:01:10.313;Dn;0.197;0.63
2021-03-09 12:01:10.492;Dn;0.205;0.63
2021-03-09 12:01:10.633;Dn;0.214;0.63
2021-03-09 12:01:10.794;Dn;0.223;0.63
2021-03-09 12:01:10.841;Dn;0.223;0.63
2021-03-09 12:01:10.966;Dn;0.231;0.63
2021-03-09 12:01:11.148;Dn;0.239;0.63
2021-03-09 12:01:11.308;Dn;0.248;0.63
2021-03-09 12:01:11.466;Dn;0.256;0.63
2021-03-09 12:01:12.315;Dn;0.264;0.63
2021-03-09 12:01:12.362;Dn;0.293;0.63
2021-03-09 12:01:12.460;Dn;0.302;0.63
2021-03-09 12:01:12.552;Dn;0.309;0.63
2021-03-09 12:01:12.757;Dn;0.317;0.63
2021-03-09 12:01:12.908;Dn;0.326;0.63
2021-03-09 12:01:13.081;Dn;0.334;0.63
2021-03-09 12:01:13.294;Dn;0.341;0.63
2021-03-09 12:01:13.294;Dn;0.342;0.63
2021-03-09 12:01:13.417;Dn;0.350;0.63
2021-03-09 12:01:13.613;Dn;0.359;0.63
2021-03-09 12:01:13.768;Dn;0.367;0.63
2021-03-09 12:01:13.972;Dn;0.375;0.63
2021-03-09 12:01:14.103;Dn;0.380;0.63
2021-03-09 12:01:14.143;Dn;0.383;0.63
2021-03-09 12:01:14.288;Dn;0.391;0.63
2021-03-09 12:01:14.489;Dn;0.400;0.63
2021-03-09 12:01:14.617;Dn;0.409;0.63
2021-03-09 12:01:14.842;Dn;0.417;0.63
2021-03-09 12:01:14.896;Dn;0.418;0.63
2021-03-09 12:01:14.986;Dn;0.425;0.63
2021-03-09 12:01:15.177;Dn;0.433;0.63
2021-03-09 12:01:15.386;Dn;0.442;0.63
2021-03-09 12:01:15.521;Dn;0.450;0.63
2021-03-09 12:01:15.705;Dn;0.458;0.63
2021-03-09 12:01:15.727;Dn;0.460;0.63
2021-03-09 12:01:15.892;Dn;0.468;0.63
2021-03-09 12:01:16.061;Dn;0.476;0.63
2021-03-09 12:01:16.233;Dn;0.485;0.63
2021-03-09 12:01:16.409;Dn;0.493;0.63
2021-03-09 12:01:16.505;Dn;0.495;0.63
2021-03-09 12:01:16.603;Dn;0.502;0.63
2021-03-09 12:01:16.802;Dn;0.510;0.63
2021-03-09 12:01:17.004;Dn;0.518;0.63
2021-03-09 12:01:17.150;Dn;0.526;0.63
2021-03-09 12:01:17.351;Dn;0.533;0.63
2021-03-09 12:01:17.355;Dn;0.536;0.63
2021-03-09 12:01:17.497;Dn;0.545;0.63
2021-03-09 12:01:17.689;Dn;0.553;0.63
2021-03-09 12:01:17.867;Dn;0.562;0.63
2021-03-09 12:01:18.057;Dn;0.570;0.63
2021-03-09 12:01:18.152;Dn;0.570;0.63
2021-03-09 12:01:18.302;Dn;0.578;0.63
2021-03-09 12:01:18.520;Dn;0.587;0.63
2021-03-09 12:01:18.665;Dn;0.595;0.63
2021-03-09 12:01:18.968;Dn;0.603;0.63
2021-03-09 12:01:18.984;Dn;0.605;0.63
2021-03-09 12:01:19.209;Dn;0.613;0.63
2021-03-09 12:01:19.455;Dn;0.622;0.63
2021-03-09 12:01:19.689;Dn;0.630;0.63
2021-03-09 12:01:20.408;Dn;0.631;0.63
2021-03-09 12:02:04.377;Dn;0.644;0.63
2021-03-09 12:02:04.620;Dn;0.649;0.63
2021-03-09 12:02:04.955;Dn;0.657;0.63
2021-03-09 12:02:05.161;Dn;0.664;0.63
2021-03-09 12:02:05.192;Dn;0.666;0.63
2021-03-09 12:02:05.417;Dn;0.674;0.63
2021-03-09 12:02:05.625;Dn;0.682;0.63
2021-03-09 12:02:05.801;Dn;0.690;0.63
2021-03-09 12:02:05.978;Dn;0.696;0.63
2021-03-09 12:02:06.013;Dn;0.699;0.63
2021-03-09 12:02:06.186;Dn;0.707;0.63
2021-03-09 12:02:06.425;Dn;0.715;0.63
2021-03-09 12:02:06.686;Dn;0.724;0.63
2021-03-09 12:02:06.791;Dn;0.727;0.63
2021-03-09 12:02:06.937;Dn;0.732;0.63
2021-03-09 12:02:07.169;Dn;0.740;0.63
2021-03-09 12:02:07.386;Dn;0.749;0.63
2021-03-09 12:02:07.623;Dn;0.755;0.63
2021-03-09 12:02:07.623;Dn;0.758;0.63
2021-03-09 12:02:07.852;Dn;0.766;0.63
2021-03-09 12:02:08.042;Dn;0.774;0.63
2021-03-09 12:02:08.335;Dn;0.782;0.63
2021-03-09 12:02:09.065;Dn;0.784;0.63
2021-03-09 12:02:09.118;Dn;0.800;0.63
2021-03-09 12:02:09.241;Dn;0.812;0.63
2021-03-09 12:02:09.328;Dn;0.818;0.63
2021-03-09 12:02:09.546;Dn;0.826;0.63
2021-03-09 12:02:09.754;Dn;0.834;0.63
2021-03-09 12:02:10.066;Dn;0.842;0.63
2021-03-09 12:02:10.249;Dn;0.850;0.63
2021-03-09 12:02:10.512;Dn;0.859;0.63
2021-03-09 12:02:10.736;Dn;0.867;0.63
2021-03-09 12:02:10.873;Dn;0.870;0.63
2021-03-09 12:02:10.914;Dn;0.875;0.63
2021-03-09 12:02:11.161;Dn;0.884;0.63
2021-03-09 12:02:11.415;Dn;0.892;0.63
2021-03-09 12:02:11.626;Dn;0.900;0.63
2021-03-09 12:02:11.683;Dn;0.901;0.63
2021-03-09 12:02:11.881;Dn;0.908;0.63
2021-03-09 12:02:12.075;Dn;0.916;0.63
