DateTime;UpDn;Depth;RE3Max
2021-03-10 08:58:58.858;Dn;0.000;126.9
2021-03-10 08:58:58.858;Dn;0.000;126.9
2021-03-10 08:59:06.985;Dn;0.000;172.8
2021-03-10 08:59:08.586;Dn;0.012;206.3
2021-03-10 08:59:10.218;Dn;0.075;219
2021-03-10 08:59:11.866;Dn;0.116;214.9
2021-03-10 08:59:13.481;Dn;0.166;176.6
2021-03-10 08:59:15.112;Dn;0.215;140
2021-03-10 08:59:16.744;Dn;0.277;146.9
2021-03-10 08:59:18.360;Dn;0.335;70.8
2021-03-10 08:59:19.991;Dn;0.393;54.5
2021-03-10 08:59:21.607;Dn;0.450;28.4
2021-03-10 08:59:23.218;Dn;0.509;-7.1
2021-03-10 08:59:24.854;Dn;0.551;-11.2
2021-03-10 08:59:26.472;Dn;0.630;-42.4
2021-03-10 09:00:13.539;Dn;0.654;31.7
2021-03-10 09:00:15.161;Dn;0.696;-10.4
2021-03-10 09:00:16.778;Dn;0.737;-10.1
2021-03-10 09:00:18.395;Dn;0.778;-26.2
2021-03-10 09:00:20.033;Dn;0.820;-26.9
2021-03-10 09:00:21.648;Dn;0.856;-18.2
2021-03-10 09:00:23.259;Dn;0.889;2.8
2021-03-10 09:00:24.894;Dn;0.930;15.8
2021-03-10 09:00:26.511;Dn;0.962;-6.4
2021-03-10 09:00:28.169;Dn;1.012;14.1
2021-03-10 09:00:29.756;Dn;1.052;27.1
2021-03-10 09:00:31.388;Dn;1.102;24.6
2021-03-10 09:00:33.021;Dn;1.152;17.7
2021-03-10 09:00:34.668;Dn;1.211;9.3
2021-03-10 09:00:36.274;Dn;1.260;6.2
2021-03-10 09:00:37.897;Dn;1.309;14.7
2021-03-10 09:00:39.529;Dn;1.358;12.2
2021-03-10 09:00:41.145;Dn;1.417;9.4
2021-03-10 09:00:42.778;Dn;1.483;17
2021-03-10 09:00:44.393;Dn;1.550;15.2
2021-03-10 09:00:46.026;Dn;1.594;23.7
2021-03-10 09:00:47.627;Dn;1.683;28.9
2021-03-10 09:00:49.257;Dn;1.750;-12.9
2021-03-10 09:00:50.886;Dn;1.808;-13
2021-03-10 09:00:52.491;Dn;1.849;12.6
2021-03-10 09:01:39.579;Dn;1.858;66.6
2021-03-10 09:01:41.203;Dn;1.865;118.5
2021-03-10 09:01:42.835;Dn;1.873;112.9
2021-03-10 09:01:44.456;Dn;1.931;88.5
