DateTime;UpDn;Depth;TempMax
2021-03-09 12:22:25.264;Dn;0.001;0.63
2021-03-09 12:22:25.425;Dn;0.001;0.63
2021-03-09 12:22:28.664;Dn;0.001;0.63
2021-03-09 12:22:28.734;Dn;0.002;0.63
2021-03-09 12:22:29.153;Dn;0.010;0.63
2021-03-09 12:22:29.471;Dn;0.015;0.63
2021-03-09 12:22:29.746;Dn;0.018;0.63
2021-03-09 12:22:30.176;Dn;0.027;0.63
2021-03-09 12:22:30.287;Dn;0.027;0.63
2021-03-09 12:22:30.479;Dn;0.035;0.63
2021-03-09 12:22:30.703;Dn;0.044;0.63
2021-03-09 12:22:30.929;Dn;0.052;0.63
2021-03-09 12:22:31.108;Dn;0.057;0.63
2021-03-09 12:22:31.183;Dn;0.060;0.63
2021-03-09 12:22:31.412;Dn;0.068;0.63
2021-03-09 12:22:31.680;Dn;0.076;0.63
2021-03-09 12:22:31.930;Dn;0.084;0.63
2021-03-09 12:22:31.933;Dn;0.086;0.63
2021-03-09 12:22:32.206;Dn;0.094;0.63
2021-03-09 12:22:32.448;Dn;0.103;0.63
2021-03-09 12:22:33.375;Dn;0.109;0.63
2021-03-09 12:22:33.443;Dn;0.113;0.63
2021-03-09 12:22:33.537;Dn;0.137;0.63
2021-03-09 12:22:33.583;Dn;0.143;0.63
2021-03-09 12:22:33.829;Dn;0.151;0.63
2021-03-09 12:22:34.027;Dn;0.160;0.63
2021-03-09 12:22:34.275;Dn;0.168;0.63
2021-03-09 12:22:34.333;Dn;0.169;0.63
2021-03-09 12:22:34.494;Dn;0.176;0.63
2021-03-09 12:22:34.672;Dn;0.184;0.63
2021-03-09 12:22:34.878;Dn;0.193;0.63
2021-03-09 12:22:35.070;Dn;0.201;0.63
2021-03-09 12:22:35.176;Dn;0.204;0.63
2021-03-09 12:22:35.226;Dn;0.209;0.63
2021-03-09 12:22:35.393;Dn;0.217;0.63
2021-03-09 12:22:35.662;Dn;0.226;0.63
2021-03-09 12:22:35.859;Dn;0.234;0.63
2021-03-09 12:22:35.973;Dn;0.238;0.63
2021-03-09 12:22:36.040;Dn;0.242;0.63
2021-03-09 12:22:36.254;Dn;0.251;0.63
2021-03-09 12:22:36.446;Dn;0.259;0.63
