DateTime;UpDn;Depth;SPMax
2021-03-10 08:58:58.068;Dn;0.000;433.57
2021-03-10 08:58:58.873;Dn;0.000;433.9
2021-03-10 08:59:07.001;Dn;0.000;433.97
2021-03-10 08:59:07.576;Dn;0.002;432.8
2021-03-10 08:59:07.787;Dn;0.007;431.03
2021-03-10 08:59:08.506;Dn;0.012;429.13
2021-03-10 08:59:08.636;Dn;0.028;423.3
2021-03-10 08:59:08.726;Dn;0.034;421.03
2021-03-10 08:59:09.032;Dn;0.042;418
2021-03-10 08:59:09.278;Dn;0.050;414.83
2021-03-10 08:59:09.452;Dn;0.053;413.7
2021-03-10 08:59:09.569;Dn;0.058;411.77
2021-03-10 08:59:09.852;Dn;0.067;408.6
2021-03-10 08:59:10.139;Dn;0.075;405.4
2021-03-10 08:59:10.251;Dn;0.076;404.97
2021-03-10 08:59:10.435;Dn;0.084;402.23
2021-03-10 08:59:10.712;Dn;0.092;399.17
2021-03-10 08:59:10.955;Dn;0.100;396.1
2021-03-10 08:59:11.068;Dn;0.101;395.8
2021-03-10 08:59:11.307;Dn;0.108;393.07
2021-03-10 08:59:11.582;Dn;0.116;390.03
2021-03-10 08:59:11.866;Dn;0.122;388
2021-03-10 08:59:11.901;Dn;0.124;386.97
2021-03-10 08:59:12.091;Dn;0.133;383.9
2021-03-10 08:59:12.332;Dn;0.141;380.8
2021-03-10 08:59:12.619;Dn;0.149;377.73
2021-03-10 08:59:12.700;Dn;0.150;377.57
2021-03-10 08:59:13.019;Dn;0.157;374.63
2021-03-10 08:59:13.291;Dn;0.166;371.5
2021-03-10 08:59:13.497;Dn;0.170;369.77
2021-03-10 08:59:13.545;Dn;0.174;368.37
2021-03-10 08:59:13.805;Dn;0.182;365.3
2021-03-10 08:59:14.122;Dn;0.191;362.1
2021-03-10 08:59:14.348;Dn;0.195;360.4
2021-03-10 08:59:14.390;Dn;0.199;359.03
2021-03-10 08:59:14.622;Dn;0.207;356
2021-03-10 08:59:14.875;Dn;0.215;352.93
2021-03-10 08:59:15.146;Dn;0.223;350
2021-03-10 08:59:15.181;Dn;0.223;349.87
2021-03-10 08:59:15.313;Dn;0.232;346.77
2021-03-10 08:59:15.545;Dn;0.240;343.7
2021-03-10 08:59:15.755;Dn;0.248;340.53
2021-03-10 08:59:15.979;Dn;0.253;338.67
2021-03-10 08:59:16.649;Dn;0.277;329.87
2021-03-10 08:59:16.744;Dn;0.281;328.2
2021-03-10 08:59:16.800;Dn;0.285;326.83
2021-03-10 08:59:17.046;Dn;0.293;323.7
2021-03-10 08:59:17.279;Dn;0.301;320.67
2021-03-10 08:59:17.578;Dn;0.309;317.73
2021-03-10 08:59:17.614;Dn;0.310;317.33
2021-03-10 08:59:17.805;Dn;0.319;314.13
2021-03-10 08:59:18.060;Dn;0.327;311.03
2021-03-10 08:59:18.283;Dn;0.335;307.93
2021-03-10 08:59:18.377;Dn;0.337;307.43
2021-03-10 08:59:18.511;Dn;0.343;304.9
2021-03-10 08:59:18.763;Dn;0.352;301.8
2021-03-10 08:59:19.008;Dn;0.360;298.73
2021-03-10 08:59:19.226;Dn;0.364;297.1
2021-03-10 08:59:19.276;Dn;0.368;295.7
2021-03-10 08:59:19.483;Dn;0.376;292.63
2021-03-10 08:59:19.710;Dn;0.384;289.57
2021-03-10 08:59:19.931;Dn;0.393;286.47
