DateTime;UpDn;Depth;RE3Max
2021-03-09 15:46:24.371;Dn;0.001;328.7
2021-03-09 15:46:27.608;Dn;0.001;329.1
2021-03-09 15:46:38.965;Dn;0.001;329.9
2021-03-09 15:46:40.598;Dn;0.001;327.8
2021-03-09 15:46:42.214;Dn;0.036;324.2
2021-03-09 15:46:43.864;Dn;0.112;305.7
2021-03-09 15:46:45.476;Dn;0.180;88.2
2021-03-09 15:46:47.078;Dn;0.230;93.2
2021-03-09 15:46:48.709;Dn;0.289;67.7
2021-03-09 15:46:50.366;Dn;0.348;76.5
2021-03-09 15:46:51.995;Dn;0.401;19.5
2021-03-09 15:46:53.588;Dn;0.443;18.2
2021-03-09 15:46:55.205;Dn;0.494;35.1
2021-03-09 15:46:56.824;Dn;0.530;34.4
2021-03-09 15:46:58.454;Dn;0.592;56.8
2021-03-09 15:47:00.083;Dn;0.634;71.1
2021-03-09 15:47:50.356;Dn;0.667;55.7
2021-03-09 15:47:51.990;Dn;0.697;-117.6
2021-03-09 15:47:53.604;Dn;0.742;-123
2021-03-09 15:47:55.286;Dn;0.802;-81.8
2021-03-09 15:47:56.867;Dn;0.854;-95.2
2021-03-09 15:47:58.480;Dn;0.907;-98.6
2021-03-09 15:48:00.115;Dn;0.959;-133.6
2021-03-09 15:48:01.717;Dn;1.012;-130
2021-03-09 15:48:03.333;Dn;1.071;-165
2021-03-09 15:48:04.965;Dn;1.122;-200.1
2021-03-09 15:48:06.581;Dn;1.175;-228.9
2021-03-09 15:48:08.213;Dn;1.227;-248.7
2021-03-09 15:48:09.828;Dn;1.265;-267.2
2021-03-09 15:48:11.475;Dn;1.326;-267.7
2021-03-09 15:48:13.077;Dn;1.376;-306
2021-03-09 15:48:14.724;Dn;1.437;-311.9
2021-03-09 15:48:16.325;Dn;1.487;-328.4
2021-03-09 15:48:17.957;Dn;1.531;-325.7
2021-03-09 15:48:19.588;Dn;1.620;-339.8
2021-03-09 15:48:21.205;Dn;1.687;-353.1
2021-03-09 15:48:22.834;Dn;1.744;-342.3
