DateTime;UpDn;Depth;SPMax
2021-03-09 15:46:23.586;Dn;0.001;440.73
2021-03-09 15:46:27.638;Dn;0.001;441.07
2021-03-09 15:46:38.996;Dn;0.001;441.07
2021-03-09 15:46:40.653;Dn;0.001;440.9
2021-03-09 15:46:41.413;Dn;0.002;440.17
2021-03-09 15:46:41.656;Dn;0.011;437
2021-03-09 15:46:41.756;Dn;0.019;433.83
2021-03-09 15:46:41.877;Dn;0.027;430.8
2021-03-09 15:46:42.073;Dn;0.036;427.67
2021-03-09 15:46:42.277;Dn;0.042;425.1
2021-03-09 15:46:42.296;Dn;0.045;424.27
2021-03-09 15:46:42.389;Dn;0.053;421.2
2021-03-09 15:46:42.559;Dn;0.061;417.97
2021-03-09 15:46:42.771;Dn;0.070;414.8
2021-03-09 15:46:42.947;Dn;0.078;411.7
2021-03-09 15:46:43.065;Dn;0.082;410.37
2021-03-09 15:46:43.171;Dn;0.087;408.43
2021-03-09 15:46:43.361;Dn;0.095;405.3
2021-03-09 15:46:43.578;Dn;0.104;402.13
2021-03-09 15:46:43.795;Dn;0.112;399
2021-03-09 15:46:43.877;Dn;0.113;398.57
2021-03-09 15:46:43.995;Dn;0.120;395.97
2021-03-09 15:46:44.181;Dn;0.129;392.8
2021-03-09 15:46:44.404;Dn;0.137;389.77
2021-03-09 15:46:44.700;Dn;0.150;384.63
2021-03-09 15:46:44.726;Dn;0.154;383.17
2021-03-09 15:46:44.917;Dn;0.163;379.8
2021-03-09 15:46:45.200;Dn;0.171;376.73
2021-03-09 15:46:45.510;Dn;0.180;373.77
2021-03-09 15:46:45.589;Dn;0.188;370.57
2021-03-09 15:46:45.974;Dn;0.197;367.03
2021-03-09 15:46:46.198;Dn;0.205;364
2021-03-09 15:46:46.292;Dn;0.206;363.9
2021-03-09 15:46:46.373;Dn;0.214;360.9
2021-03-09 15:46:46.701;Dn;0.222;357.83
2021-03-09 15:46:46.883;Dn;0.230;354.7
2021-03-09 15:46:47.141;Dn;0.237;352.1
2021-03-09 15:46:47.144;Dn;0.241;350.8
2021-03-09 15:46:47.413;Dn;0.249;347.77
2021-03-09 15:46:47.637;Dn;0.257;344.63
2021-03-09 15:46:47.798;Dn;0.265;341.6
2021-03-09 15:46:47.941;Dn;0.267;340.83
2021-03-09 15:46:48.628;Dn;0.289;332.63
2021-03-09 15:46:48.772;Dn;0.296;330.03
2021-03-09 15:46:48.773;Dn;0.297;329.53
2021-03-09 15:46:48.899;Dn;0.305;326.5
2021-03-09 15:46:49.238;Dn;0.314;323.17
2021-03-09 15:46:49.557;Dn;0.321;320.6
2021-03-09 15:46:49.593;Dn;0.323;320.03
2021-03-09 15:46:49.985;Dn;0.340;313.57
2021-03-09 15:46:50.366;Dn;0.348;310.47
2021-03-09 15:46:50.451;Dn;0.357;307.27
2021-03-09 15:46:50.748;Dn;0.365;304.07
2021-03-09 15:46:51.184;Dn;0.372;301.53
2021-03-09 15:46:51.214;Dn;0.376;300.2
2021-03-09 15:46:51.525;Dn;0.384;296.9
2021-03-09 15:46:51.734;Dn;0.392;293.87
2021-03-09 15:46:52.031;Dn;0.401;290.8
2021-03-09 15:46:52.286;Dn;0.410;287.43
