DateTime;UpDn;Depth;REMax
2020-09-17 12:49:57.781;Dn;0.032;488.7
2020-09-17 12:49:57.781;Dn;0.032;488.7
2020-09-17 12:49:58.805;Dn;0.088;366
2020-09-17 12:49:59.846;Dn;0.141;354.9
2020-09-17 12:50:00.889;Dn;0.189;352.3
2020-09-17 12:50:01.950;Dn;0.237;327.6
2020-09-17 12:50:02.975;Dn;0.323;173
2020-09-17 12:50:04.014;Dn;0.376;211.8
2020-09-17 12:50:05.055;Dn;0.429;252.3
2020-09-17 12:50:06.097;Dn;0.483;268.2
2020-09-17 12:50:07.159;Dn;0.552;227.9
2020-09-17 12:50:08.179;Dn;0.608;190
2020-09-17 12:50:09.221;Dn;0.670;148.3
2020-09-17 12:50:10.263;Dn;0.731;100
2020-09-17 12:50:11.305;Dn;0.790;128.5
2020-09-17 12:50:12.359;Dn;0.854;213.3
2020-09-17 12:50:13.389;Dn;0.902;300.6
2020-09-17 12:50:14.430;Dn;0.955;297.9
2020-09-17 12:50:15.472;Dn;1.016;285.4
2020-09-17 12:50:16.514;Dn;1.088;133.7
2020-09-17 12:50:17.558;Dn;1.152;176
2020-09-17 12:51:03.390;Dn;1.227;207.7
2020-09-17 12:51:05.472;Dn;1.284;141.6
2020-09-17 12:51:06.516;Dn;1.327;-24.5
2020-09-17 12:51:07.559;Dn;1.391;29.9
2020-09-17 12:51:08.599;Dn;1.439;108.6
2020-09-17 12:51:09.641;Dn;1.484;107.1
2020-09-17 12:51:10.681;Dn;1.530;51.4
2020-09-17 12:51:11.723;Dn;1.588;48.9
2020-09-17 12:51:12.789;Dn;1.668;31.1
2020-09-17 12:51:13.808;Dn;1.764;-53.4
2020-09-17 12:51:14.850;Dn;1.818;-47.6
2020-09-17 12:51:15.891;Dn;1.866;-31.4
2020-09-17 12:51:16.954;Dn;1.930;-103.3
2020-09-17 12:51:17.975;Dn;2.013;-85.8
2020-09-17 12:51:19.015;Dn;2.079;-83.5
2020-09-17 12:51:20.060;Dn;2.149;-124.1
2020-09-17 12:51:21.102;Dn;2.215;-112.9
2020-09-17 12:51:22.161;Dn;2.290;-172
2020-09-17 12:51:23.203;Dn;2.341;-145.8
2020-09-17 12:51:24.226;Dn;2.389;-177.7
2020-09-17 12:51:25.267;Dn;2.439;-202.6
2020-09-17 12:52:07.979;Dn;2.513;-221.6
2020-09-17 12:52:09.020;Dn;2.526;-253.5
2020-09-17 12:52:10.063;Dn;2.574;-317.8
2020-09-17 12:52:11.105;Dn;2.625;-313.2
2020-09-17 12:52:12.163;Dn;2.675;-365.3
2020-09-17 12:52:13.205;Dn;2.718;-378.7
2020-09-17 12:52:14.229;Dn;2.755;-337.3
2020-09-17 12:52:15.272;Dn;2.793;-370.7
2020-09-17 12:52:16.313;Dn;2.830;-375.1
2020-09-17 12:52:17.392;Dn;2.875;-381.2
2020-09-17 12:52:18.398;Dn;2.913;-341.3
2020-09-17 12:52:19.439;Dn;2.953;-313.9
2020-09-17 12:52:20.481;Dn;2.990;-316.1
2020-09-17 12:52:21.523;Dn;3.027;-345.8
2020-09-17 12:52:22.567;Dn;3.073;-353.1
2020-09-17 12:52:23.607;Dn;3.108;-329
2020-09-17 12:52:24.648;Dn;3.145;-350.1
2020-09-17 12:52:25.690;Dn;3.182;-326.7
2020-09-17 12:52:26.751;Dn;3.220;-293.3
