DateTime;UpDn;Depth;SPMax
2020-09-21 11:36:48.118;Dn;0.003;652
2020-09-21 11:36:57.318;Dn;0.003;653
2020-09-21 11:36:57.519;Dn;0.008;650
2020-09-21 11:36:57.718;Dn;0.013;648
2020-09-21 11:36:57.918;Dn;0.021;645
2020-09-21 11:36:58.119;Dn;0.029;642
2020-09-21 11:36:58.319;Dn;0.037;639
2020-09-21 11:36:58.518;Dn;0.048;635
2020-09-21 11:36:58.718;Dn;0.053;633
2020-09-21 11:36:58.919;Dn;0.064;629
2020-09-21 11:36:59.118;Dn;0.072;626
2020-09-21 11:36:59.318;Dn;0.080;623
2020-09-21 11:36:59.508;Dn;0.088;620
2020-09-21 11:36:59.720;Dn;0.096;617
2020-09-21 11:36:59.919;Dn;0.104;614
2020-09-21 11:37:00.120;Dn;0.112;611
2020-09-21 11:37:00.320;Dn;0.123;607
2020-09-21 11:37:00.528;Dn;0.131;604
2020-09-21 11:37:00.720;Dn;0.139;601
2020-09-21 11:37:00.920;Dn;0.147;598
2020-09-21 11:37:01.119;Dn;0.157;594
2020-09-21 11:37:01.320;Dn;0.165;591
2020-09-21 11:37:01.520;Dn;0.173;588
2020-09-21 11:37:01.719;Dn;0.181;585
2020-09-21 11:37:01.919;Dn;0.189;582
2020-09-21 11:37:02.120;Dn;0.195;580
2020-09-21 11:37:02.319;Dn;0.203;577
2020-09-21 11:37:02.519;Dn;0.208;575
2020-09-21 11:37:02.720;Dn;0.216;572
2020-09-21 11:37:02.919;Dn;0.221;570
2020-09-21 11:37:03.119;Dn;0.232;566
2020-09-21 11:37:03.320;Dn;0.240;563
2020-09-21 11:37:03.520;Dn;0.251;559
2020-09-21 11:37:03.695;Dn;0.259;556
2020-09-21 11:37:03.920;Dn;0.267;553
2020-09-21 11:37:04.120;Dn;0.275;550
2020-09-21 11:37:04.319;Dn;0.283;547
2020-09-21 11:37:04.520;Dn;0.291;544
2020-09-21 11:37:04.707;Dn;0.299;541
2020-09-21 11:37:04.919;Dn;0.304;539
2020-09-21 11:37:05.120;Dn;0.312;536
2020-09-21 11:37:05.320;Dn;0.320;533
2020-09-21 11:37:05.519;Dn;0.325;531
2020-09-21 11:37:05.719;Dn;0.333;528
2020-09-21 11:37:05.920;Dn;0.339;526
2020-09-21 11:37:06.120;Dn;0.344;524
2020-09-21 11:37:06.320;Dn;0.352;521
2020-09-21 11:37:06.520;Dn;0.360;518
2020-09-21 11:37:06.720;Dn;0.363;517
2020-09-21 11:37:06.920;Dn;0.371;514
2020-09-21 11:37:07.120;Dn;0.376;512
2020-09-21 11:37:07.320;Dn;0.381;510
2020-09-21 11:37:07.519;Dn;0.389;507
2020-09-21 11:37:07.720;Dn;0.395;505
2020-09-21 11:37:07.920;Dn;0.403;502
2020-09-21 11:37:08.120;Dn;0.408;500
2020-09-21 11:37:08.320;Dn;0.416;497
2020-09-21 11:37:08.520;Dn;0.424;494
2020-09-21 11:37:08.720;Dn;0.437;489
2020-09-21 11:37:08.895;Dn;0.448;485
2020-09-21 11:37:09.120;Dn;0.456;482
2020-09-21 11:37:09.319;Dn;0.467;478
2020-09-21 11:37:09.520;Dn;0.477;474
2020-09-21 11:37:09.720;Dn;0.491;469
2020-09-21 11:37:09.908;Dn;0.499;466
2020-09-21 11:37:10.120;Dn;0.504;464
2020-09-21 11:37:10.321;Dn;0.512;461
2020-09-21 11:37:10.520;Dn;0.517;459
2020-09-21 11:37:10.719;Dn;0.523;457
2020-09-21 11:37:10.921;Dn;0.528;455
2020-09-21 11:37:11.120;Dn;0.536;452
2020-09-21 11:37:11.320;Dn;0.541;450
2020-09-21 11:37:11.520;Dn;0.547;448
2020-09-21 11:37:11.720;Dn;0.552;446
2020-09-21 11:37:11.920;Dn;0.557;444
2020-09-21 11:37:12.120;Dn;0.560;443
2020-09-21 11:37:12.320;Dn;0.563;442
2020-09-21 11:37:12.521;Dn;0.568;440
2020-09-21 11:37:12.720;Dn;0.573;438
2020-09-21 11:37:12.920;Dn;0.579;436
2020-09-21 11:37:13.120;Dn;0.584;434
2020-09-21 11:37:13.320;Dn;0.587;433
2020-09-21 11:37:13.521;Dn;0.592;431
2020-09-21 11:37:13.720;Dn;0.600;428
2020-09-21 11:37:13.920;Dn;0.613;423
2020-09-21 11:37:14.100;Dn;0.616;422
2020-09-21 11:37:14.320;Dn;0.621;420
2020-09-21 11:37:14.520;Dn;0.627;418
2020-09-21 11:37:14.720;Dn;0.632;416
2020-09-21 11:37:14.921;Dn;0.643;412
2020-09-21 11:37:15.119;Dn;0.645;411
2020-09-21 11:37:15.320;Dn;0.651;409
2020-09-21 11:37:15.520;Dn;0.656;407
2020-09-21 11:37:15.720;Dn;0.664;404
2020-09-21 11:37:15.919;Dn;0.672;401
2020-09-21 11:37:16.120;Dn;0.680;398
2020-09-21 11:37:16.320;Dn;0.688;395
2020-09-21 11:37:16.520;Dn;0.696;392
2020-09-21 11:37:16.721;Dn;0.707;388
2020-09-21 11:37:16.920;Dn;0.712;386
2020-09-21 11:37:17.120;Dn;0.720;383
2020-09-21 11:37:17.321;Dn;0.728;380
2020-09-21 11:37:17.521;Dn;0.736;377
2020-09-21 11:37:17.720;Dn;0.744;374
2020-09-21 11:37:17.920;Dn;0.755;370
2020-09-21 11:37:18.121;Dn;0.776;362
2020-09-21 11:37:18.320;Dn;0.790;357
2020-09-21 11:37:18.520;Dn;0.795;355
2020-09-21 11:37:18.721;Dn;0.800;353
2020-09-21 11:37:18.920;Dn;0.808;350
2020-09-21 11:37:19.120;Dn;0.814;348
2020-09-21 11:37:19.309;Dn;0.822;345
2020-09-21 11:37:19.521;Dn;0.827;343
2020-09-21 11:37:19.720;Dn;0.835;340
2020-09-21 11:37:19.921;Dn;0.840;338
2020-09-21 11:37:20.121;Dn;0.851;334
2020-09-21 11:37:20.320;Dn;0.859;331
2020-09-21 11:37:20.521;Dn;0.864;329
2020-09-21 11:37:20.721;Dn;0.872;326
2020-09-21 11:37:20.921;Dn;0.878;324
2020-09-21 11:37:21.120;Dn;0.883;322
2020-09-21 11:37:21.320;Dn;0.888;320
2020-09-21 11:37:21.520;Dn;0.894;318
2020-09-21 11:37:21.720;Dn;0.904;314
2020-09-21 11:37:21.920;Dn;0.910;312
2020-09-21 11:37:22.121;Dn;0.915;310
2020-09-21 11:37:22.320;Dn;0.920;308
2020-09-21 11:37:22.521;Dn;0.923;307
2020-09-21 11:37:22.721;Dn;0.928;305
2020-09-21 11:37:22.920;Dn;0.936;302
2020-09-21 11:37:23.121;Dn;0.944;299
2020-09-21 11:37:23.321;Dn;0.952;296
2020-09-21 11:37:23.497;Dn;0.963;292
2020-09-21 11:37:23.721;Dn;0.971;289
2020-09-21 11:37:23.921;Dn;0.979;286
2020-09-21 11:37:24.120;Dn;0.990;282
2020-09-21 11:37:24.320;Dn;0.998;279
2020-09-21 11:37:24.508;Dn;1.008;275
2020-09-21 11:37:27.520;Dn;1.014;273
2020-09-21 11:37:28.121;Dn;1.016;272
2020-09-21 11:37:29.521;Dn;1.019;272
2020-09-21 11:37:31.721;Dn;1.022;271
2020-09-21 11:37:31.921;Dn;1.027;268
2020-09-21 11:37:32.121;Dn;1.032;266
2020-09-21 11:37:32.321;Dn;1.040;263
2020-09-21 11:37:32.521;Dn;1.048;260
2020-09-21 11:37:32.721;Dn;1.059;256
2020-09-21 11:37:32.921;Dn;1.067;253
2020-09-21 11:37:33.121;Dn;1.078;249
2020-09-21 11:37:33.322;Dn;1.086;246
2020-09-21 11:37:33.521;Dn;1.094;243
2020-09-21 11:37:33.721;Dn;1.104;239
2020-09-21 11:37:33.901;Dn;1.112;236
2020-09-21 11:37:34.121;Dn;1.120;233
2020-09-21 11:37:34.322;Dn;1.128;230
2020-09-21 11:37:34.521;Dn;1.139;226
2020-09-21 11:37:34.721;Dn;1.147;223
2020-09-21 11:37:34.920;Dn;1.155;220
2020-09-21 11:37:35.121;Dn;1.166;216
2020-09-21 11:38:11.723;Dn;1.174;755
2020-09-21 11:38:11.923;Dn;1.186;664
2020-09-21 11:38:12.123;Dn;1.212;654
2020-09-21 11:38:12.322;Dn;1.218;652
2020-09-21 11:38:12.723;Dn;1.220;651
2020-09-21 11:38:12.923;Dn;1.223;650
2020-09-21 11:38:13.123;Dn;1.234;646
2020-09-21 11:38:13.323;Dn;1.239;644
2020-09-21 11:38:13.500;Dn;1.247;641
2020-09-21 11:38:13.723;Dn;1.252;639
2020-09-21 11:38:13.923;Dn;1.260;636
2020-09-21 11:38:14.123;Dn;1.268;633
2020-09-21 11:38:14.324;Dn;1.274;631
2020-09-21 11:38:14.519;Dn;1.282;628
2020-09-21 11:38:14.723;Dn;1.287;626
2020-09-21 11:38:14.924;Dn;1.292;624
2020-09-21 11:38:15.123;Dn;1.298;622
2020-09-21 11:38:15.323;Dn;1.306;619
2020-09-21 11:38:15.522;Dn;1.311;617
2020-09-21 11:38:15.723;Dn;1.314;616
2020-09-21 11:38:15.923;Dn;1.322;613
2020-09-21 11:38:16.123;Dn;1.327;611
2020-09-21 11:38:16.323;Dn;1.332;609
2020-09-21 11:38:16.523;Dn;1.338;607
2020-09-21 11:38:16.723;Dn;1.346;604
2020-09-21 11:38:16.923;Dn;1.351;602
2020-09-21 11:38:17.123;Dn;1.356;600
2020-09-21 11:38:17.322;Dn;1.362;598
2020-09-21 11:38:17.524;Dn;1.370;595
