DateTime;UpDn;Depth;REMax
2020-04-01 14:55:49.626;Dn;0.003;151.3
2020-04-01 14:55:49.626;Dn;0.003;151.3
2020-04-01 14:55:50.681;Dn;0.016;138
2020-04-01 14:55:52.749;Dn;0.048;125.3
2020-04-01 14:56:05.246;Dn;0.061;157.6
2020-04-01 14:56:06.287;Dn;0.088;125.7
2020-04-01 14:56:10.453;Dn;0.168;128
2020-04-01 14:56:11.493;Dn;0.176;122
2020-04-01 14:56:12.512;Dn;0.243;169.5
2020-04-01 14:56:13.577;Dn;0.301;197.6
2020-04-01 14:56:14.619;Dn;0.357;186.4
2020-04-01 14:56:15.660;Dn;0.413;191.9
2020-04-01 14:56:16.695;Dn;0.475;193.2
2020-04-01 14:56:17.749;Dn;0.531;210
2020-04-01 14:56:18.784;Dn;0.573;213
2020-04-01 14:56:19.826;Dn;0.624;204.4
2020-04-01 14:56:20.885;Dn;0.675;203.1
2020-04-01 14:56:21.895;Dn;0.739;204.1
2020-04-01 14:56:22.959;Dn;0.792;208.3
2020-04-01 14:56:23.991;Dn;0.840;212.2
2020-04-01 14:56:25.032;Dn;0.888;221.6
2020-04-01 14:56:26.085;Dn;0.960;225.4
2020-04-01 14:56:27.096;Dn;1.016;159.7
2020-04-01 14:56:28.157;Dn;1.078;144.7
2020-04-01 14:56:29.198;Dn;1.131;211.1
2020-04-01 14:57:08.769;Dn;1.156;262.4
2020-04-01 14:57:10.852;Dn;1.178;258.8
2020-04-01 14:57:11.892;Dn;1.180;256.4
2020-04-01 14:57:12.910;Dn;1.223;230.6
2020-04-01 14:57:13.975;Dn;1.252;189.9
2020-04-01 14:57:15.017;Dn;1.268;152.5
2020-04-01 14:57:16.058;Dn;1.276;156.7
2020-04-01 14:57:19.182;Dn;1.324;149.4
2020-04-01 14:57:20.224;Dn;1.364;134
2020-04-01 14:57:21.262;Dn;1.415;89.1
2020-04-01 14:57:22.299;Dn;1.466;153.3
2020-04-01 14:57:23.350;Dn;1.514;154.6
2020-04-01 14:57:24.388;Dn;1.564;138
2020-04-01 14:57:25.429;Dn;1.612;107.5
