DateTime;UpDn;Depth;REMax
2020-04-01 09:20:21.448;Dn;2.015;-40.3
2020-04-01 09:20:22.492;Dn;2.055;-51.3
2020-04-01 09:20:23.533;Dn;2.082;-63.9
2020-04-01 09:20:24.574;Dn;2.125;-87
2020-04-01 09:20:26.659;Dn;2.186;-69.4
2020-04-01 09:20:27.698;Dn;2.202;-45.8
2020-04-01 09:20:28.740;Dn;2.226;-41.4
2020-04-01 09:20:30.843;Dn;2.271;-49.9
2020-04-01 09:20:31.864;Dn;2.301;-84.5
2020-04-01 09:20:33.947;Dn;2.351;-86.7
2020-04-01 09:21:24.976;Dn;2.441;-26.1
2020-04-01 09:21:26.040;Dn;2.473;-106.8
2020-04-01 09:21:27.062;Dn;2.494;-159.2
2020-04-01 09:21:28.103;Dn;2.566;-214.3
2020-04-01 09:21:29.144;Dn;2.574;-206.5
2020-04-01 09:21:30.187;Dn;2.601;-226.6
2020-04-01 09:21:34.351;Dn;2.654;-229.7
2020-04-01 09:21:35.393;Dn;2.689;-263.3
2020-04-01 09:21:36.471;Dn;2.750;-289
2020-04-01 09:21:37.476;Dn;2.806;-297.3
2020-04-01 09:21:38.517;Dn;2.859;-291.4
2020-04-01 09:21:39.559;Dn;2.913;-283.9
2020-04-01 09:21:40.600;Dn;2.969;-277.6
2020-04-01 09:21:41.650;Dn;3.033;-273.2
2020-04-01 09:21:42.694;Dn;3.086;-271.4
2020-04-01 09:21:43.724;Dn;3.140;-285.6
2020-04-01 09:21:44.765;Dn;3.196;-320.9
2020-04-01 09:21:45.806;Dn;3.252;-335.4
2020-04-01 09:21:46.876;Dn;3.324;-341.4
2020-04-01 09:21:47.888;Dn;3.382;-313.6
2020-04-01 09:21:48.930;Dn;3.441;-295.3
2020-04-01 09:21:49.971;Dn;3.502;-294.4
2020-04-01 09:21:51.012;Dn;3.561;-289.6
2020-04-01 09:26:29.915;Dn;3.678;-288.2
2020-04-01 09:26:34.093;Dn;3.709;-373.6
2020-04-01 09:26:35.117;Dn;3.746;-459.1
2020-04-01 09:26:36.158;Dn;3.794;-449.4
2020-04-01 09:26:37.198;Dn;3.845;-468
2020-04-01 09:26:40.320;Dn;3.922;-477.4
2020-04-01 09:26:43.476;Dn;3.989;-415.3
2020-04-01 09:26:52.806;Dn;4.072;-389.3
2020-04-01 09:26:54.886;Dn;4.093;-375.6
2020-04-01 09:26:55.927;Dn;4.112;-350.8
2020-04-01 09:27:04.271;Dn;4.248;-303.1
2020-04-01 09:27:06.332;Dn;4.282;-310
2020-04-01 09:27:07.372;Dn;4.312;-308
2020-04-01 09:27:08.413;Dn;4.336;-319.8
2020-04-01 09:27:09.454;Dn;4.357;-328.1
2020-04-01 09:27:15.696;Dn;4.405;-326.4
2020-04-01 09:27:17.777;Dn;4.477;-348.4
2020-04-01 09:27:21.939;Dn;4.512;-375.9
2020-04-01 09:27:22.979;Dn;4.541;-386.6
2020-04-01 09:27:24.039;Dn;4.571;-373.8
2020-04-01 09:27:25.072;Dn;4.600;-371.4
2020-04-01 09:27:26.100;Dn;4.643;-361.4
2020-04-01 09:27:27.141;Dn;4.667;-371.7
2020-04-01 09:27:28.182;Dn;4.696;-370.6
2020-04-01 09:27:29.242;Dn;4.741;-399
2020-04-01 09:27:30.268;Dn;4.803;-370.5
2020-04-01 09:28:24.369;Dn;4.840;-356
2020-04-01 09:28:35.812;Dn;4.863;-444.2
2020-04-01 09:28:36.863;Dn;4.865;-461.2
2020-04-01 09:28:39.975;Dn;4.927;-397.5
2020-04-01 09:28:41.015;Dn;4.956;-402.2
2020-04-01 09:28:42.065;Dn;4.993;-436.4
2020-04-01 09:28:43.097;Dn;5.025;-410.4
2020-04-01 09:28:44.137;Dn;5.071;-390.3
2020-04-01 09:28:45.177;Dn;5.105;-415.9
2020-04-01 09:28:46.218;Dn;5.140;-436.4
2020-04-01 09:28:47.265;Dn;5.177;-440.1
2020-04-01 09:28:48.299;Dn;5.204;-444.9
2020-04-01 09:28:49.339;Dn;5.233;-441.1
2020-04-01 09:28:50.380;Dn;5.260;-452.7
2020-04-01 09:28:52.466;Dn;5.305;-474.5
2020-04-01 09:28:53.501;Dn;5.345;-482.3
2020-04-01 09:28:54.542;Dn;5.383;-463.5
2020-04-01 09:28:55.583;Dn;5.415;-450.2
2020-04-01 09:28:56.623;Dn;5.444;-468.2
2020-04-01 09:28:57.670;Dn;5.476;-482.2
2020-04-01 09:28:58.704;Dn;5.503;-499.7
2020-04-01 09:28:59.744;Dn;5.530;-525.8
2020-04-01 09:29:00.784;Dn;5.564;-472.7
2020-04-01 09:29:01.826;Dn;5.599;-450.8
2020-04-01 09:29:02.867;Dn;5.642;-413.7
2020-04-01 09:29:03.906;Dn;5.666;-447.6
2020-04-01 09:29:04.947;Dn;5.722;-439.5
2020-04-01 09:29:05.987;Dn;5.772;-470.8
2020-04-01 09:29:07.027;Dn;5.828;-463.7
2020-04-01 09:29:09.109;Dn;5.892;-485
2020-04-01 09:29:10.149;Dn;5.959;-477.3
2020-04-01 09:29:11.189;Dn;6.002;-431.9
2020-04-01 09:30:40.680;Dn;6.123;-433.5
2020-04-01 09:30:41.716;Dn;6.136;-412.3
2020-04-01 09:30:43.797;Dn;6.150;-447.9
2020-04-01 09:30:44.858;Dn;6.163;-483
2020-04-01 09:30:45.879;Dn;6.214;-477.9
2020-04-01 09:30:46.919;Dn;6.251;-469.2
2020-04-01 09:30:49.001;Dn;6.286;-484.6
2020-04-01 09:30:50.061;Dn;6.318;-486.5
2020-04-01 09:30:51.106;Dn;6.408;-436
2020-04-01 09:30:52.123;Dn;6.467;-428.3
2020-04-01 09:30:53.164;Dn;6.547;-446.3
2020-04-01 09:30:54.205;Dn;6.592;-439.4
2020-04-01 09:30:55.265;Dn;6.656;-435.1
2020-04-01 09:30:56.313;Dn;6.712;-443.5
2020-04-01 09:30:57.327;Dn;6.769;-459.2
2020-04-01 09:30:58.368;Dn;6.825;-457.6
2020-04-01 09:30:59.408;Dn;6.878;-460.3
2020-04-01 09:31:00.466;Dn;6.886;-462.7
2020-04-01 09:31:01.509;Dn;6.913;-465.6
2020-04-01 09:31:02.530;Dn;6.947;-463.4
