DateTime;UpDn;Depth;REMax
2020-04-01 12:55:34.590;Dn;0.091;-201.5
2020-04-01 12:55:34.590;Dn;0.091;-201.5
2020-04-01 12:55:35.610;Dn;0.208;-75
2020-04-01 12:55:36.650;Dn;0.285;20.5
2020-04-01 12:55:37.691;Dn;0.368;24.2
2020-04-01 12:55:38.733;Dn;0.443;24.7
2020-04-01 12:55:39.797;Dn;0.507;195.4
2020-04-01 12:55:40.818;Dn;0.568;201.2
2020-04-01 12:55:41.857;Dn;0.613;36
2020-04-01 12:55:42.899;Dn;0.661;96
2020-04-01 12:55:43.941;Dn;0.736;17.3
2020-04-01 12:55:45.000;Dn;0.816;89.2
2020-04-01 12:55:46.033;Dn;0.875;130.5
2020-04-01 12:55:47.068;Dn;0.931;138.5
2020-04-01 12:55:48.110;Dn;1.003;142.3
2020-04-01 12:55:49.152;Dn;1.075;130.9
2020-04-01 12:55:50.199;Dn;1.166;113.8
2020-04-01 12:56:46.441;Dn;1.256;108
2020-04-01 12:56:47.483;Dn;1.306;-157.6
2020-04-01 12:56:48.525;Dn;1.343;-137.6
2020-04-01 12:56:49.566;Dn;1.383;-109.2
2020-04-01 12:56:50.620;Dn;1.447;-155.9
2020-04-01 12:56:51.649;Dn;1.495;-153.1
2020-04-01 12:56:52.688;Dn;1.554;-76.7
2020-04-01 12:56:53.730;Dn;1.612;-21.1
2020-04-01 12:56:54.791;Dn;1.671;-92.4
2020-04-01 12:56:55.812;Dn;1.740;-40.7
2020-04-01 12:56:56.854;Dn;1.786;-32.9
2020-04-01 12:56:57.895;Dn;1.850;-30.6
2020-04-01 12:56:58.937;Dn;1.922;-31.1
2020-04-01 12:56:59.998;Dn;1.983;-48.7
2020-04-01 12:57:01.020;Dn;2.058;-22.7
2020-04-01 12:57:02.061;Dn;2.109;-56.4
2020-04-01 12:57:03.103;Dn;2.146;-66
2020-04-01 12:57:04.144;Dn;2.191;-25
2020-04-01 12:57:05.202;Dn;2.271;-52
2020-04-01 12:57:06.242;Dn;2.317;-66.3
2020-04-01 12:57:07.269;Dn;2.346;-62.8
2020-04-01 12:57:53.104;Dn;2.439;-28.7
2020-04-01 12:57:56.238;Dn;2.470;-283.5
2020-04-01 12:57:57.269;Dn;2.475;-384.5
2020-04-01 12:57:58.312;Dn;2.531;-365.1
2020-04-01 12:57:59.353;Dn;2.603;-392.8
2020-04-01 12:58:00.408;Dn;2.705;-275.6
2020-04-01 12:58:01.448;Dn;2.790;-263.7
2020-04-01 12:58:02.478;Dn;2.854;-198.2
2020-04-01 12:58:03.518;Dn;2.942;-91.8
2020-04-01 12:58:04.562;Dn;3.006;-127.1
2020-04-01 12:58:05.605;Dn;3.078;-181.4
2020-04-01 12:58:06.645;Dn;3.150;-122.9
2020-04-01 12:58:07.684;Dn;3.241;-98.9
2020-04-01 12:58:08.726;Dn;3.324;-88.6
2020-04-01 12:58:09.789;Dn;3.393;-103.2
2020-04-01 12:58:10.812;Dn;3.476;-83.2
2020-04-01 12:58:11.851;Dn;3.548;-31
2020-04-01 12:58:12.893;Dn;3.614;-77.6
2020-04-01 12:58:48.314;Dn;3.677;-113.2
2020-04-01 12:58:49.356;Dn;3.730;-236.3
2020-04-01 12:58:50.409;Dn;3.848;-236.7
2020-04-01 12:58:51.451;Dn;3.933;-248.4
2020-04-01 12:58:52.481;Dn;3.992;-267.2
2020-04-01 12:58:53.523;Dn;4.061;-272.5
2020-04-01 12:58:54.564;Dn;4.128;-260.2
2020-04-01 12:58:55.609;Dn;4.216;-252.7
2020-04-01 12:58:56.649;Dn;4.285;-252.3
2020-04-01 12:58:57.690;Dn;4.355;-254.2
2020-04-01 12:58:58.732;Dn;4.427;-254.4
2020-04-01 12:58:59.794;Dn;4.496;-257.4
2020-04-01 12:59:00.840;Dn;4.576;-255.9
2020-04-01 12:59:01.858;Dn;4.643;-259
2020-04-01 12:59:02.900;Dn;4.712;-276.7
2020-04-01 12:59:03.942;Dn;4.779;-281.2
2020-04-01 12:59:43.526;Dn;4.860;-260.6
2020-04-01 12:59:44.569;Dn;4.868;-286.8
2020-04-01 12:59:45.614;Dn;4.892;-254.9
2020-04-01 12:59:46.650;Dn;4.959;-308.7
2020-04-01 12:59:48.732;Dn;5.047;-263.2
2020-04-01 12:59:52.897;Dn;5.087;-298.5
2020-04-01 12:59:53.938;Dn;5.105;-324.7
2020-04-01 12:59:54.998;Dn;5.148;-314.5
2020-04-01 12:59:56.021;Dn;5.204;-308.3
2020-04-01 13:00:01.243;Dn;5.257;-321.2
2020-04-01 13:00:02.267;Dn;5.271;-336.8
2020-04-01 13:00:03.309;Dn;5.332;-324.2
2020-04-01 13:00:04.350;Dn;5.383;-319.6
2020-04-01 13:00:05.410;Dn;5.433;-357.6
2020-04-01 13:00:06.444;Dn;5.487;-366.4
2020-04-01 13:00:07.474;Dn;5.521;-356.8
2020-04-01 13:00:08.515;Dn;5.559;-368.1
2020-04-01 13:00:09.558;Dn;5.591;-373.7
2020-04-01 13:00:10.615;Dn;5.626;-379.4
2020-04-01 13:00:11.639;Dn;5.658;-399.8
2020-04-01 13:00:12.680;Dn;5.690;-393
2020-04-01 13:00:13.722;Dn;5.724;-371.5
2020-04-01 13:00:14.763;Dn;5.764;-372.4
2020-04-01 13:00:15.814;Dn;5.810;-342.4
2020-04-01 13:00:16.849;Dn;5.847;-346.1
2020-04-01 13:00:17.887;Dn;5.879;-384.2
2020-04-01 13:00:18.929;Dn;5.914;-400
2020-04-01 13:00:19.970;Dn;5.948;-394.3
2020-04-01 13:00:56.431;Dn;6.019;-413.5
