DateTime;UpDn;Depth;SPMax
2020-04-01 14:18:56.403;Dn;0.003;617
2020-04-01 14:18:56.403;Dn;0.003;617
2020-04-01 14:18:56.602;Dn;0.005;616
2020-04-01 14:18:56.803;Dn;0.013;613
2020-04-01 14:18:57.003;Dn;0.019;611
2020-04-01 14:18:57.203;Dn;0.027;608
2020-04-01 14:18:57.403;Dn;0.035;605
2020-04-01 14:18:57.603;Dn;0.040;603
2020-04-01 14:18:57.802;Dn;0.045;601
2020-04-01 14:18:58.003;Dn;0.053;598
2020-04-01 14:18:58.203;Dn;0.059;596
2020-04-01 14:18:58.403;Dn;0.067;593
2020-04-01 14:18:58.603;Dn;0.072;591
2020-04-01 14:18:58.803;Dn;0.080;588
2020-04-01 14:18:59.003;Dn;0.085;586
2020-04-01 14:18:59.201;Dn;0.093;583
2020-04-01 14:18:59.403;Dn;0.099;581
2020-04-01 14:18:59.603;Dn;0.104;579
2020-04-01 14:18:59.802;Dn;0.112;576
2020-04-01 14:19:00.003;Dn;0.117;574
2020-04-01 14:19:00.203;Dn;0.125;571
2020-04-01 14:19:00.402;Dn;0.131;569
2020-04-01 14:19:00.603;Dn;0.136;567
2020-04-01 14:19:00.803;Dn;0.141;565
2020-04-01 14:19:01.003;Dn;0.147;563
2020-04-01 14:19:01.204;Dn;0.155;560
2020-04-01 14:19:01.403;Dn;0.160;558
2020-04-01 14:19:01.603;Dn;0.168;555
2020-04-01 14:19:01.803;Dn;0.173;553
2020-04-01 14:19:02.003;Dn;0.181;550
2020-04-01 14:19:02.202;Dn;0.189;547
2020-04-01 14:19:02.403;Dn;0.195;545
2020-04-01 14:19:02.603;Dn;0.203;542
2020-04-01 14:19:02.803;Dn;0.211;539
2020-04-01 14:19:03.002;Dn;0.219;536
2020-04-01 14:19:03.203;Dn;0.227;533
2020-04-01 14:19:03.403;Dn;0.235;530
2020-04-01 14:19:03.603;Dn;0.240;528
2020-04-01 14:19:03.803;Dn;0.248;525
2020-04-01 14:19:04.002;Dn;0.256;522
2020-04-01 14:19:04.202;Dn;0.264;519
2020-04-01 14:19:04.409;Dn;0.272;516
2020-04-01 14:19:04.602;Dn;0.280;513
2020-04-01 14:19:04.802;Dn;0.288;510
2020-04-01 14:19:05.004;Dn;0.293;508
2020-04-01 14:19:05.202;Dn;0.301;505
2020-04-01 14:19:05.402;Dn;0.309;502
2020-04-01 14:19:05.603;Dn;0.317;499
2020-04-01 14:19:05.803;Dn;0.323;497
