DateTime;UpDn;Depth;SPMax
2020-09-17 15:24:30.432;Dn;0.008;652
2020-09-17 15:24:30.432;Dn;0.008;652
2020-09-17 15:24:30.633;Dn;0.019;648
2020-09-17 15:24:30.832;Dn;0.029;644
2020-09-17 15:24:31.033;Dn;0.040;640
2020-09-17 15:24:31.233;Dn;0.048;637
2020-09-17 15:24:31.432;Dn;0.059;633
2020-09-17 15:24:31.609;Dn;0.069;629
2020-09-17 15:24:31.833;Dn;0.077;626
2020-09-17 15:24:32.032;Dn;0.083;624
2020-09-17 15:24:32.232;Dn;0.091;621
2020-09-17 15:24:32.433;Dn;0.096;619
2020-09-17 15:24:32.627;Dn;0.101;617
2020-09-17 15:24:32.832;Dn;0.109;614
2020-09-17 15:24:33.033;Dn;0.115;612
2020-09-17 15:24:33.233;Dn;0.120;610
2020-09-17 15:24:33.432;Dn;0.128;607
2020-09-17 15:24:33.633;Dn;0.136;604
2020-09-17 15:24:33.833;Dn;0.144;601
2020-09-17 15:24:34.033;Dn;0.149;599
2020-09-17 15:24:34.233;Dn;0.160;595
2020-09-17 15:24:34.433;Dn;0.165;593
2020-09-17 15:24:34.632;Dn;0.173;590
2020-09-17 15:24:34.833;Dn;0.179;588
2020-09-17 15:24:35.033;Dn;0.184;586
2020-09-17 15:24:35.233;Dn;0.189;584
2020-09-17 15:24:35.433;Dn;0.197;581
2020-09-17 15:24:35.633;Dn;0.203;579
2020-09-17 15:24:35.832;Dn;0.208;577
2020-09-17 15:24:36.033;Dn;0.221;572
2020-09-17 15:24:36.233;Dn;0.237;566
2020-09-17 15:24:36.433;Dn;0.248;562
2020-09-17 15:24:36.633;Dn;0.256;559
2020-09-17 15:24:36.822;Dn;0.267;555
2020-09-17 15:24:37.034;Dn;0.275;552
2020-09-17 15:24:37.233;Dn;0.285;548
2020-09-17 15:24:37.434;Dn;0.293;545
2020-09-17 15:24:37.634;Dn;0.299;543
2020-09-17 15:24:37.843;Dn;0.304;541
2020-09-17 15:24:38.035;Dn;0.315;537
2020-09-17 15:24:38.235;Dn;0.323;534
2020-09-17 15:24:38.435;Dn;0.328;532
2020-09-17 15:24:38.636;Dn;0.336;529
2020-09-17 15:24:38.836;Dn;0.344;526
2020-09-17 15:24:39.035;Dn;0.352;523
2020-09-17 15:24:39.235;Dn;0.363;519
2020-09-17 15:24:39.436;Dn;0.368;517
2020-09-17 15:24:39.635;Dn;0.379;513
2020-09-17 15:24:39.835;Dn;0.387;510
2020-09-17 15:24:40.036;Dn;0.397;506
2020-09-17 15:24:40.236;Dn;0.408;502
2020-09-17 15:24:40.435;Dn;0.421;497
2020-09-17 15:24:40.636;Dn;0.429;494
2020-09-17 15:24:40.836;Dn;0.443;489
2020-09-17 15:24:41.011;Dn;0.448;487
2020-09-17 15:24:41.235;Dn;0.459;483
2020-09-17 15:24:41.436;Dn;0.464;481
2020-09-17 15:24:41.636;Dn;0.472;478
2020-09-17 15:24:41.835;Dn;0.477;476
2020-09-17 15:24:42.023;Dn;0.485;473
2020-09-17 15:24:42.236;Dn;0.493;470
2020-09-17 15:24:42.436;Dn;0.499;468
2020-09-17 15:24:42.636;Dn;0.507;465
2020-09-17 15:24:42.836;Dn;0.515;462
2020-09-17 15:24:43.036;Dn;0.520;460
2020-09-17 15:24:43.237;Dn;0.525;458
2020-09-17 15:24:43.837;Dn;0.531;457
2020-09-17 15:24:44.036;Dn;0.533;455
2020-09-17 15:24:44.236;Dn;0.539;453
2020-09-17 15:24:44.436;Dn;0.552;448
2020-09-17 15:24:44.636;Dn;0.563;444
2020-09-17 15:24:44.836;Dn;0.573;440
2020-09-17 15:24:45.036;Dn;0.587;435
2020-09-17 15:24:45.237;Dn;0.600;430
