DateTime;UpDn;Depth;REMax
2020-04-01 14:18:57.094;Dn;0.019;68.1
2020-04-01 14:18:57.094;Dn;0.019;68.1
2020-04-01 14:18:58.136;Dn;0.053;98.5
2020-04-01 14:18:59.201;Dn;0.085;102.5
2020-04-01 14:19:00.225;Dn;0.125;123.5
2020-04-01 14:19:01.264;Dn;0.155;156.1
2020-04-01 14:19:02.305;Dn;0.189;180.4
2020-04-01 14:19:03.347;Dn;0.227;189.4
2020-04-01 14:19:04.409;Dn;0.264;194.4
2020-04-01 14:19:05.432;Dn;0.309;180.3
2020-04-01 14:19:06.472;Dn;0.349;180.3
2020-04-01 14:19:07.514;Dn;0.384;144.1
2020-04-01 14:19:08.555;Dn;0.419;160.5
2020-04-01 14:19:09.615;Dn;0.464;129.3
2020-04-01 14:19:10.644;Dn;0.501;124
2020-04-01 14:19:11.679;Dn;0.539;128.1
2020-04-01 14:19:12.722;Dn;0.573;122.5
2020-04-01 14:19:13.763;Dn;0.613;141
2020-04-01 14:19:14.816;Dn;0.656;123.8
2020-04-01 14:19:15.847;Dn;0.694;122.2
2020-04-01 14:19:16.888;Dn;0.728;125.2
2020-04-01 14:19:17.930;Dn;0.755;114.6
2020-04-01 14:19:18.972;Dn;0.811;134.2
2020-04-01 14:19:20.017;Dn;0.830;137.2
2020-04-01 14:19:21.055;Dn;0.851;165.9
2020-04-01 14:19:22.097;Dn;0.875;162.3
2020-04-01 14:19:23.139;Dn;0.896;157.5
2020-04-01 14:19:24.181;Dn;0.918;115.9
2020-04-01 14:19:25.223;Dn;0.942;106.9
2020-04-01 14:19:26.264;Dn;0.960;163.7
2020-04-01 14:19:27.306;Dn;0.979;162
2020-04-01 14:19:28.347;Dn;0.998;156.5
2020-04-01 14:19:29.409;Dn;1.014;153.8
2020-04-01 14:19:30.431;Dn;1.040;121.4
2020-04-01 14:19:31.472;Dn;1.064;151.1
2020-04-01 14:19:32.513;Dn;1.083;113.8
2020-04-01 14:19:35.639;Dn;1.115;184.3
2020-04-01 14:19:36.681;Dn;1.134;184.7
2020-04-01 14:19:37.723;Dn;1.152;144.8
2020-04-01 14:19:38.764;Dn;1.166;142.4
2020-04-01 14:21:06.267;Dn;1.208;131.7
2020-04-01 14:21:10.432;Dn;1.220;-17.9
2020-04-01 14:21:18.765;Dn;1.274;-15.2
2020-04-01 14:21:19.820;Dn;1.332;-65.6
2020-04-01 14:21:20.852;Dn;1.370;-67.5
2020-04-01 14:21:21.888;Dn;1.415;30.6
2020-04-01 14:21:22.930;Dn;1.468;26.3
2020-04-01 14:21:23.972;Dn;1.503;57.7
2020-04-01 14:21:25.021;Dn;1.562;19
2020-04-01 14:21:26.053;Dn;1.594;0.9
2020-04-01 14:21:27.096;Dn;1.660;-1.6
2020-04-01 14:21:28.139;Dn;1.767;68.4
2020-04-01 14:21:29.181;Dn;1.826;92.7
2020-04-01 14:21:30.224;Dn;1.885;71.5
2020-04-01 14:21:31.263;Dn;1.941;82.1
2020-04-01 14:21:32.306;Dn;2.002;96.4
2020-04-01 14:21:33.348;Dn;2.053;87.5
2020-04-01 14:21:34.412;Dn;2.103;111.2
2020-04-01 14:21:35.437;Dn;2.162;130.2
2020-04-01 14:21:36.475;Dn;2.215;105.9
2020-04-01 14:21:37.516;Dn;2.266;110
2020-04-01 14:21:38.557;Dn;2.314;-1.1
2020-04-01 14:22:15.019;Dn;2.394;78.5
2020-04-01 14:22:16.057;Dn;2.395;65.1
2020-04-01 14:22:17.099;Dn;2.443;48.1
2020-04-01 14:22:18.140;Dn;2.483;66.9
2020-04-01 14:22:19.185;Dn;2.529;129.6
2020-04-01 14:22:20.228;Dn;2.593;158.8
2020-04-01 14:22:21.267;Dn;2.651;196.5
2020-04-01 14:22:22.309;Dn;2.707;218.3
2020-04-01 14:22:23.352;Dn;2.761;227.7
2020-04-01 14:22:24.413;Dn;2.814;241
2020-04-01 14:22:25.439;Dn;2.883;231.5
2020-04-01 14:22:26.477;Dn;2.937;232.7
2020-04-01 14:22:27.519;Dn;2.990;241.6
2020-04-01 14:22:28.560;Dn;3.046;250.7
2020-04-01 14:22:29.620;Dn;3.110;242.9
2020-04-01 14:22:30.643;Dn;3.166;225.8
2020-04-01 14:22:31.685;Dn;3.222;220
