DateTime;UpDn;Depth;REMax
2020-09-17 13:25:28.619;Dn;0.013;434.6
2020-09-17 13:25:28.619;Dn;0.013;434.6
2020-09-17 13:25:29.640;Dn;0.040;423.3
2020-09-17 13:25:30.706;Dn;0.067;393.9
2020-09-17 13:25:31.747;Dn;0.091;265
2020-09-17 13:25:32.808;Dn;0.115;234.5
2020-09-17 13:25:33.819;Dn;0.144;276.1
2020-09-17 13:25:34.873;Dn;0.213;353.1
2020-09-17 13:25:35.914;Dn;0.237;358.7
2020-09-17 13:25:36.955;Dn;0.259;361.5
2020-09-17 13:25:38.008;Dn;0.280;382
2020-09-17 13:25:39.019;Dn;0.344;396.8
2020-09-17 13:25:40.080;Dn;0.405;418.8
2020-09-17 13:25:41.121;Dn;0.461;372.4
2020-09-17 13:25:42.162;Dn;0.517;342.2
2020-09-17 13:25:43.208;Dn;0.576;366.8
2020-09-17 13:25:44.222;Dn;0.643;352.7
2020-09-17 13:25:45.286;Dn;0.694;331.2
2020-09-17 13:25:46.327;Dn;0.752;308.7
2020-09-17 13:25:47.369;Dn;0.808;312.7
2020-09-17 13:25:48.410;Dn;0.864;373.3
2020-09-17 13:25:49.429;Dn;0.931;362.6
2020-09-17 13:25:50.493;Dn;0.984;313.5
2020-09-17 13:25:51.535;Dn;1.040;224.2
2020-09-17 13:25:52.576;Dn;1.096;187.7
2020-09-17 13:26:43.612;Dn;1.158;269.7
2020-09-17 13:26:44.624;Dn;1.191;202.5
2020-09-17 13:26:45.683;Dn;1.220;181.9
2020-09-17 13:26:46.724;Dn;1.290;163.8
2020-09-17 13:26:47.766;Dn;1.348;156.3
2020-09-17 13:26:48.812;Dn;1.412;135.7
2020-09-17 13:27:09.624;Dn;1.476;139.6
2020-09-17 13:27:10.691;Dn;1.487;19.3
2020-09-17 13:27:11.714;Dn;1.551;30.4
2020-09-17 13:27:12.758;Dn;1.610;-10.7
2020-09-17 13:27:13.813;Dn;1.668;-53
2020-09-17 13:27:14.825;Dn;1.735;35
2020-09-17 13:27:15.882;Dn;1.788;77.5
2020-09-17 13:27:16.922;Dn;1.842;48.6
2020-09-17 13:27:17.966;Dn;1.901;-13.3
2020-09-17 13:27:19.013;Dn;1.965;-55.9
2020-09-17 13:27:20.024;Dn;2.047;-88.8
2020-09-17 13:27:21.094;Dn;2.106;-127.2
2020-09-17 13:27:22.134;Dn;2.165;-127.1
2020-09-17 13:27:23.175;Dn;2.226;-142.3
2020-09-17 13:27:24.214;Dn;2.282;-147.7
2020-09-17 13:27:25.258;Dn;2.351;-158.8
2020-09-17 13:27:26.300;Dn;2.405;-172.8
2020-09-17 13:28:03.791;Dn;2.454;-154.9
2020-09-17 13:28:04.828;Dn;2.465;-157
2020-09-17 13:28:05.875;Dn;2.475;-155.6
2020-09-17 13:28:06.915;Dn;2.518;-252.2
2020-09-17 13:28:07.956;Dn;2.561;-290.3
2020-09-17 13:28:09.016;Dn;2.609;-284.6
2020-09-17 13:28:10.073;Dn;2.670;-281.8
2020-09-17 13:28:11.083;Dn;2.721;-295.2
2020-09-17 13:28:12.121;Dn;2.771;-317.8
2020-09-17 13:28:13.162;Dn;2.814;-317.1
2020-09-17 13:28:14.215;Dn;2.846;-293.1
2020-09-17 13:28:15.252;Dn;2.897;-306.8
2020-09-17 13:28:16.287;Dn;2.953;-316.1
2020-09-17 13:28:17.328;Dn;3.009;-283.6
2020-09-17 13:28:18.369;Dn;3.065;-289.8
2020-09-17 13:28:19.415;Dn;3.116;-301.3
2020-09-17 13:28:20.476;Dn;3.182;-283.3
2020-09-17 13:28:21.498;Dn;3.233;-300.9
2020-09-17 13:28:22.535;Dn;3.284;-310.3
