DateTime;UpDn;Depth;SPMax
2020-09-17 13:25:28.430;Dn;0.005;658
2020-09-17 13:25:28.430;Dn;0.005;658
2020-09-17 13:25:28.619;Dn;0.013;655
2020-09-17 13:25:28.832;Dn;0.016;654
2020-09-17 13:25:29.031;Dn;0.021;652
2020-09-17 13:25:29.231;Dn;0.027;650
2020-09-17 13:25:29.431;Dn;0.035;647
2020-09-17 13:25:29.639;Dn;0.040;645
2020-09-17 13:25:29.831;Dn;0.045;643
2020-09-17 13:25:30.031;Dn;0.051;641
2020-09-17 13:25:30.232;Dn;0.056;639
2020-09-17 13:25:30.432;Dn;0.061;637
2020-09-17 13:25:30.631;Dn;0.067;635
2020-09-17 13:25:30.832;Dn;0.069;634
2020-09-17 13:25:31.032;Dn;0.075;632
2020-09-17 13:25:31.231;Dn;0.083;629
2020-09-17 13:25:31.432;Dn;0.085;628
2020-09-17 13:25:31.632;Dn;0.091;626
2020-09-17 13:25:31.831;Dn;0.096;624
2020-09-17 13:25:32.032;Dn;0.101;622
2020-09-17 13:25:32.232;Dn;0.104;621
2020-09-17 13:25:32.432;Dn;0.109;619
2020-09-17 13:25:32.631;Dn;0.115;617
2020-09-17 13:25:32.808;Dn;0.117;616
2020-09-17 13:25:33.032;Dn;0.123;614
2020-09-17 13:25:33.231;Dn;0.128;612
2020-09-17 13:25:33.432;Dn;0.133;610
2020-09-17 13:25:33.632;Dn;0.139;608
2020-09-17 13:25:33.819;Dn;0.144;606
2020-09-17 13:25:34.032;Dn;0.149;604
2020-09-17 13:25:34.232;Dn;0.168;597
2020-09-17 13:25:34.432;Dn;0.203;584
2020-09-17 13:25:34.632;Dn;0.211;581
2020-09-17 13:25:34.832;Dn;0.213;580
2020-09-17 13:25:35.031;Dn;0.219;578
2020-09-17 13:25:35.232;Dn;0.224;576
2020-09-17 13:25:35.432;Dn;0.229;574
2020-09-17 13:25:35.631;Dn;0.235;572
2020-09-17 13:25:35.831;Dn;0.237;571
2020-09-17 13:25:36.032;Dn;0.243;569
2020-09-17 13:25:36.231;Dn;0.248;567
