DateTime;UpDn;Depth;REMax
2020-04-01 16:51:39.252;Dn;0.045;174.8
2020-04-01 16:51:39.252;Dn;0.045;174.8
2020-04-01 16:51:40.307;Dn;0.085;156.7
2020-04-01 16:51:41.346;Dn;0.139;163
2020-04-01 16:51:42.387;Dn;0.205;188.7
2020-04-01 16:51:43.439;Dn;0.272;251.2
2020-04-01 16:51:44.451;Dn;0.336;283.1
2020-04-01 16:51:45.511;Dn;0.384;276.4
2020-04-01 16:51:46.552;Dn;0.461;248.2
2020-04-01 16:51:47.593;Dn;0.523;255.3
2020-04-01 16:51:48.639;Dn;0.605;248.8
2020-04-01 16:51:49.651;Dn;0.672;255.6
2020-04-01 16:51:50.716;Dn;0.726;253.3
2020-04-01 16:51:51.756;Dn;0.782;240
2020-04-01 16:51:52.798;Dn;0.835;246.7
2020-04-01 16:51:53.840;Dn;0.888;255.6
2020-04-01 16:51:54.857;Dn;0.947;233.9
2020-04-01 16:51:55.921;Dn;0.998;241.9
2020-04-01 16:51:56.961;Dn;1.040;249
2020-04-01 16:52:51.066;Dn;1.152;317.6
2020-04-01 16:52:53.172;Dn;1.172;312.3
2020-04-01 16:52:55.252;Dn;1.199;297.1
2020-04-01 16:52:57.334;Dn;1.207;299
2020-04-01 16:52:58.375;Dn;1.220;289.3
2020-04-01 16:52:59.416;Dn;1.226;299.1
2020-04-01 16:53:02.538;Dn;1.276;297.7
2020-04-01 16:53:03.579;Dn;1.322;285.2
2020-04-01 16:53:04.620;Dn;1.367;298.1
2020-04-01 16:53:05.655;Dn;1.396;303.9
2020-04-01 16:53:06.701;Dn;1.434;300.7
2020-04-01 16:53:07.741;Dn;1.476;293.1
2020-04-01 16:53:08.783;Dn;1.519;275.3
2020-04-01 16:53:09.842;Dn;1.543;279.1
2020-04-01 16:53:10.854;Dn;1.570;268.8
2020-04-01 16:53:11.907;Dn;1.588;259.1
2020-04-01 16:53:15.042;Dn;1.626;264.3
2020-04-01 16:53:16.054;Dn;1.692;221.7
2020-04-01 16:53:17.111;Dn;1.735;203.8
2020-04-01 16:53:18.151;Dn;1.794;197.5
2020-04-01 16:53:19.193;Dn;1.850;189.8
2020-04-01 16:53:20.243;Dn;1.885;177.7
2020-04-01 16:53:21.254;Dn;1.919;172.2
2020-04-01 16:53:22.316;Dn;1.959;175.7
2020-04-01 16:53:23.357;Dn;1.999;175.4
2020-04-01 16:53:24.398;Dn;2.039;168.5
2020-04-01 16:53:25.443;Dn;2.079;160.8
2020-04-01 16:53:26.456;Dn;2.167;158.1
2020-04-01 16:53:27.521;Dn;2.253;159.1
2020-04-01 16:53:57.709;Dn;2.383;248.3
2020-04-01 16:53:58.750;Dn;2.417;217.8
2020-04-01 16:53:59.791;Dn;2.451;182.5
2020-04-01 16:54:00.842;Dn;2.497;178.9
2020-04-01 16:54:01.855;Dn;2.563;189.9
2020-04-01 16:54:02.915;Dn;2.617;215.1
2020-04-01 16:54:03.956;Dn;2.673;222.7
2020-04-01 16:54:04.997;Dn;2.729;204.7
2020-04-01 16:54:06.043;Dn;2.779;200.9
2020-04-01 16:54:07.055;Dn;2.841;195
2020-04-01 16:54:08.121;Dn;2.894;183
2020-04-01 16:54:09.162;Dn;2.905;146.2
2020-04-01 16:54:11.242;Dn;3.030;137.1
2020-04-01 16:54:13.324;Dn;3.097;121.7
2020-04-01 16:54:14.365;Dn;3.134;90.8
2020-04-01 16:54:15.406;Dn;3.180;63
2020-04-01 16:54:16.447;Dn;3.225;48.3
2020-04-01 16:54:17.466;Dn;3.276;36.1
2020-04-01 16:54:18.530;Dn;3.316;41.3
2020-04-01 16:54:19.571;Dn;3.358;38.1
2020-04-01 16:54:20.612;Dn;3.401;35.3
2020-04-01 16:54:21.652;Dn;3.454;32.3
