DateTime;UpDn;Depth;REMax
2020-09-17 14:01:10.567;Dn;2.750;-337
2020-09-17 14:01:11.609;Dn;2.787;-328.9
2020-09-17 14:01:12.647;Dn;2.822;-331.6
2020-09-17 14:01:13.691;Dn;2.873;-322.1
2020-09-17 14:01:14.731;Dn;2.915;-300.5
2020-09-17 14:01:15.772;Dn;2.961;-266.5
2020-09-17 14:01:16.815;Dn;3.006;-270.6
2020-09-17 14:01:17.853;Dn;3.062;-285.7
2020-09-17 14:03:04.047;Dn;3.113;-288.2
2020-09-17 14:03:05.102;Dn;3.188;-373.4
2020-09-17 14:03:06.126;Dn;3.278;-346.6
2020-09-17 14:03:07.168;Dn;3.377;-374.9
2020-09-17 14:03:08.210;Dn;3.473;-379
2020-09-17 14:03:09.249;Dn;3.540;-390.8
2020-09-17 14:03:43.607;Dn;3.688;-382.3
2020-09-17 14:03:44.647;Dn;3.690;-452.1
2020-09-17 14:03:46.728;Dn;3.701;-463.7
2020-09-17 14:03:47.770;Dn;3.749;-457.8
2020-09-17 14:03:48.811;Dn;3.808;-457.6
2020-09-17 14:03:49.849;Dn;3.864;-447.9
2020-09-17 14:03:50.893;Dn;3.917;-430
2020-09-17 14:03:51.934;Dn;3.962;-410.8
2020-09-17 14:03:52.974;Dn;4.000;-408.2
2020-09-17 14:03:54.016;Dn;4.045;-409.3
2020-09-17 14:03:55.054;Dn;4.088;-415.3
2020-09-17 14:03:56.101;Dn;4.141;-411.2
2020-09-17 14:03:57.137;Dn;4.189;-405.7
2020-09-17 14:03:58.178;Dn;4.232;-399.2
2020-09-17 14:03:59.219;Dn;4.274;-405.4
2020-09-17 14:04:00.258;Dn;4.312;-406.3
2020-09-17 14:04:01.302;Dn;4.357;-410.6
2020-09-17 14:04:02.342;Dn;4.400;-405
2020-09-17 14:04:03.383;Dn;4.445;-393.3
2020-09-17 14:04:04.424;Dn;4.491;-374.1
2020-09-17 14:04:05.460;Dn;4.541;-377.5
2020-09-17 14:04:06.509;Dn;4.576;-378.3
2020-09-17 14:04:07.546;Dn;4.611;-381.5
2020-09-17 14:04:08.587;Dn;4.653;-378.4
2020-09-17 14:04:09.648;Dn;4.691;-391.5
2020-09-17 14:04:10.661;Dn;4.736;-400
2020-09-17 14:04:11.711;Dn;4.776;-400.9
2020-09-17 14:04:12.752;Dn;4.808;-399.7
2020-09-17 14:04:13.793;Dn;4.832;-401.4
2020-09-17 14:04:55.449;Dn;4.889;-400.6
2020-09-17 14:05:00.649;Dn;4.919;-444
2020-09-17 14:05:01.661;Dn;4.929;-481.9
2020-09-17 14:05:02.733;Dn;4.977;-469.7
2020-09-17 14:05:03.757;Dn;5.023;-465.8
2020-09-17 14:05:04.798;Dn;5.065;-464.3
2020-09-17 14:05:05.850;Dn;5.113;-462.8
2020-09-17 14:05:06.911;Dn;5.169;-469.7
2020-09-17 14:05:07.921;Dn;5.215;-453.6
2020-09-17 14:05:08.962;Dn;5.260;-436.5
2020-09-17 14:05:10.003;Dn;5.305;-437.2
2020-09-17 14:05:11.050;Dn;5.353;-435.9
2020-09-17 14:05:12.090;Dn;5.415;-440.8
2020-09-17 14:05:13.128;Dn;5.460;-449.2
2020-09-17 14:05:14.169;Dn;5.505;-459.8
2020-09-17 14:05:15.210;Dn;5.548;-467
2020-09-17 14:05:16.250;Dn;5.594;-466.4
2020-09-17 14:05:17.317;Dn;5.647;-472.3
2020-09-17 14:05:18.334;Dn;5.695;-466.4
2020-09-17 14:05:19.375;Dn;5.743;-464.8
2020-09-17 14:05:20.416;Dn;5.786;-453.4
2020-09-17 14:05:21.455;Dn;5.828;-451
2020-09-17 14:05:22.499;Dn;5.879;-439.2
2020-09-17 14:05:23.540;Dn;5.922;-444.4
2020-09-17 14:05:24.581;Dn;5.967;-434.7
2020-09-17 14:05:25.623;Dn;6.004;-439.8
2020-09-17 14:05:26.662;Dn;6.044;-461.4
2020-09-17 14:06:22.914;Dn;6.082;-431.5
2020-09-17 14:06:29.147;Dn;6.102;-474.1
2020-09-17 14:06:30.188;Dn;6.120;-448.6
2020-09-17 14:06:31.232;Dn;6.171;-445.8
2020-09-17 14:06:32.267;Dn;6.232;-459.7
2020-09-17 14:06:33.313;Dn;6.288;-426.7
2020-09-17 14:06:34.354;Dn;6.350;-399.3
2020-09-17 14:06:35.396;Dn;6.411;-374.4
2020-09-17 14:06:36.454;Dn;6.470;-384.6
2020-09-17 14:06:37.466;Dn;6.550;-370.8
2020-09-17 14:06:38.537;Dn;6.616;-359.5
2020-09-17 14:06:39.561;Dn;6.680;-390.3
2020-09-17 14:06:40.602;Dn;6.750;-398.2
2020-09-17 14:06:41.654;Dn;6.819;-386.4
2020-09-17 14:06:42.717;Dn;6.894;-405.7
2020-09-17 14:06:43.743;Dn;6.961;-393.9
2020-09-17 14:06:44.767;Dn;7.025;-414.6
2020-09-17 14:06:45.809;Dn;7.089;-416.4
2020-09-17 14:06:46.854;Dn;7.155;-406.9
2020-09-17 14:06:47.914;Dn;7.235;-389.9
2020-09-17 14:07:27.459;Dn;7.319;-328.6
2020-09-17 14:07:28.521;Dn;7.359;-365.3
2020-09-17 14:07:29.538;Dn;7.386;-403
2020-09-17 14:07:30.579;Dn;7.413;-425.8
2020-09-17 14:07:31.620;Dn;7.442;-438.3
2020-09-17 14:07:32.660;Dn;7.469;-453.5
2020-09-17 14:07:33.704;Dn;7.503;-439.2
2020-09-17 14:07:34.743;Dn;7.530;-411.1
2020-09-17 14:07:35.783;Dn;7.554;-396.3
2020-09-17 14:07:36.825;Dn;7.583;-385.9
2020-09-17 14:07:37.863;Dn;7.615;-376.1
2020-09-17 14:07:38.907;Dn;7.655;-370.7
2020-09-17 14:07:39.948;Dn;7.687;-364.7
2020-09-17 14:07:40.989;Dn;7.719;-362.6
2020-09-17 14:07:42.030;Dn;7.746;-359
2020-09-17 14:07:43.068;Dn;7.786;-346.8
2020-09-17 14:07:44.113;Dn;7.818;-356.8
2020-09-17 14:07:45.153;Dn;7.853;-354.5
2020-09-17 14:07:46.194;Dn;7.887;-326.4
2020-09-17 14:07:47.236;Dn;7.922;-310.1
2020-09-17 14:07:48.271;Dn;7.962;-299.8
2020-09-17 14:07:49.319;Dn;7.992;-344.2
