DateTime;UpDn;Depth;REMax
2020-09-21 14:04:02.972;Dn;0.021;192.4
2020-09-21 14:04:02.972;Dn;0.021;192.4
2020-09-21 14:04:04.014;Dn;0.061;127.5
2020-09-21 14:04:05.056;Dn;0.099;134.7
2020-09-21 14:04:06.117;Dn;0.133;136.7
2020-09-21 14:04:07.138;Dn;0.187;155.3
2020-09-21 14:04:08.180;Dn;0.232;208.2
2020-09-21 14:04:09.222;Dn;0.280;237.1
2020-09-21 14:04:10.263;Dn;0.317;231.6
2020-09-21 14:04:11.320;Dn;0.347;239.5
2020-09-21 14:04:12.349;Dn;0.400;236.3
2020-09-21 14:04:13.387;Dn;0.429;250.8
2020-09-21 14:04:14.429;Dn;0.467;223
2020-09-21 14:04:15.470;Dn;0.520;237.8
2020-09-21 14:04:16.521;Dn;0.584;245.1
2020-09-21 14:04:17.552;Dn;0.635;232.7
2020-09-21 14:04:18.594;Dn;0.683;219.1
2020-09-21 14:04:19.635;Dn;0.734;210.9
2020-09-21 14:04:20.677;Dn;0.787;221.5
2020-09-21 14:04:21.730;Dn;0.854;207.4
2020-09-21 14:04:22.762;Dn;0.904;191
2020-09-21 14:04:23.801;Dn;0.950;175
2020-09-21 14:04:24.843;Dn;0.998;186.4
2020-09-21 14:04:25.884;Dn;1.048;220.8
2020-09-21 14:04:26.935;Dn;1.112;206.3
2020-09-21 14:04:27.967;Dn;1.166;213.8
2020-09-21 14:05:12.745;Dn;1.236;190
2020-09-21 14:05:13.788;Dn;1.284;121.9
2020-09-21 14:05:21.078;Dn;1.332;162.2
2020-09-21 14:05:22.147;Dn;1.362;156.4
2020-09-21 14:05:23.160;Dn;1.412;152.1
2020-09-21 14:05:24.203;Dn;1.463;157.9
2020-09-21 14:05:25.244;Dn;1.508;157.1
2020-09-21 14:05:27.337;Dn;1.543;152.6
2020-09-21 14:05:28.369;Dn;1.562;122.5
2020-09-21 14:05:29.410;Dn;1.596;128.8
2020-09-21 14:05:30.451;Dn;1.626;132.5
2020-09-21 14:05:31.493;Dn;1.658;122.6
2020-09-21 14:05:32.542;Dn;1.674;103
2020-09-21 14:05:37.748;Dn;1.684;119.9
2020-09-21 14:05:38.781;Dn;1.719;101.4
2020-09-21 14:05:39.822;Dn;1.783;114.4
2020-09-21 14:05:40.861;Dn;1.850;95.4
2020-09-21 14:05:41.926;Dn;1.914;112
2020-09-21 14:05:42.944;Dn;1.965;87.7
2020-09-21 14:05:43.986;Dn;2.015;73
2020-09-21 14:05:45.027;Dn;2.071;25.4
2020-09-21 14:05:46.069;Dn;2.130;41.2
2020-09-21 14:05:47.128;Dn;2.197;52.5
2020-09-21 14:05:48.155;Dn;2.253;26.9
2020-09-21 14:05:49.192;Dn;2.309;-6
2020-09-21 14:05:50.232;Dn;2.365;7.1
2020-09-21 14:06:46.483;Dn;2.449;79.1
2020-09-21 14:06:47.524;Dn;2.470;12.1
2020-09-21 14:06:48.563;Dn;2.491;6.8
2020-09-21 14:06:49.606;Dn;2.526;33.7
2020-09-21 14:06:50.648;Dn;2.545;11.9
2020-09-21 14:06:51.688;Dn;2.563;7.9
2020-09-21 14:06:52.745;Dn;2.614;55.4
2020-09-21 14:06:53.774;Dn;2.667;82.9
2020-09-21 14:06:54.816;Dn;2.723;93.9
2020-09-21 14:06:55.858;Dn;2.779;88.5
2020-09-21 14:06:56.913;Dn;2.827;79.7
2020-09-21 14:06:57.954;Dn;2.881;85.5
2020-09-21 14:06:58.987;Dn;2.923;114.2
2020-09-21 14:07:00.028;Dn;2.969;111.5
2020-09-21 14:07:01.071;Dn;3.003;113.5
2020-09-21 14:07:02.125;Dn;3.043;102.4
2020-09-21 14:07:03.154;Dn;3.075;98.5
2020-09-21 14:07:04.197;Dn;3.126;104.8
2020-09-21 14:07:05.239;Dn;3.172;100.4
2020-09-21 14:07:06.279;Dn;3.225;96.3
2020-09-21 14:07:07.326;Dn;3.281;111.4
2020-09-21 14:07:08.365;Dn;3.329;104.4
2020-09-21 14:07:09.407;Dn;3.369;106.9
2020-09-21 14:07:10.450;Dn;3.406;101.4
2020-09-21 14:07:11.489;Dn;3.438;97.6
2020-09-21 14:07:12.562;Dn;3.494;111.6
2020-09-21 14:07:13.576;Dn;3.537;129
2020-09-21 14:07:14.618;Dn;3.588;124.5
2020-09-21 14:07:15.660;Dn;3.641;127.3
2020-09-21 14:07:50.045;Dn;3.712;135.5
