DateTime;UpDn;Depth;SPMax
2020-09-17 10:59:14.226;Dn;0.003;667
2020-09-17 10:59:14.226;Dn;0.003;667
2020-09-17 10:59:14.426;Dn;0.013;663
2020-09-17 10:59:14.626;Dn;0.019;661
2020-09-17 10:59:14.826;Dn;0.024;659
2020-09-17 10:59:15.026;Dn;0.029;657
2020-09-17 10:59:15.227;Dn;0.040;653
2020-09-17 10:59:15.426;Dn;0.045;651
2020-09-17 10:59:15.626;Dn;0.053;648
2020-09-17 10:59:15.827;Dn;0.061;645
2020-09-17 10:59:16.026;Dn;0.067;643
2020-09-17 10:59:16.226;Dn;0.072;641
2020-09-17 10:59:16.426;Dn;0.080;638
2020-09-17 10:59:16.626;Dn;0.088;635
2020-09-17 10:59:16.826;Dn;0.093;633
2020-09-17 10:59:17.026;Dn;0.099;631
2020-09-17 10:59:17.202;Dn;0.107;628
2020-09-17 10:59:17.426;Dn;0.115;625
2020-09-17 10:59:17.626;Dn;0.123;622
2020-09-17 10:59:17.826;Dn;0.131;619
2020-09-17 10:59:18.026;Dn;0.136;617
2020-09-17 10:59:18.213;Dn;0.141;615
2020-09-17 10:59:18.426;Dn;0.149;612
2020-09-17 10:59:18.626;Dn;0.157;609
2020-09-17 10:59:18.826;Dn;0.163;607
2020-09-17 10:59:19.026;Dn;0.171;604
2020-09-17 10:59:19.226;Dn;0.179;601
2020-09-17 10:59:19.426;Dn;0.184;599
2020-09-17 10:59:19.626;Dn;0.192;596
2020-09-17 10:59:19.827;Dn;0.200;593
2020-09-17 10:59:20.026;Dn;0.205;591
2020-09-17 10:59:20.226;Dn;0.219;586
2020-09-17 10:59:20.426;Dn;0.229;582
2020-09-17 10:59:20.628;Dn;0.245;576
2020-09-17 10:59:20.825;Dn;0.259;571
2020-09-17 10:59:21.026;Dn;0.267;568
2020-09-17 10:59:21.226;Dn;0.275;565
2020-09-17 10:59:21.425;Dn;0.288;560
2020-09-17 10:59:21.626;Dn;0.301;555
2020-09-17 10:59:21.826;Dn;0.312;551
2020-09-17 10:59:22.026;Dn;0.325;546
2020-09-17 10:59:22.226;Dn;0.339;541
2020-09-17 10:59:22.402;Dn;0.349;537
2020-09-17 10:59:22.625;Dn;0.363;532
2020-09-17 10:59:22.827;Dn;0.379;526
2020-09-17 10:59:23.026;Dn;0.389;522
2020-09-17 10:59:23.226;Dn;0.403;517
2020-09-17 10:59:23.420;Dn;0.416;512
2020-09-17 10:59:23.627;Dn;0.432;506
2020-09-17 10:59:23.826;Dn;0.443;502
2020-09-17 10:59:24.025;Dn;0.453;498
2020-09-17 10:59:24.227;Dn;0.469;492
2020-09-17 10:59:24.426;Dn;0.483;487
2020-09-17 10:59:24.625;Dn;0.493;483
2020-09-17 10:59:24.827;Dn;0.509;477
2020-09-17 10:59:25.026;Dn;0.520;473
2020-09-17 10:59:25.226;Dn;0.531;469
2020-09-17 10:59:25.427;Dn;0.544;464
2020-09-17 10:59:25.626;Dn;0.557;459
2020-09-17 10:59:25.826;Dn;0.565;456
2020-09-17 10:59:26.027;Dn;0.579;451
2020-09-17 10:59:26.226;Dn;0.592;446
2020-09-17 10:59:26.426;Dn;0.605;441
2020-09-17 10:59:26.626;Dn;0.616;437
2020-09-17 10:59:26.826;Dn;0.627;433
2020-09-17 10:59:27.026;Dn;0.637;429
2020-09-17 10:59:27.226;Dn;0.651;424
2020-09-17 10:59:27.426;Dn;0.659;421
2020-09-17 10:59:27.607;Dn;0.670;417
2020-09-17 10:59:27.826;Dn;0.678;414
