DateTime;UpDn;Depth;SPMax
2020-04-01 13:41:36.500;Dn;0.008;627
2020-04-01 13:41:36.500;Dn;0.008;627
2020-04-01 13:41:36.703;Dn;0.035;617
2020-04-01 13:41:38.500;Dn;0.064;607
2020-04-01 13:41:38.700;Dn;0.072;603
2020-04-01 13:41:38.901;Dn;0.083;599
2020-04-01 13:41:39.100;Dn;0.091;596
2020-04-01 13:41:39.300;Dn;0.101;592
2020-04-01 13:41:39.501;Dn;0.109;589
2020-04-01 13:41:39.701;Dn;0.117;586
2020-04-01 13:41:39.900;Dn;0.125;583
2020-04-01 13:41:40.101;Dn;0.136;579
2020-04-01 13:41:40.301;Dn;0.144;576
2020-04-01 13:41:40.500;Dn;0.152;573
2020-04-01 13:41:40.701;Dn;0.160;570
2020-04-01 13:41:40.901;Dn;0.168;567
2020-04-01 13:41:41.101;Dn;0.176;564
2020-04-01 13:41:41.301;Dn;0.184;561
2020-04-01 13:41:41.509;Dn;0.192;558
2020-04-01 13:41:41.700;Dn;0.197;556
2020-04-01 13:41:41.900;Dn;0.203;554
2020-04-01 13:41:42.100;Dn;0.208;552
2020-04-01 13:41:42.301;Dn;0.216;549
2020-04-01 13:41:42.500;Dn;0.221;547
2020-04-01 13:41:42.701;Dn;0.227;545
2020-04-01 13:41:42.901;Dn;0.232;543
2020-04-01 13:41:43.100;Dn;0.237;541
2020-04-01 13:41:43.301;Dn;0.243;539
2020-04-01 13:41:43.501;Dn;0.248;537
2020-04-01 13:41:43.700;Dn;0.253;535
2020-04-01 13:41:43.901;Dn;0.259;533
2020-04-01 13:41:44.300;Dn;0.261;532
2020-04-01 13:41:44.701;Dn;0.264;531
2020-04-01 13:41:45.100;Dn;0.267;530
2020-04-01 13:41:45.301;Dn;0.269;529
2020-04-01 13:41:45.500;Dn;0.285;523
2020-04-01 13:41:45.701;Dn;0.299;518
2020-04-01 13:41:45.900;Dn;0.312;513
2020-04-01 13:41:46.100;Dn;0.325;508
2020-04-01 13:41:46.300;Dn;0.341;502
