DateTime;UpDn;Depth;REMax
2020-09-21 15:02:58.109;Dn;0.005;248.3
2020-09-21 15:02:58.109;Dn;0.005;248.3
2020-09-21 15:02:59.149;Dn;0.040;220.2
2020-09-21 15:03:00.170;Dn;0.104;126.1
2020-09-21 15:03:01.233;Dn;0.163;58.1
2020-09-21 15:03:30.425;Dn;0.192;150.6
2020-09-21 15:03:31.468;Dn;0.245;181.5
2020-09-21 15:03:32.511;Dn;0.288;101.9
2020-09-21 15:03:33.552;Dn;0.325;131.5
2020-09-21 15:03:34.571;Dn;0.371;163.1
2020-09-21 15:03:50.233;Dn;0.429;235.1
2020-09-21 15:03:51.275;Dn;0.443;174.1
2020-09-21 15:03:52.318;Dn;0.464;181.5
2020-09-21 15:03:53.357;Dn;0.515;165.5
2020-09-21 15:03:54.380;Dn;0.565;170.2
2020-09-21 15:04:05.871;Dn;0.651;238.5
2020-09-21 15:04:06.914;Dn;0.664;222.5
2020-09-21 15:04:07.955;Dn;0.686;212.2
2020-09-21 15:04:08.975;Dn;0.720;220
2020-09-21 15:04:10.042;Dn;0.760;222.3
2020-09-21 15:04:11.083;Dn;0.803;229.6
2020-09-21 15:04:12.147;Dn;0.854;208.1
2020-09-21 15:04:13.159;Dn;0.896;199.9
2020-09-21 15:04:14.212;Dn;0.934;205
2020-09-21 15:04:15.254;Dn;0.979;211.5
2020-09-21 15:04:16.297;Dn;1.016;215
2020-09-21 15:04:17.348;Dn;1.059;228.9
2020-09-21 15:04:18.359;Dn;1.112;207.6
2020-09-21 15:04:19.424;Dn;1.152;215.9
2020-09-21 15:04:52.762;Dn;1.206;220.9
2020-09-21 15:04:54.865;Dn;1.228;184.7
2020-09-21 15:04:55.908;Dn;1.258;183.7
2020-09-21 15:04:56.950;Dn;1.303;210.7
2020-09-21 15:04:57.968;Dn;1.362;226.5
2020-09-21 15:04:59.035;Dn;1.404;230.8
2020-09-21 15:05:00.077;Dn;1.450;217.4
2020-09-21 15:05:01.121;Dn;1.490;206.4
2020-09-21 15:05:02.162;Dn;1.527;203.6
2020-09-21 15:05:03.181;Dn;1.562;206.1
2020-09-21 15:05:09.460;Dn;1.599;212.7
2020-09-21 15:05:10.503;Dn;1.602;178.3
2020-09-21 15:05:11.552;Dn;1.628;186.4
2020-09-21 15:05:12.566;Dn;1.668;179.1
2020-09-21 15:05:13.631;Dn;1.708;149.1
2020-09-21 15:05:14.674;Dn;1.751;126.9
2020-09-21 15:05:15.716;Dn;1.794;113.9
2020-09-21 15:05:16.757;Dn;1.831;100.6
2020-09-21 15:05:17.778;Dn;1.879;146.1
2020-09-21 15:05:18.844;Dn;1.925;148.9
2020-09-21 15:05:19.887;Dn;1.967;152.5
2020-09-21 15:05:20.929;Dn;2.010;146.3
2020-09-21 15:05:21.965;Dn;2.058;152.7
2020-09-21 15:05:23.013;Dn;2.098;154.2
2020-09-21 15:05:24.056;Dn;2.135;133.7
2020-09-21 15:05:25.095;Dn;2.167;97.1
2020-09-21 15:05:26.155;Dn;2.202;94.1
2020-09-21 15:05:27.166;Dn;2.250;70.3
2020-09-21 15:05:28.223;Dn;2.290;68.2
2020-09-21 15:05:29.264;Dn;2.327;81.4
2020-09-21 15:06:04.699;Dn;2.389;124.4
2020-09-21 15:06:15.121;Dn;2.414;132.5
2020-09-21 15:06:16.161;Dn;2.419;112.8
2020-09-21 15:06:17.181;Dn;2.465;127.9
2020-09-21 15:06:18.247;Dn;2.502;125.8
2020-09-21 15:06:19.289;Dn;2.542;115.9
2020-09-21 15:06:20.331;Dn;2.582;113
2020-09-21 15:06:21.372;Dn;2.638;99
2020-09-21 15:06:22.390;Dn;2.654;55.1
2020-09-21 15:06:23.454;Dn;2.715;56.7
2020-09-21 15:06:24.497;Dn;2.771;77.1
2020-09-21 15:06:25.561;Dn;2.827;72.3
2020-09-21 15:06:26.571;Dn;2.894;25.3
2020-09-21 15:06:27.637;Dn;2.934;0
2020-09-21 15:06:28.663;Dn;2.982;2.6
2020-09-21 15:06:29.709;Dn;3.027;-24
2020-09-21 15:06:30.761;Dn;3.065;-7.5
2020-09-21 15:06:31.772;Dn;3.132;13.7
2020-09-21 15:06:32.835;Dn;3.182;16.7
2020-09-21 15:06:33.877;Dn;3.228;39.6
2020-09-21 15:06:34.919;Dn;3.305;42.6
2020-09-21 15:06:35.962;Dn;3.350;41.9
2020-09-21 15:06:36.980;Dn;3.369;50.9
2020-09-21 15:06:38.044;Dn;3.409;54.7
2020-09-21 15:06:39.087;Dn;3.436;79.8
2020-09-21 15:06:40.130;Dn;3.470;73.6
2020-09-21 15:06:41.172;Dn;3.513;68.5
2020-09-21 15:06:42.192;Dn;3.542;73.6
2020-09-21 15:06:43.257;Dn;3.580;52.1
2020-09-21 15:06:44.299;Dn;3.614;42.2
2020-09-21 15:07:17.656;Dn;3.654;60.2
2020-09-21 15:07:28.084;Dn;3.677;73.8
2020-09-21 15:07:29.127;Dn;3.685;57.9
2020-09-21 15:07:30.170;Dn;3.714;40.9
2020-09-21 15:07:31.190;Dn;3.765;35.5
2020-09-21 15:07:32.255;Dn;3.797;33
2020-09-21 15:07:33.298;Dn;3.826;40.1
2020-09-21 15:07:34.341;Dn;3.858;67
2020-09-21 15:07:35.376;Dn;3.922;117.9
2020-09-21 15:07:36.429;Dn;3.962;161.6
2020-09-21 15:07:39.564;Dn;4.096;244.2
2020-09-21 15:07:40.576;Dn;4.138;244.9
2020-09-21 15:07:41.641;Dn;4.184;233.5
2020-09-21 15:07:42.683;Dn;4.224;201.7
2020-09-21 15:07:43.726;Dn;4.261;225.4
2020-09-21 15:07:47.897;Dn;4.360;214.3
2020-09-21 15:07:48.940;Dn;4.363;143.1
2020-09-21 15:07:49.980;Dn;4.373;132.3
2020-09-21 15:07:51.043;Dn;4.400;121.8
2020-09-21 15:07:55.179;Dn;4.496;274
2020-09-21 15:07:56.248;Dn;4.501;242.6
2020-09-21 15:07:57.282;Dn;4.552;241.2
2020-09-21 15:07:58.325;Dn;4.579;246.6
2020-09-21 15:07:59.368;Dn;4.632;254.5
2020-09-21 15:08:00.387;Dn;4.667;265.4
2020-09-21 15:08:01.453;Dn;4.704;258.9
2020-09-21 15:08:02.497;Dn;4.747;232.9
2020-09-21 15:08:03.539;Dn;4.795;264.6
2020-09-21 15:08:45.252;Dn;4.905;268.9
2020-09-21 15:08:46.295;Dn;4.935;213.8
2020-09-21 15:08:47.338;Dn;4.964;192.4
2020-09-21 15:08:48.379;Dn;5.001;194.5
2020-09-21 15:08:49.400;Dn;5.023;201.2
2020-09-21 15:08:50.467;Dn;5.081;192.2
2020-09-21 15:08:51.510;Dn;5.121;182.8
2020-09-21 15:08:52.571;Dn;5.164;172.6
2020-09-21 15:08:53.583;Dn;5.220;170.2
2020-09-21 15:08:54.654;Dn;5.265;145.8
2020-09-21 15:08:55.681;Dn;5.308;121.7
2020-09-21 15:08:56.724;Dn;5.345;144.7
2020-09-21 15:08:57.775;Dn;5.388;140.8
2020-09-21 15:08:58.786;Dn;5.441;134.2
2020-09-21 15:08:59.859;Dn;5.476;119.3
2020-09-21 15:09:00.896;Dn;5.511;120
