DateTime;UpDn;Depth;SPMax
2021-10-14 10:36:13.127;Dn;0.000;411.13
2021-10-14 10:36:13.939;Dn;0.000;411.43
2021-10-14 10:36:18.819;Dn;0.000;411.43
2021-10-14 10:36:19.507;Dn;0.004;409.87
2021-10-14 10:36:19.652;Dn;0.010;407.43
2021-10-14 10:36:20.323;Dn;0.046;393.9
2021-10-14 10:36:20.435;Dn;0.051;392.2
2021-10-14 10:36:20.963;Dn;0.054;390.8
2021-10-14 10:36:21.203;Dn;0.063;387.5
2021-10-14 10:36:21.260;Dn;0.064;387.27
2021-10-14 10:36:21.411;Dn;0.072;384.37
2021-10-14 10:36:21.587;Dn;0.080;381.1
2021-10-14 10:36:21.746;Dn;0.088;378.07
2021-10-14 10:36:21.889;Dn;0.096;375.03
2021-10-14 10:36:22.085;Dn;0.104;372.1
2021-10-14 10:36:22.108;Dn;0.105;371.77
2021-10-14 10:36:22.194;Dn;0.114;368.37
2021-10-14 10:36:22.386;Dn;0.122;365.33
2021-10-14 10:36:22.546;Dn;0.131;362.1
2021-10-14 10:36:22.690;Dn;0.139;359.03
2021-10-14 10:36:22.924;Dn;0.147;356
2021-10-14 10:36:23.027;Dn;0.156;352.87
2021-10-14 10:36:23.171;Dn;0.164;349.63
2021-10-14 10:36:23.331;Dn;0.173;346.5
2021-10-14 10:36:23.474;Dn;0.181;343.37
2021-10-14 10:36:23.586;Dn;0.189;340.23
2021-10-14 10:36:23.701;Dn;0.195;338.27
2021-10-14 10:36:23.723;Dn;0.198;336.97
2021-10-14 10:36:23.843;Dn;0.206;333.93
2021-10-14 10:36:24.002;Dn;0.214;330.87
2021-10-14 10:36:24.147;Dn;0.223;327.7
2021-10-14 10:36:24.289;Dn;0.231;324.53
2021-10-14 10:36:24.419;Dn;0.239;321.47
2021-10-14 10:36:24.523;Dn;0.242;320.63
2021-10-14 10:36:24.578;Dn;0.247;318.43
2021-10-14 10:36:24.723;Dn;0.256;315.13
