DateTime;UpDn;Depth;RE1Max
2021-10-14 13:19:47.826;Dn;0.000;-135.7
2021-10-14 13:19:52.706;Dn;0.000;-98.2
2021-10-14 13:19:54.322;Dn;0.032;58.6
2021-10-14 13:19:55.954;Dn;0.082;133.8
2021-10-14 13:19:57.585;Dn;0.131;144.6
2021-10-14 13:19:59.201;Dn;0.181;144.1
2021-10-14 13:20:00.842;Dn;0.222;116.9
2021-10-14 13:20:02.474;Dn;0.271;115.5
2021-10-14 13:20:04.102;Dn;0.313;112.4
2021-10-14 13:20:05.713;Dn;0.361;106.9
2021-10-14 13:20:07.346;Dn;0.419;87.3
2021-10-14 13:20:08.981;Dn;0.478;59.4
2021-10-14 13:20:10.596;Dn;0.536;32.1
2021-10-14 13:20:12.228;Dn;0.595;-22.4
2021-10-14 13:20:13.856;Dn;0.645;-17.3
2021-10-14 13:21:02.594;Dn;0.678;-31.7
2021-10-14 13:21:04.209;Dn;0.713;-68.6
2021-10-14 13:21:05.841;Dn;0.790;-51.2
2021-10-14 13:21:07.490;Dn;0.872;-46.5
2021-10-14 13:21:09.090;Dn;0.938;-52
2021-10-14 13:21:10.721;Dn;1.005;-55.7
2021-10-14 13:21:12.338;Dn;1.063;-63.4
2021-10-14 13:21:13.969;Dn;1.125;-75.5
2021-10-14 13:21:15.584;Dn;1.191;-84.8
2021-10-14 13:21:17.232;Dn;1.258;-91.1
2021-10-14 13:21:18.834;Dn;1.315;-107.5
2021-10-14 13:21:20.450;Dn;1.382;-50.9
2021-10-14 13:21:22.102;Dn;1.446;1.8
2021-10-14 13:21:23.724;Dn;1.511;17.2
2021-10-14 13:21:25.340;Dn;1.569;37.7
2021-10-14 13:21:26.945;Dn;1.627;50.8
2021-10-14 13:21:28.584;Dn;1.694;67.2
2021-10-14 13:21:30.219;Dn;1.757;79.3
2021-10-14 13:21:31.826;Dn;1.817;93.6
2021-10-14 13:21:33.457;Dn;1.876;107.8
2021-10-14 13:22:25.451;Dn;1.879;16.9
2021-10-14 13:22:27.057;Dn;1.926;-10.8
2021-10-14 13:22:28.734;Dn;1.992;72.9
2021-10-14 13:22:30.353;Dn;2.049;119
