DateTime;UpDn;Depth;RE3Max
2021-10-14 12:33:46.526;Dn;0.000;343.6
2021-10-14 12:33:46.526;Dn;0.000;343.6
2021-10-14 12:33:48.156;Dn;0.038;457.8
2021-10-14 12:33:49.773;Dn;0.097;467.3
2021-10-14 12:33:51.406;Dn;0.154;453.6
2021-10-14 12:33:53.038;Dn;0.203;442.5
2021-10-14 12:33:54.653;Dn;0.282;334.5
2021-10-14 12:33:56.285;Dn;0.348;374.2
2021-10-14 12:33:57.918;Dn;0.415;347.2
2021-10-14 12:33:59.533;Dn;0.490;305.4
2021-10-14 12:34:01.166;Dn;0.536;235.1
2021-10-14 12:34:02.797;Dn;0.627;222.2
2021-10-14 12:34:04.429;Dn;0.694;205.6
2021-10-14 12:34:06.046;Dn;0.760;198.9
2021-10-14 12:34:53.133;Dn;0.767;57.7
2021-10-14 12:34:54.760;Dn;0.818;86.4
2021-10-14 12:34:56.382;Dn;0.884;84.6
2021-10-14 12:34:57.998;Dn;0.951;81.4
2021-10-14 12:34:59.627;Dn;1.035;70.1
2021-10-14 12:35:01.246;Dn;1.110;51.8
2021-10-14 12:35:02.870;Dn;1.176;47.6
2021-10-14 12:35:04.494;Dn;1.234;43.1
2021-10-14 12:35:06.127;Dn;1.267;39.9
2021-10-14 12:35:07.733;Dn;1.335;32.8
2021-10-14 12:35:09.365;Dn;1.393;32.1
2021-10-14 12:35:10.990;Dn;1.443;24.8
2021-10-14 12:35:12.605;Dn;1.502;20.4
2021-10-14 12:35:14.238;Dn;1.539;16.3
2021-10-14 12:35:15.877;Dn;1.615;14.6
2021-10-14 12:35:17.486;Dn;1.664;9.5
2021-10-14 12:35:19.086;Dn;1.722;4.5
2021-10-14 12:35:20.733;Dn;1.780;3.2
2021-10-14 12:35:22.350;Dn;1.827;1.1
2021-10-14 12:35:23.951;Dn;1.899;-1.6
2021-10-14 12:36:09.438;Dn;1.934;15
2021-10-14 12:36:11.053;Dn;1.949;43.4
2021-10-14 12:36:12.685;Dn;2.015;24.6
2021-10-14 12:36:14.303;Dn;2.056;25.8
2021-10-14 12:36:15.933;Dn;2.105;22.2
2021-10-14 12:36:17.550;Dn;2.146;17.1
2021-10-14 12:36:19.181;Dn;2.195;14.1
2021-10-14 12:36:20.798;Dn;2.245;10.2
2021-10-14 12:36:22.415;Dn;2.286;9.6
2021-10-14 12:36:24.046;Dn;2.336;4.4
2021-10-14 12:36:25.657;Dn;2.377;11.8
2021-10-14 12:36:27.294;Dn;2.416;26
2021-10-14 12:36:28.909;Dn;2.470;28.6
2021-10-14 12:36:30.542;Dn;2.520;30.9
2021-10-14 12:36:32.175;Dn;2.562;33.4
2021-10-14 12:36:33.789;Dn;2.611;35.1
2021-10-14 12:36:35.422;Dn;2.652;34
2021-10-14 12:36:37.039;Dn;2.701;36.7
2021-10-14 12:36:38.669;Dn;2.742;37.1
2021-10-14 12:36:40.286;Dn;2.783;74
2021-10-14 12:36:41.902;Dn;2.808;119.4
2021-10-14 12:36:43.550;Dn;2.833;119.7
2021-10-14 12:36:45.182;Dn;2.904;152
2021-10-14 12:36:46.813;Dn;2.945;180.6
2021-10-14 12:36:48.435;Dn;2.994;167.9
2021-10-14 12:36:50.062;Dn;3.035;184.3
2021-10-14 12:36:51.693;Dn;3.079;177.6
2021-10-14 12:36:53.309;Dn;3.112;142.9
2021-10-14 12:37:40.366;Dn;3.116;150.6
2021-10-14 12:37:41.997;Dn;3.121;115.1
2021-10-14 12:37:43.630;Dn;3.134;145.1
2021-10-14 12:37:45.262;Dn;3.158;125.3
2021-10-14 12:37:46.877;Dn;3.192;58.1
2021-10-14 12:37:51.742;Dn;3.206;113.3
2021-10-14 12:37:53.389;Dn;3.225;125.3
2021-10-14 12:37:55.006;Dn;3.275;131.9
2021-10-14 12:37:56.637;Dn;3.321;163.9
2021-10-14 12:37:58.270;Dn;3.354;143
2021-10-14 12:37:59.900;Dn;3.379;132.7
2021-10-14 12:38:01.518;Dn;3.466;130.9
2021-10-14 12:38:03.150;Dn;3.468;93
2021-10-14 12:38:04.781;Dn;3.468;88
2021-10-14 12:38:06.414;Dn;3.498;135.5
2021-10-14 12:38:08.030;Dn;3.543;123.6
2021-10-14 12:38:09.661;Dn;3.621;137.3
2021-10-14 12:38:11.278;Dn;3.690;142.6
2021-10-14 12:38:12.904;Dn;3.731;153.1
2021-10-14 12:38:14.542;Dn;3.774;138.2
2021-10-14 12:38:16.174;Dn;3.827;120.8
2021-10-14 12:38:17.789;Dn;3.870;65.2
2021-10-14 12:38:19.421;Dn;3.913;121.3
2021-10-14 12:38:21.053;Dn;3.939;112.3
2021-10-14 12:38:22.670;Dn;3.979;92.2
2021-10-14 12:38:24.302;Dn;4.004;58
2021-10-14 12:38:25.919;Dn;4.038;64.8
2021-10-14 12:38:27.550;Dn;4.073;44.5
2021-10-14 12:38:29.181;Dn;4.106;65.6
2021-10-14 12:38:30.798;Dn;4.153;124.3
2021-10-14 12:38:32.430;Dn;4.196;120.4
2021-10-14 12:38:34.061;Dn;4.230;91.7
2021-10-14 12:38:35.678;Dn;4.263;104.9
2021-10-14 12:38:37.325;Dn;4.306;96.4
2021-10-14 12:38:38.926;Dn;4.348;91.8
2021-10-14 12:40:27.724;Dn;4.365;69.1
2021-10-14 12:40:29.327;Dn;4.367;70.1
2021-10-14 12:40:32.574;Dn;4.370;63.1
2021-10-14 12:40:34.221;Dn;4.381;25
2021-10-14 12:40:35.837;Dn;4.430;46.4
2021-10-14 12:40:37.461;Dn;4.480;59
2021-10-14 12:40:39.079;Dn;4.521;62.2
2021-10-14 12:40:40.717;Dn;4.563;91.6
2021-10-14 12:40:42.330;Dn;4.605;104.4
2021-10-14 12:40:43.965;Dn;4.639;120.1
2021-10-14 12:40:45.583;Dn;4.682;120.1
2021-10-14 12:40:47.213;Dn;4.715;113.8
2021-10-14 12:40:48.860;Dn;4.757;101.5
2021-10-14 12:40:50.460;Dn;4.792;85.6
2021-10-14 12:40:52.093;Dn;4.827;90.8
2021-10-14 12:40:53.711;Dn;4.869;126.8
2021-10-14 12:40:55.341;Dn;4.909;117
2021-10-14 12:40:56.973;Dn;4.944;72.3
2021-10-14 12:40:58.605;Dn;4.986;104.1
2021-10-14 12:41:00.218;Dn;5.020;129.2
2021-10-14 12:41:01.852;Dn;5.062;129.9
2021-10-14 12:41:03.485;Dn;5.107;117.8
2021-10-14 12:41:05.133;Dn;5.151;118.5
2021-10-14 12:41:06.730;Dn;5.193;131.5
2021-10-14 12:41:08.354;Dn;5.227;112.4
2021-10-14 12:41:09.981;Dn;5.278;147.3
2021-10-14 12:41:11.599;Dn;5.318;155.5
2021-10-14 12:41:13.228;Dn;5.368;142.7
2021-10-14 12:41:14.846;Dn;5.419;108
2021-10-14 12:41:16.493;Dn;5.461;113.8
2021-10-14 12:41:18.094;Dn;5.506;135.8
2021-10-14 12:42:05.214;Dn;5.530;149.1
2021-10-14 12:42:06.844;Dn;5.564;168.4
2021-10-14 12:42:08.462;Dn;5.609;189.9
2021-10-14 12:42:10.094;Dn;5.644;148.7
2021-10-14 12:42:11.710;Dn;5.672;123.6
2021-10-14 12:42:13.342;Dn;5.706;138.4
2021-10-14 12:42:14.958;Dn;5.739;98
2021-10-14 12:42:16.589;Dn;5.777;76.4
2021-10-14 12:42:18.205;Dn;5.810;34
2021-10-14 12:42:19.838;Dn;5.844;39
2021-10-14 12:42:21.439;Dn;5.877;81.6
2021-10-14 12:42:23.086;Dn;5.904;103.2
2021-10-14 12:42:24.717;Dn;5.931;131.3
2021-10-14 12:42:26.350;Dn;5.977;131.6
2021-10-14 12:42:28.014;Dn;6.020;102.6
2021-10-14 12:42:29.598;Dn;6.055;63.9
2021-10-14 12:42:31.229;Dn;6.089;119.6
2021-10-14 12:42:32.846;Dn;6.132;145.3
2021-10-14 12:42:34.509;Dn;6.175;125.9
2021-10-14 12:42:36.110;Dn;6.209;142
