DateTime;UpDn;Depth;TempMax
2021-10-14 10:36:13.148;Dn;0.000;9.81
2021-10-14 10:36:13.939;Dn;0.000;9.81
2021-10-14 10:36:18.819;Dn;0.000;9.81
2021-10-14 10:36:19.539;Dn;0.004;9.81
2021-10-14 10:36:20.323;Dn;0.010;9.81
2021-10-14 10:36:20.341;Dn;0.046;9.81
2021-10-14 10:36:20.468;Dn;0.051;9.81
2021-10-14 10:36:20.997;Dn;0.054;9.81
2021-10-14 10:36:21.234;Dn;0.063;9.81
2021-10-14 10:36:21.276;Dn;0.064;9.81
2021-10-14 10:36:21.443;Dn;0.072;9.81
2021-10-14 10:36:21.625;Dn;0.080;9.81
2021-10-14 10:36:21.775;Dn;0.088;9.81
2021-10-14 10:36:21.905;Dn;0.096;9.81
2021-10-14 10:36:22.108;Dn;0.104;9.81
2021-10-14 10:36:22.108;Dn;0.105;9.81
2021-10-14 10:36:22.228;Dn;0.114;9.81
2021-10-14 10:36:22.423;Dn;0.122;9.81
2021-10-14 10:36:22.590;Dn;0.131;9.81
2021-10-14 10:36:22.707;Dn;0.139;9.81
2021-10-14 10:36:22.924;Dn;0.147;9.81
2021-10-14 10:36:23.042;Dn;0.156;9.81
2021-10-14 10:36:23.205;Dn;0.164;9.81
2021-10-14 10:36:23.373;Dn;0.173;9.81
2021-10-14 10:36:23.474;Dn;0.181;9.81
2021-10-14 10:36:23.623;Dn;0.189;9.81
2021-10-14 10:36:23.723;Dn;0.195;9.81
2021-10-14 10:36:23.740;Dn;0.198;9.81
2021-10-14 10:36:23.875;Dn;0.206;9.81
2021-10-14 10:36:24.036;Dn;0.214;9.81
2021-10-14 10:36:24.173;Dn;0.223;9.81
2021-10-14 10:36:24.324;Dn;0.231;9.81
2021-10-14 10:36:24.456;Dn;0.239;9.81
2021-10-14 10:36:24.523;Dn;0.242;9.81
2021-10-14 10:36:24.605;Dn;0.247;9.81
2021-10-14 10:36:24.723;Dn;0.256;9.81
2021-10-14 10:36:24.884;Dn;0.264;9.81
2021-10-14 10:36:25.039;Dn;0.273;9.81
2021-10-14 10:36:25.203;Dn;0.281;9.81
2021-10-14 10:36:25.347;Dn;0.287;9.81
2021-10-14 10:36:25.355;Dn;0.291;9.81
2021-10-14 10:36:25.507;Dn;0.299;9.81
2021-10-14 10:36:25.619;Dn;0.307;9.81
2021-10-14 10:36:25.771;Dn;0.315;9.81
2021-10-14 10:36:25.891;Dn;0.324;9.81
2021-10-14 10:36:26.020;Dn;0.332;9.81
2021-10-14 10:36:26.177;Dn;0.337;9.81
2021-10-14 10:36:26.189;Dn;0.340;9.81
2021-10-14 10:36:26.306;Dn;0.349;9.81
2021-10-14 10:36:26.472;Dn;0.357;9.81
2021-10-14 10:36:26.637;Dn;0.366;9.81
2021-10-14 10:36:26.786;Dn;0.374;9.81
2021-10-14 10:36:26.987;Dn;0.382;9.81
2021-10-14 10:36:27.103;Dn;0.390;9.81
2021-10-14 10:36:27.269;Dn;0.399;9.81
2021-10-14 10:36:27.436;Dn;0.407;9.81
2021-10-14 10:36:27.604;Dn;0.416;9.81
2021-10-14 10:36:27.734;Dn;0.424;9.81
2021-10-14 10:36:28.466;Dn;0.426;9.81
2021-10-14 10:36:28.467;Dn;0.458;9.81
2021-10-14 10:36:28.604;Dn;0.469;9.81
2021-10-14 10:36:28.668;Dn;0.475;9.81
2021-10-14 10:36:28.819;Dn;0.483;9.81
2021-10-14 10:36:28.963;Dn;0.492;9.81
2021-10-14 10:36:29.168;Dn;0.500;9.81
2021-10-14 10:36:29.302;Dn;0.508;9.81
2021-10-14 10:36:29.432;Dn;0.513;9.81
2021-10-14 10:36:29.451;Dn;0.517;9.81
2021-10-14 10:36:29.603;Dn;0.525;9.81
2021-10-14 10:36:29.781;Dn;0.533;9.81
2021-10-14 10:36:29.924;Dn;0.542;9.81
2021-10-14 10:36:30.083;Dn;0.550;9.81
2021-10-14 10:36:30.251;Dn;0.554;9.81
2021-10-14 10:36:30.269;Dn;0.558;9.81
2021-10-14 10:36:30.435;Dn;0.567;9.81
2021-10-14 10:36:30.631;Dn;0.576;9.81
2021-10-14 10:36:30.770;Dn;0.584;9.81
2021-10-14 10:36:30.983;Dn;0.592;9.81
2021-10-14 10:36:31.033;Dn;0.593;9.81
2021-10-14 10:36:31.204;Dn;0.600;9.81
2021-10-14 10:36:31.858;Dn;0.602;9.81
2021-10-14 10:36:32.665;Dn;0.603;9.81
2021-10-14 10:36:33.491;Dn;0.603;9.81
2021-10-14 10:36:33.664;Dn;0.608;9.81
2021-10-14 10:36:33.829;Dn;0.617;9.81
2021-10-14 10:36:34.018;Dn;0.625;9.81
2021-10-14 10:36:34.211;Dn;0.633;9.81
2021-10-14 10:36:34.295;Dn;0.635;9.81
2021-10-14 10:36:34.478;Dn;0.641;9.81
2021-10-14 10:36:34.630;Dn;0.650;9.81
2021-10-14 10:36:34.835;Dn;0.658;9.81
2021-10-14 10:36:35.057;Dn;0.667;9.81
2021-10-14 10:37:24.434;Dn;0.667;9.81
2021-10-14 10:37:24.648;Dn;0.674;9.81
2021-10-14 10:37:25.443;Dn;0.675;9.81
2021-10-14 10:37:25.470;Dn;0.687;9.81
2021-10-14 10:37:25.587;Dn;0.690;9.81
2021-10-14 10:37:25.650;Dn;0.695;9.81
2021-10-14 10:37:25.907;Dn;0.703;9.81
2021-10-14 10:37:26.244;Dn;0.711;9.81
2021-10-14 10:37:26.399;Dn;0.715;9.81
2021-10-14 10:37:26.499;Dn;0.720;9.81
2021-10-14 10:37:26.728;Dn;0.728;9.81
2021-10-14 10:37:26.963;Dn;0.736;9.81
2021-10-14 10:37:27.226;Dn;0.742;9.81
2021-10-14 10:37:27.261;Dn;0.745;9.81
2021-10-14 10:37:27.444;Dn;0.753;9.81
2021-10-14 10:37:27.727;Dn;0.761;9.81
