DateTime;UpDn;Depth;TempMax
2021-10-14 11:32:15.296;Dn;0.000;10.17
2021-10-14 11:32:16.105;Dn;0.000;10.17
2021-10-14 11:32:19.369;Dn;0.000;10.17
2021-10-14 11:32:25.609;Dn;0.001;10.17
2021-10-14 11:32:25.852;Dn;0.005;10.17
2021-10-14 11:32:25.884;Dn;0.008;10.17
2021-10-14 11:32:26.104;Dn;0.016;10.17
2021-10-14 11:32:26.345;Dn;0.024;10.17
2021-10-14 11:32:26.584;Dn;0.032;10.17
2021-10-14 11:32:27.350;Dn;0.034;10.17
2021-10-14 11:32:27.385;Dn;0.055;10.17
2021-10-14 11:32:27.466;Dn;0.062;10.17
2021-10-14 11:32:27.510;Dn;0.064;10.17
2021-10-14 11:32:27.719;Dn;0.072;10.17
2021-10-14 11:32:28.017;Dn;0.080;10.17
2021-10-14 11:32:28.250;Dn;0.089;10.17
2021-10-14 11:32:28.283;Dn;0.090;10.17
2021-10-14 11:32:28.532;Dn;0.097;10.17
2021-10-14 11:32:28.776;Dn;0.106;10.17
2021-10-14 11:32:29.048;Dn;0.114;10.17
2021-10-14 11:32:29.115;Dn;0.115;10.17
2021-10-14 11:32:29.232;Dn;0.122;10.17
2021-10-14 11:32:29.514;Dn;0.131;10.17
2021-10-14 11:32:29.705;Dn;0.139;10.17
2021-10-14 11:32:29.931;Dn;0.144;10.17
2021-10-14 11:32:29.983;Dn;0.147;10.17
2021-10-14 11:32:30.202;Dn;0.155;10.17
2021-10-14 11:32:30.408;Dn;0.163;10.17
2021-10-14 11:32:30.680;Dn;0.171;10.17
2021-10-14 11:32:30.747;Dn;0.172;10.17
2021-10-14 11:32:30.934;Dn;0.180;10.17
2021-10-14 11:32:31.180;Dn;0.188;10.17
2021-10-14 11:32:31.452;Dn;0.197;10.17
2021-10-14 11:32:31.565;Dn;0.200;10.17
2021-10-14 11:32:31.683;Dn;0.205;10.17
2021-10-14 11:32:31.930;Dn;0.213;10.17
2021-10-14 11:32:32.120;Dn;0.222;10.17
2021-10-14 11:32:32.377;Dn;0.229;10.17
2021-10-14 11:32:32.395;Dn;0.230;10.17
2021-10-14 11:32:32.582;Dn;0.238;10.17
2021-10-14 11:32:34.007;Dn;0.240;10.17
2021-10-14 11:32:35.643;Dn;0.241;10.17
2021-10-14 11:32:36.458;Dn;0.241;10.17
2021-10-14 11:32:37.275;Dn;0.242;10.17
2021-10-14 11:32:48.039;Dn;0.242;10.17
2021-10-14 11:32:48.396;Dn;0.246;10.17
2021-10-14 11:32:48.663;Dn;0.252;10.17
2021-10-14 11:32:48.696;Dn;0.254;10.17
2021-10-14 11:32:48.962;Dn;0.263;10.17
2021-10-14 11:32:49.296;Dn;0.271;10.17
2021-10-14 11:32:49.481;Dn;0.275;10.17
2021-10-14 11:32:49.627;Dn;0.279;10.17
2021-10-14 11:32:49.897;Dn;0.287;10.17
2021-10-14 11:32:50.211;Dn;0.296;10.17
2021-10-14 11:32:50.264;Dn;0.296;10.17
2021-10-14 11:32:50.505;Dn;0.304;10.17
2021-10-14 11:32:50.777;Dn;0.312;10.17
2021-10-14 11:32:51.760;Dn;0.318;10.17
2021-10-14 11:32:51.794;Dn;0.323;10.17
2021-10-14 11:32:51.910;Dn;0.348;10.17
2021-10-14 11:32:51.928;Dn;0.350;10.17
2021-10-14 11:32:52.509;Dn;0.367;10.17
2021-10-14 11:32:52.709;Dn;0.371;10.17
2021-10-14 11:32:52.774;Dn;0.375;10.17
2021-10-14 11:32:52.968;Dn;0.384;10.17
2021-10-14 11:32:53.175;Dn;0.392;10.17
2021-10-14 11:32:53.407;Dn;0.400;10.17
2021-10-14 11:32:53.528;Dn;0.405;10.17
2021-10-14 11:32:53.543;Dn;0.408;10.17
2021-10-14 11:32:53.759;Dn;0.417;10.17
2021-10-14 11:32:53.924;Dn;0.425;10.17
2021-10-14 11:32:54.120;Dn;0.433;10.17
2021-10-14 11:32:54.343;Dn;0.442;10.17
2021-10-14 11:32:54.524;Dn;0.450;10.17
2021-10-14 11:32:54.690;Dn;0.459;10.17
2021-10-14 11:32:54.873;Dn;0.467;10.17
2021-10-14 11:32:55.067;Dn;0.475;10.17
2021-10-14 11:32:55.144;Dn;0.476;10.17
2021-10-14 11:32:55.274;Dn;0.483;10.17
2021-10-14 11:32:55.450;Dn;0.491;10.17
2021-10-14 11:32:55.638;Dn;0.500;10.17
2021-10-14 11:32:55.823;Dn;0.508;10.17
2021-10-14 11:32:55.976;Dn;0.514;10.17
2021-10-14 11:32:56.005;Dn;0.516;10.17
2021-10-14 11:32:56.168;Dn;0.525;10.17
2021-10-14 11:32:56.356;Dn;0.533;10.17
2021-10-14 11:32:56.542;Dn;0.541;10.17
2021-10-14 11:32:56.705;Dn;0.549;10.17
2021-10-14 11:32:56.775;Dn;0.551;10.17
2021-10-14 11:32:56.887;Dn;0.558;10.17
2021-10-14 11:32:57.072;Dn;0.566;10.17
