DateTime;UpDn;Depth;RE1Max
2021-10-14 11:32:16.880;Dn;0.000;481.6
2021-10-14 11:32:16.880;Dn;0.000;481.6
2021-10-14 11:32:20.121;Dn;0.000;482.4
2021-10-14 11:32:25.001;Dn;0.001;427.1
2021-10-14 11:32:26.634;Dn;0.032;486.1
2021-10-14 11:32:28.272;Dn;0.089;374.4
2021-10-14 11:32:29.881;Dn;0.139;372.1
2021-10-14 11:32:31.511;Dn;0.197;359.3
2021-10-14 11:32:33.144;Dn;0.238;368.3
2021-10-14 11:32:34.761;Dn;0.240;369.6
2021-10-14 11:32:36.392;Dn;0.241;366.8
2021-10-14 11:32:38.038;Dn;0.242;366.4
2021-10-14 11:32:47.784;Dn;0.242;365.6
2021-10-14 11:32:49.416;Dn;0.271;355.1
2021-10-14 11:32:51.048;Dn;0.312;343.2
2021-10-14 11:32:52.666;Dn;0.367;350.5
2021-10-14 11:32:54.324;Dn;0.442;373.5
2021-10-14 11:32:55.929;Dn;0.508;376.8
2021-10-14 11:32:57.543;Dn;0.583;364.9
2021-10-14 11:32:59.177;Dn;0.651;342.5
2021-10-14 11:33:52.872;Dn;0.696;340.7
2021-10-14 11:33:54.504;Dn;0.707;352.5
2021-10-14 11:33:56.137;Dn;0.764;343.6
2021-10-14 11:33:57.778;Dn;0.843;320.5
2021-10-14 11:33:59.384;Dn;0.926;278
2021-10-14 11:34:01.058;Dn;1.035;180.1
2021-10-14 11:34:02.648;Dn;1.085;190.9
2021-10-14 11:34:04.272;Dn;1.168;156.4
2021-10-14 11:34:05.895;Dn;1.255;182.6
2021-10-14 11:34:07.535;Dn;1.330;128.1
2021-10-14 11:34:09.144;Dn;1.380;154.9
2021-10-14 11:34:10.777;Dn;1.438;111.6
2021-10-14 11:34:12.402;Dn;1.505;82
2021-10-14 11:34:14.031;Dn;1.567;129
2021-10-14 11:34:15.658;Dn;1.626;167.2
2021-10-14 11:34:17.312;Dn;1.691;107.4
2021-10-14 11:34:18.919;Dn;1.749;146.7
2021-10-14 11:34:20.538;Dn;1.809;122.6
2021-10-14 11:34:22.183;Dn;1.863;101
2021-10-14 11:35:02.792;Dn;1.869;62.8
2021-10-14 11:35:04.413;Dn;1.921;-52.8
2021-10-14 11:35:06.076;Dn;2.022;-65.3
2021-10-14 11:35:07.660;Dn;2.097;-24.2
2021-10-14 11:35:09.291;Dn;2.173;84.1
2021-10-14 11:35:10.906;Dn;2.241;138.4
2021-10-14 11:35:12.555;Dn;2.299;165.5
2021-10-14 11:35:14.168;Dn;2.332;168.5
2021-10-14 11:35:15.784;Dn;2.338;163.6
2021-10-14 11:35:17.431;Dn;2.340;124.6
2021-10-14 11:35:20.679;Dn;2.342;148.6
2021-10-14 11:35:22.296;Dn;2.367;121.5
2021-10-14 11:35:23.942;Dn;2.376;126
2021-10-14 11:35:25.559;Dn;2.411;81.6
2021-10-14 11:35:27.176;Dn;2.446;70.8
2021-10-14 11:35:28.807;Dn;2.480;32.5
2021-10-14 11:35:30.438;Dn;2.513;28
2021-10-14 11:35:32.056;Dn;2.547;30.9
2021-10-14 11:35:33.686;Dn;2.590;46
2021-10-14 11:35:35.288;Dn;2.617;6.1
2021-10-14 11:35:36.930;Dn;2.660;-15.7
2021-10-14 11:35:38.552;Dn;2.694;20.3
2021-10-14 11:35:40.168;Dn;2.735;22.1
2021-10-14 11:35:41.809;Dn;2.770;-7.6
2021-10-14 11:35:43.440;Dn;2.806;3.1
2021-10-14 11:35:45.032;Dn;2.841;-28.6
2021-10-14 11:35:46.670;Dn;2.875;-23.7
2021-10-14 11:35:48.294;Dn;2.918;-37.1
2021-10-14 11:35:49.912;Dn;2.961;-10.6
2021-10-14 11:35:51.527;Dn;2.997;36
2021-10-14 11:35:53.160;Dn;3.033;19.3
2021-10-14 11:35:54.776;Dn;3.066;5.2
2021-10-14 11:35:56.392;Dn;3.109;-6.9
2021-10-14 11:35:58.026;Dn;3.152;-39.7
2021-10-14 11:36:41.895;Dn;3.172;-57.8
2021-10-14 11:36:43.512;Dn;3.181;-95.1
2021-10-14 11:36:45.144;Dn;3.189;-119.4
2021-10-14 11:36:46.777;Dn;3.224;-120.8
2021-10-14 11:36:48.391;Dn;3.261;-110
2021-10-14 11:36:50.026;Dn;3.294;-107
2021-10-14 11:36:51.639;Dn;3.327;-88.8
2021-10-14 11:36:53.270;Dn;3.362;-83.2
2021-10-14 11:36:54.902;Dn;3.396;-74
2021-10-14 11:36:56.503;Dn;3.427;-66
2021-10-14 11:36:58.149;Dn;3.460;-65.1
2021-10-14 11:36:59.752;Dn;3.486;-75.6
2021-10-14 11:37:01.398;Dn;3.512;-59.8
2021-10-14 11:37:03.000;Dn;3.528;-37.3
2021-10-14 11:37:04.632;Dn;3.556;-34.7
2021-10-14 11:37:06.248;Dn;3.590;-13
2021-10-14 11:37:07.880;Dn;3.616;-28.8
2021-10-14 11:37:09.496;Dn;3.649;-2.7
2021-10-14 11:37:11.137;Dn;3.683;-30.5
2021-10-14 11:37:12.744;Dn;3.712;-28.7
2021-10-14 11:37:14.376;Dn;3.747;-57.6
2021-10-14 11:37:15.991;Dn;3.780;-58.5
2021-10-14 11:37:17.608;Dn;3.813;-94.5
2021-10-14 11:37:19.248;Dn;3.855;-93.5
2021-10-14 11:37:20.886;Dn;3.888;-106.1
2021-10-14 11:37:22.501;Dn;3.923;-109.6
2021-10-14 11:37:24.119;Dn;3.957;-103.3
2021-10-14 11:37:25.740;Dn;3.990;-107.8
2021-10-14 11:37:27.370;Dn;4.022;-113.8
2021-10-14 11:37:28.986;Dn;4.058;-121.4
2021-10-14 11:37:30.616;Dn;4.092;-128.4
2021-10-14 11:37:32.247;Dn;4.125;-130.5
2021-10-14 11:37:33.863;Dn;4.159;-139.1
2021-10-14 11:37:35.479;Dn;4.193;-129.9
2021-10-14 11:37:37.111;Dn;4.228;-134
2021-10-14 11:37:38.728;Dn;4.254;-147.2
2021-10-14 11:37:40.344;Dn;4.288;-122.9
2021-10-14 11:37:41.975;Dn;4.313;-109.8
2021-10-14 11:37:43.605;Dn;4.330;-129.8
2021-10-14 11:37:45.224;Dn;4.357;-112.6
2021-10-14 11:37:46.855;Dn;4.391;-102.3
2021-10-14 11:37:48.472;Dn;4.416;-125.9
2021-10-14 11:38:32.357;Dn;4.419;-133.1
2021-10-14 11:38:33.974;Dn;4.422;-237.6
2021-10-14 11:38:35.592;Dn;4.425;-190.4
2021-10-14 11:38:37.207;Dn;4.439;-177.6
2021-10-14 11:38:38.840;Dn;4.465;-165
2021-10-14 11:38:40.456;Dn;4.490;-134
2021-10-14 11:38:42.071;Dn;4.523;-118.8
2021-10-14 11:38:43.704;Dn;4.536;-151
2021-10-14 11:38:45.320;Dn;4.573;-138.8
2021-10-14 11:38:46.952;Dn;4.617;-156.7
2021-10-14 11:38:48.567;Dn;4.650;-163.7
2021-10-14 11:38:50.199;Dn;4.682;-153.9
2021-10-14 11:38:51.815;Dn;4.724;-122.5
2021-10-14 11:38:53.485;Dn;4.766;-145.7
2021-10-14 11:38:55.064;Dn;4.799;-175.7
2021-10-14 11:38:56.696;Dn;4.834;-182.1
2021-10-14 11:38:58.312;Dn;4.868;-203.5
2021-10-14 11:38:59.945;Dn;4.902;-216.8
2021-10-14 11:39:01.577;Dn;4.935;-187.5
2021-10-14 11:39:03.199;Dn;4.959;-160.8
2021-10-14 11:39:04.808;Dn;4.993;-114.4
2021-10-14 11:39:06.424;Dn;5.028;-99.2
2021-10-14 11:39:08.070;Dn;5.062;-93.7
2021-10-14 11:39:09.685;Dn;5.106;-101.3
2021-10-14 11:39:11.305;Dn;5.122;-108.8
2021-10-14 11:39:12.920;Dn;5.146;-112.8
2021-10-14 11:39:14.552;Dn;5.166;-117.5
2021-10-14 11:39:16.167;Dn;5.201;-116.3
2021-10-14 11:39:17.800;Dn;5.226;-122.3
2021-10-14 11:39:19.415;Dn;5.251;-119.1
2021-10-14 11:39:21.048;Dn;5.285;-124.8
2021-10-14 11:39:22.664;Dn;5.318;-134.2
2021-10-14 11:39:24.297;Dn;5.351;-152.3
2021-10-14 11:39:25.912;Dn;5.384;-182.5
2021-10-14 11:39:27.544;Dn;5.418;-196.8
2021-10-14 11:39:29.200;Dn;5.451;-215.4
2021-10-14 11:39:30.814;Dn;5.480;-225
2021-10-14 11:39:32.408;Dn;5.506;-221
2021-10-14 11:39:34.039;Dn;5.539;-221
2021-10-14 11:39:35.657;Dn;5.573;-208.6
2021-10-14 11:40:22.775;Dn;5.581;-228.8
2021-10-14 11:40:24.407;Dn;5.590;-233.4
2021-10-14 11:40:26.024;Dn;5.618;-271.1
2021-10-14 11:40:27.656;Dn;5.639;-277.5
2021-10-14 11:40:29.272;Dn;5.673;-281.6
2021-10-14 11:40:30.904;Dn;5.699;-279.6
2021-10-14 11:40:32.520;Dn;5.732;-279.8
2021-10-14 11:40:34.154;Dn;5.766;-278.9
2021-10-14 11:40:35.768;Dn;5.798;-269.5
2021-10-14 11:40:37.400;Dn;5.832;-274.2
2021-10-14 11:40:39.031;Dn;5.876;-277.4
2021-10-14 11:40:40.648;Dn;5.910;-276
2021-10-14 11:40:42.293;Dn;5.961;-278.4
2021-10-14 11:40:43.924;Dn;6.001;-285.8
2021-10-14 11:40:45.541;Dn;6.044;-283
2021-10-14 11:40:47.163;Dn;6.087;-257.4
2021-10-14 11:40:48.776;Dn;6.113;-256
2021-10-14 11:40:50.422;Dn;6.147;-245.4
2021-10-14 11:40:52.039;Dn;6.182;-244.7
2021-10-14 11:40:53.656;Dn;6.225;-243.6
2021-10-14 11:40:55.287;Dn;6.266;-232.1
2021-10-14 11:40:56.904;Dn;6.308;-238.4
2021-10-14 11:40:58.546;Dn;6.350;-230.9
2021-10-14 11:41:00.152;Dn;6.416;-263.4
2021-10-14 11:41:01.784;Dn;6.466;-273
2021-10-14 11:41:03.399;Dn;6.517;-261.8
2021-10-14 11:41:05.031;Dn;6.560;-260
2021-10-14 11:41:06.647;Dn;6.602;-237
2021-10-14 11:41:08.287;Dn;6.654;-238
2021-10-14 11:41:09.935;Dn;6.678;-245.2
2021-10-14 11:41:11.527;Dn;6.719;-267.1
2021-10-14 11:41:13.197;Dn;6.778;-292.9
2021-10-14 11:41:14.776;Dn;6.820;-295.5
2021-10-14 11:42:03.512;Dn;6.831;-206.7
2021-10-14 11:42:05.147;Dn;6.835;-200
2021-10-14 11:42:06.759;Dn;6.846;-255.5
2021-10-14 11:42:08.393;Dn;6.879;-314
2021-10-14 11:42:10.012;Dn;6.946;-326.1
2021-10-14 11:42:11.640;Dn;6.988;-326.9
2021-10-14 11:42:13.270;Dn;7.043;-325.7
2021-10-14 11:42:14.900;Dn;7.084;-323.6
2021-10-14 11:42:16.520;Dn;7.117;-325.4
2021-10-14 11:42:18.136;Dn;7.160;-335.1
2021-10-14 11:42:21.398;Dn;7.165;-315.5
2021-10-14 11:42:24.647;Dn;7.256;-292.2
2021-10-14 11:42:26.263;Dn;7.289;-336.7
2021-10-14 11:42:27.909;Dn;7.349;-336.4
2021-10-14 11:42:29.527;Dn;7.418;-315.6
2021-10-14 11:42:31.186;Dn;7.495;-310.3
2021-10-14 11:42:32.775;Dn;7.545;-299.7
2021-10-14 11:42:34.407;Dn;7.614;-299.2
2021-10-14 11:42:36.066;Dn;7.673;-297.2
2021-10-14 11:42:37.639;Dn;7.698;-291.5
2021-10-14 11:42:39.301;Dn;7.765;-283.5
2021-10-14 11:42:40.890;Dn;7.810;-282.6
2021-10-14 11:42:42.520;Dn;7.843;-290.1
2021-10-14 11:42:44.158;Dn;7.885;-290.8
2021-10-14 11:42:45.773;Dn;7.920;-288.4
2021-10-14 11:42:47.414;Dn;7.971;-288.2
2021-10-14 11:42:49.031;Dn;8.014;-291.1
2021-10-14 11:43:37.788;Dn;8.029;-288.8
2021-10-14 11:43:39.384;Dn;8.033;-247.6
2021-10-14 11:43:41.015;Dn;8.034;-319.1
2021-10-14 11:43:44.264;Dn;8.101;-308.5
2021-10-14 11:43:45.880;Dn;8.164;-314.4
2021-10-14 11:43:47.512;Dn;8.207;-319.2
2021-10-14 11:43:49.127;Dn;8.232;-323.6
2021-10-14 11:43:50.774;Dn;8.273;-318
2021-10-14 11:43:52.374;Dn;8.307;-322.2
2021-10-14 11:43:54.008;Dn;8.332;-323.5
2021-10-14 11:43:55.641;Dn;8.357;-324
2021-10-14 11:43:57.256;Dn;8.391;-327.2
2021-10-14 11:43:58.887;Dn;8.427;-325.7
2021-10-14 11:44:00.520;Dn;8.452;-319.1
2021-10-14 11:44:02.136;Dn;8.476;-327.3
2021-10-14 11:44:03.768;Dn;8.510;-332.2
2021-10-14 11:44:05.384;Dn;8.535;-333.6
2021-10-14 11:44:07.016;Dn;8.555;-334.9
2021-10-14 11:44:08.658;Dn;8.588;-333.3
2021-10-14 11:44:10.264;Dn;8.613;-335
2021-10-14 11:44:11.896;Dn;8.639;-336.8
2021-10-14 11:44:13.511;Dn;8.671;-341.2
2021-10-14 11:44:15.143;Dn;8.707;-341.6
2021-10-14 11:44:16.760;Dn;8.740;-340
2021-10-14 11:44:18.398;Dn;8.774;-338.6
2021-10-14 11:44:20.007;Dn;8.800;-336.1
2021-10-14 11:44:21.640;Dn;8.834;-334.2
2021-10-14 11:44:23.255;Dn;8.866;-333.2
2021-10-14 11:44:24.888;Dn;8.890;-333.7
2021-10-14 11:44:26.503;Dn;8.925;-334.1
2021-10-14 11:44:28.136;Dn;8.959;-335.5
2021-10-14 11:44:29.754;Dn;8.983;-333.3
2021-10-14 11:44:31.397;Dn;9.015;-336.4
2021-10-14 11:44:33.000;Dn;9.048;-331.1
2021-10-14 11:44:34.632;Dn;9.083;-328.5
2021-10-14 11:44:36.247;Dn;9.116;-326.9
2021-10-14 11:44:37.878;Dn;9.151;-325.6
2021-10-14 11:44:39.527;Dn;9.188;-323.1
2021-10-14 11:44:41.142;Dn;9.223;-325.4
2021-10-14 11:44:42.774;Dn;9.257;-320
2021-10-14 11:44:44.376;Dn;9.290;-315.1
2021-10-14 11:45:36.376;Dn;9.292;-311.9
2021-10-14 11:45:38.008;Dn;9.298;-299.3
2021-10-14 11:45:39.652;Dn;9.339;-326.3
2021-10-14 11:45:41.256;Dn;9.373;-334.9
2021-10-14 11:45:42.888;Dn;9.416;-339.1
2021-10-14 11:45:44.504;Dn;9.456;-338
2021-10-14 11:45:46.162;Dn;9.499;-335.3
2021-10-14 11:45:47.760;Dn;9.541;-328.8
